,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,97.9,98.74,91.93,101.45,90.12,114.17,115.95,163.18,317.89,331.66,Upgrade
1,Other Revenue,8.38,11.54,11.66,14.24,15.69,14.7,16.49,21.64,19.27,-3.3,Upgrade
2,Revenue,106.28,110.28,103.59,115.7,105.81,128.87,132.44,184.83,337.16,328.37,Upgrade
3,Revenue Growth (YoY),2.60%,-4.69%,-2.10%,-10.22%,-20.11%,-30.28%,-60.72%,-43.71%,-32.29%,-18.16%,Upgrade
4,Cost of Revenue,5.16,3.64,3.03,2.21,2.99,3.85,6.52,5.35,9.75,23.97,Upgrade
5,Gross Profit,101.12,106.64,100.56,113.49,102.82,125.02,125.93,179.48,327.41,304.4,Upgrade
6,"Selling, General & Admin",17.85,11.98,21.38,25.23,26.17,43.23,47.45,65.41,76.49,71.19,Upgrade
7,Other Operating Expenses,44.2,53.47,26.15,181.6,60.94,55.07,58.63,54.94,47.29,56.3,Upgrade
8,Operating Expenses,63.32,64.16,49.49,213.46,94.08,104.27,118.12,130.56,138.56,143.39,Upgrade
9,Operating Income,37.8,42.47,51.07,-99.97,8.74,20.75,7.8,48.92,188.84,161.01,Upgrade
10,Interest Expense,-40.17,-34.14,-34.5,-39.87,-44.73,-48.18,-38.48,-39.87,-42.71,-38.48,Upgrade
11,Interest & Investment Income,3.96,9.31,9.17,5.65,5.09,4.87,5.13,5.43,6.22,6.34,Upgrade
12,Earnings From Equity Investments,-,-,-,-,-,-,-,-0.21,-0.01,-1.48,Upgrade
13,Currency Exchange Gain (Loss),-,5.14,-,3.24,-,-2.65,-,-4.89,-,-1.19,Upgrade
14,Other Non Operating Income (Expenses),-,-185.99,-55.56,-79.76,-6.99,17.18,-0.84,26.85,1.39,-121.46,Upgrade
15,EBT Excluding Unusual Items,1.59,-163.21,-29.82,-210.72,-37.89,-8.04,-26.38,36.24,153.73,4.74,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-45.03,2.02,-41.26,-115.87,-41.57,-22.53,0.62,Upgrade
17,Gain (Loss) on Sale of Assets,0.26,7.12,-,-1.92,-,-1.26,-2.72,-0.54,-0.51,-0.57,Upgrade
18,Asset Writedown,-42.38,-205.04,-46.96,-111.27,-110.6,-208.96,-70.91,-121.68,-66.49,-5.76,Upgrade
19,Legal Settlements,-,-0.32,-,1.39,-1.39,2.5,-,-3.94,-1.8,3.56,Upgrade
20,Other Unusual Items,35.56,30.4,1.33,-164.14,10.29,-4.66,2.19,8.04,18.04,173.11,Upgrade
