,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,16.31,25.17,32.31,49.84,25.9,16.79,4.66,6.37,6.35,-,Upgrade
1,Other Revenue,21.99,14.99,16.02,14.01,12.87,13.77,23.08,20.04,14.89,-,Upgrade
2,Revenue,38.3,40.16,48.33,63.85,38.77,30.56,27.74,26.41,21.25,-,Upgrade
3,Revenue Growth (YoY),-20.75%,-37.10%,24.65%,108.95%,39.79%,15.69%,30.55%,-,-16.95%,-,Upgrade
4,Cost of Revenue,3.97,21.08,9.73,21.22,9.1,5.17,4.46,5.02,1.29,-,Upgrade
5,Gross Profit,34.33,19.08,38.6,42.63,29.68,25.39,23.28,21.39,19.96,-,Upgrade
6,"Selling, General & Admin",2.67,6.26,4.22,5.32,3.96,4.29,5.47,5.94,4.48,-,Upgrade
7,Other Operating Expenses,2.96,5.86,5.69,5.03,2.17,8.98,-,-,-,-,Upgrade
8,Operating Expenses,4.37,10.25,5.42,13.98,6.19,22.28,4.08,8.82,4.48,-,Upgrade
9,Operating Income,29.96,8.83,33.18,28.65,23.49,3.11,19.2,12.57,15.48,-,Upgrade
10,Interest Expense,-6.27,-8.53,-10.43,-13.91,-4.83,-1.32,-3.24,-3.45,-2.74,-,Upgrade
11,Interest & Investment Income,0.05,0.22,0.06,0.24,0.07,0.04,1.13,2.41,2.42,-,Upgrade
12,Currency Exchange Gain (Loss),-0.44,-0.08,0.01,0.01,0.08,0.04,8.82,-3.41,-6.6,-,Upgrade
13,Other Non Operating Income (Expenses),-1.37,-1.99,-3.29,9.85,0.01,0,0.01,1.49,-1.49,-,Upgrade
14,EBT Excluding Unusual Items,21.93,-1.55,19.54,24.84,18.82,1.87,25.91,9.62,7.08,-,Upgrade
15,Gain (Loss) on Sale of Investments,4.29,4.64,-,6.98,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-0.02,-0,-,-0,-,-,-,0,-0.04,-,Upgrade
17,Other Unusual Items,-,-4.84,8.7,-,-,-,-,-,-,-,Upgrade
18,Pretax Income,26.2,-1.76,28.24,31.82,18.82,1.87,25.91,9.62,7.03,-,Upgrade
19,Income Tax Expense,7.86,-0.28,11.57,12.08,8.02,2.61,10.05,1.98,4.17,-,Upgrade
20,Earnings From Continuing Operations,18.34,-1.47,16.67,19.74,10.8,-0.74,15.86,7.64,2.86,-,Upgrade
21,Net Income to Company,18.34,-1.47,16.67,19.74,10.8,-0.74,15.86,7.64,2.86,-,Upgrade
22,Net Income,18.34,-1.47,16.67,19.74,10.8,-0.74,15.86,7.64,2.86,-,Upgrade
23,Net Income to Common,18.34,-1.47,16.67,19.74,10.8,-0.74,15.86,7.64,2.86,-,Upgrade
24,Net Income Growth,10.06%,-,54.31%,-,-31.89%,-,453.86%,-,-27.04%,-,Upgrade
25,Shares Outstanding (Basic),1169,1169,1169,1169,1169,1169,1169,1169,1169,-,Upgrade
26,Shares Outstanding (Diluted),1169,1169,1169,1169,1169,1169,1169,1169,1169,-,Upgrade
27,EPS (Basic),0.02,-0.00,0.01,0.02,0.01,-0.00,0.01,0.01,0.00,-,Upgrade
28,EPS (Diluted),0.02,-0.00,0.01,0.02,0.01,-0.00,0.01,0.01,0.00,-,Upgrade
29,EPS Growth,10.06%,-,54.32%,-,-31.89%,-,454.02%,-,-26.79%,-,Upgrade
30,Free Cash Flow,-65.77,-6.89,173.05,-90.89,36.23,-193.75,54.8,9.53,22.5,-,Upgrade
31,Free Cash Flow Per Share,-0.06,-0.01,0.15,-0.08,0.03,-0.17,0.05,0.01,0.02,-,Upgrade
32,Operating Margin,78.22%,21.98%,68.65%,44.87%,60.58%,10.19%,69.21%,47.60%,72.85%,-,Upgrade
33,Profit Margin,47.89%,-3.67%,34.49%,30.92%,27.86%,-2.43%,57.17%,28.91%,13.48%,-,Upgrade
34,Free Cash Flow Margin,-171.71%,-17.16%,358.09%,-142.35%,93.45%,-634.05%,197.57%,36.06%,105.91%,-,Upgrade
35,EBITDA,30.01,8.56,33.22,28.4,23.83,3.17,19.21,12.8,15.68,-,Upgrade
36,D&A For EBITDA,0.05,-0.27,0.05,-0.25,0.35,0.05,0.01,0.23,0.21,5.28,Upgrade
37,EBIT,29.96,8.83,33.18,28.65,23.49,3.11,19.2,12.57,15.48,-,Upgrade
38,Revenue as Reported,38.3,40.16,48.33,63.85,38.77,30.56,27.74,26.41,21.25,-,Upgrade
