,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,2681,2178,2659,2404,2715,2880,3227,2710,3051,2259,Upgrade
1,Revenue Growth (YoY),0.80%,-9.38%,-2.06%,-16.52%,-15.86%,6.26%,5.76%,19.97%,6.67%,-8.15%,Upgrade
2,Cost of Revenue,2047,1748,2077,1977,2266,2363,2601,2157,2320,1723,Upgrade
3,Gross Profit,633.67,430.6,582.3,426.92,449.06,517.16,626.23,552.72,731.68,536.03,Upgrade
4,"Selling, General & Admin",429.35,371.43,454.78,406.53,423.85,441.7,456.16,443.67,465.66,409.44,Upgrade
5,Other Operating Expenses,-29.66,23.97,-30.8,18.77,-25.6,9.43,-18.25,15.06,-28.2,-17.55,Upgrade
6,Operating Expenses,399.7,395.4,423.98,425.3,398.25,451.12,437.91,458.73,437.45,391.89,Upgrade
7,Operating Income,233.97,35.2,158.32,1.62,50.8,66.04,188.32,93.99,294.22,144.14,Upgrade
8,Interest Expense,-0.16,-0.12,-0.13,-0.1,-0.11,-0.14,-0.16,-0.16,-0.13,-0.12,Upgrade
9,Interest & Investment Income,-,49.75,-,37.34,-,29.94,-,30.3,-,32.14,Upgrade
10,Currency Exchange Gain (Loss),-,2.15,-,0.33,-,-1.31,-,-3.87,-,1.28,Upgrade
11,EBT Excluding Unusual Items,233.81,86.97,158.19,39.18,50.7,94.54,188.16,120.26,294.1,177.44,Upgrade
12,Gain (Loss) on Sale of Assets,-,-0,-,0.54,-,0.13,-,-2.61,-,-0.17,Upgrade
13,Asset Writedown,-,-0.6,-,0.15,-,-0.09,-,0.04,-,-8.47,Upgrade
14,Other Unusual Items,-,-,-,-,-,2.7,-,8.96,-,1.81,Upgrade
15,Pretax Income,233.81,86.37,158.19,39.87,50.7,97.27,188.16,126.66,294.1,170.6,Upgrade
16,Income Tax Expense,45.63,14.65,29.31,-3.27,8.49,13.05,15.12,7.19,55.86,41.04,Upgrade
17,Net Income,188.19,71.73,128.87,43.14,42.21,84.23,173.03,119.47,238.23,129.56,Upgrade
18,Net Income to Common,188.19,71.73,128.87,43.14,42.21,84.23,173.03,119.47,238.23,129.56,Upgrade
19,Net Income Growth,46.02%,66.26%,205.34%,-48.78%,-75.61%,-29.50%,-27.37%,-7.79%,27.18%,-6.57%,Upgrade
20,Shares Outstanding (Basic),235,235,235,235,235,235,236,237,237,237,Upgrade
21,Shares Outstanding (Diluted),235,235,235,235,235,235,236,237,237,237,Upgrade
22,Shares Change (YoY),-0.07%,-0.06%,-0.05%,-0.16%,-0.47%,-0.71%,-0.26%,-0.12%,-0.29%,0.02%,Upgrade
23,EPS (Basic),0.80,0.31,0.55,0.18,0.18,0.36,0.73,0.50,1.01,0.55,Upgrade
24,EPS (Diluted),0.80,0.31,0.55,0.18,0.18,0.36,0.73,0.50,1.01,0.55,Upgrade
25,EPS Growth,46.12%,66.36%,205.48%,-48.69%,-75.49%,-28.99%,-27.18%,-7.69%,27.38%,-5.64%,Upgrade
26,Free Cash Flow,-,108.38,89.89,158.18,-48.91,66.54,95.27,-8.64,99.15,164.67,Upgrade
27,Free Cash Flow Per Share,-,0.46,0.38,0.67,-0.21,0.28,0.40,-0.04,0.42,0.69,Upgrade
28,Dividend Per Share,0.150,0.270,0.130,0.200,0.100,0.330,0.150,0.330,0.150,0.310,Upgrade
29,Dividend Growth,15.38%,35.00%,30.00%,-39.39%,-33.33%,0%,0%,6.45%,7.14%,3.33%,Upgrade
30,Operating Margin,8.73%,1.62%,5.95%,0.07%,1.87%,2.29%,5.84%,3.47%,9.64%,6.38%,Upgrade
31,Profit Margin,7.02%,3.29%,4.85%,1.79%,1.55%,2.92%,5.36%,4.41%,7.81%,5.74%,Upgrade
32,Free Cash Flow Margin,-,4.98%,3.38%,6.58%,-1.80%,2.31%,2.95%,-0.32%,3.25%,7.29%,Upgrade
33,EBITDA,266.05,63.18,194.49,31.77,89.15,89.44,221.57,114.06,327.01,168.35,Upgrade
34,D&A For EBITDA,32.08,27.98,36.17,30.15,38.35,23.39,33.26,20.07,32.79,24.21,Upgrade
35,EBIT,233.97,35.2,158.32,1.62,50.8,66.04,188.32,93.99,294.22,144.14,Upgrade
