,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,467.89,411.33,368.45,406.15,441.29,439.94,280.73,333.71,395.64,357.27,344.88,355.8,409.59,405.2,385.66,375.57,369.37,301.49,223.37,318.21,Upgrade
1,Other Revenue,-16.82,16.82,-,38.57,-14.17,14.17,-,22.4,-11.76,11.76,-,27.17,-12.17,12.17,-,22.54,-10.53,10.53,-,14.49,Upgrade
2,Revenue,451.07,428.16,368.45,444.72,427.12,454.11,280.73,356.11,383.88,369.03,344.88,382.97,397.42,417.38,385.66,398.1,358.84,312.01,223.37,332.69,Upgrade
3,Revenue Growth (YoY),5.61%,-5.72%,31.25%,24.88%,11.26%,23.06%,-18.60%,-7.01%,-3.41%,-11.58%,-10.57%,-3.80%,10.75%,33.77%,72.65%,19.66%,21.70%,4.54%,-7.77%,34.16%,Upgrade
4,Cost of Revenue,316.71,318.8,271.66,341.57,307.35,358.48,200.32,284.77,308.62,305.27,265.1,305.06,284.26,311.22,268.03,312.99,240.8,224.77,157.33,244.11,Upgrade
5,Gross Profit,134.36,109.35,96.79,103.15,119.77,95.63,80.41,71.34,75.25,63.76,79.78,77.91,113.16,106.16,117.63,85.11,118.04,87.25,66.04,88.58,Upgrade
6,"Selling, General & Admin",32.53,34.17,30.31,41.34,34.33,34.18,30.29,40.68,33.92,32.08,33.23,34.36,40.42,33.41,35.28,24.31,37.06,33.18,32.89,45.59,Upgrade
7,Research & Development,16.84,18.42,12.15,15.46,16.48,15.26,14.12,12.8,13.38,12.8,16.38,18.65,15.02,14.84,14.58,15.71,15.65,7.68,9.32,12.73,Upgrade
8,Other Operating Expenses,2.94,5.03,0.6,5.55,2.45,3.8,1.52,1.32,2.25,1.23,0.19,12.51,0.49,1.5,0.49,14.31,1.2,-1.11,-0.43,10.88,Upgrade
9,Operating Expenses,50.66,60.71,45.92,66.6,54.04,56.21,49.24,50.8,55.02,49.71,51.68,76.58,58.12,58.62,50.34,49.28,71.55,58.81,41.75,88.39,Upgrade
10,Operating Income,83.7,48.64,50.88,36.55,65.73,39.42,31.17,20.54,20.24,14.04,28.1,1.33,55.04,47.54,67.29,35.83,46.49,28.44,24.29,0.19,Upgrade
11,Interest Expense,-0.02,-0.02,-0.02,-0.25,-,-0.31,-0.43,-1.58,-0.9,-0.73,-0.83,-1.98,-0.02,-1.57,-2.13,-1.74,-1.81,-2.76,-2.17,-4.26,Upgrade
12,Interest & Investment Income,4.87,3.21,9.51,8.79,1.45,2.87,1.11,-,1.2,2.98,0.43,0.72,1.27,1.63,0.54,0.32,14.68,4.51,1.38,3.43,Upgrade
13,Currency Exchange Gain (Loss),-10.53,10.53,-,3.65,-9.58,9.58,-,18.04,-9.75,9.75,-,7.6,-9.97,9.97,-,-2.23,-3.94,3.94,-,-5.02,Upgrade
14,Other Non Operating Income (Expenses),-14.07,-8.69,7.97,-12.73,12.43,2.98,-4.04,-34.97,25.03,-0.22,-1.83,-13.6,14,-8.49,6.59,-5.29,5.05,-8.64,7.81,2.63,Upgrade
15,EBT Excluding Unusual Items,63.94,53.66,68.33,36,70.02,54.54,27.82,2.02,35.82,25.82,25.88,-5.93,60.33,49.07,72.29,26.9,60.48,25.49,31.31,-3.03,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-61.74,-,-,-,-,-,-,-,-3.1,Upgrade
17,Gain (Loss) on Sale of Investments,0.08,0.5,0.23,-4.2,-15.09,-43.84,0.35,29.73,1.41,20.2,0.32,156.6,-0.43,1.26,1.03,0.24,0.11,0.12,-,0.05,Upgrade
18,Gain (Loss) on Sale of Assets,0.46,-0,-0.03,-7.13,-,7.77,-,-0,0.14,-,0.28,1.43,0.02,-0.11,-0.06,-0.4,0.02,-0.27,-,-0.04,Upgrade
19,Asset Writedown,-2.84,0.83,-0.74,-0.73,-0.4,-1.05,0.67,0.33,-0.64,0,-2.23,0.78,-3.08,-0.18,-,6.26,-6.54,-0.01,-,3.18,Upgrade
20,Legal Settlements,0.03,-0.03,-,-0.06,-,-,-,-0.06,0.02,-0.02,-,-0.5,0,-0,-,-0.65,0.38,-0.38,-,-0.85,Upgrade
21,Other Unusual Items,1.55,3.29,-0.09,10.08,-,-,-,-0.01,0.07,-0.07,-,6.89,-0.01,0.01,-,17.98,-,-,-,9.53,Upgrade
22,Pretax Income,62.84,58.63,67.69,33.96,54.54,17.43,28.84,32.4,36.83,45.93,24.25,98.03,56.84,50.04,73.26,50.33,54.44,24.94,31.31,5.73,Upgrade
23,Income Tax Expense,8.01,6.77,9.63,-6.69,6.82,0.46,2.95,-17.57,3.51,6.58,2.98,24.69,7.32,1.85,14.62,11.94,8.57,-0.02,6.56,-1.29,Upgrade
24,Earnings From Continuing Operations,54.83,51.86,58.06,40.65,47.72,16.96,25.88,49.98,33.32,39.35,21.27,73.35,49.53,48.19,58.64,38.39,45.87,24.97,24.75,7.01,Upgrade
25,Minority Interest in Earnings,-,-,-,-0.07,-0.88,-0.91,-0.59,-0.57,-0.56,-0.7,-0.9,-1.17,-0.59,-1.03,-0.56,-0.72,-0.23,-0.2,0.15,0.39,Upgrade
26,Net Income,54.83,51.86,58.06,40.58,46.84,16.06,25.3,49.4,32.76,38.65,20.36,72.17,48.93,47.16,58.08,37.67,45.64,24.76,24.9,7.41,Upgrade
27,Net Income to Common,54.83,51.86,58.06,40.58,46.84,16.06,25.3,49.4,32.76,38.65,20.36,72.17,48.93,47.16,58.08,37.67,45.64,24.76,24.9,7.41,Upgrade
28,Net Income Growth,17.05%,222.94%,129.52%,-17.87%,42.97%,-58.45%,24.23%,-31.55%,-33.04%,-18.04%,-64.94%,91.60%,7.22%,90.45%,133.26%,408.68%,117.27%,-5.68%,41.84%,-22.81%,Upgrade
29,Shares Outstanding (Basic),495,571,528,493,620,528,506,552,547,564,509,511,542,524,528,473,458,488,415,509,Upgrade
30,Shares Outstanding (Diluted),495,571,528,493,620,528,506,552,547,564,509,511,542,524,528,473,458,488,415,509,Upgrade
31,Shares Change (YoY),-20.11%,8.22%,4.33%,-10.84%,13.39%,-6.38%,-0.62%,8.17%,0.76%,7.54%,-3.58%,8.05%,18.33%,7.47%,27.23%,-7.18%,9.13%,11.59%,-5.44%,13.88%,Upgrade
32,EPS (Basic),0.11,0.09,0.11,0.08,0.08,0.03,0.05,0.09,0.06,0.07,0.04,0.14,0.09,0.09,0.11,0.08,0.10,0.05,0.06,0.01,Upgrade
33,EPS (Diluted),0.11,0.09,0.11,0.08,0.08,0.03,0.05,0.09,0.06,0.07,0.04,0.14,0.09,0.09,0.11,0.08,0.10,0.05,0.06,0.01,Upgrade
34,EPS Growth,46.52%,198.40%,120.00%,-7.88%,26.09%,-55.62%,25.00%,-36.72%,-33.55%,-23.78%,-63.64%,77.33%,-9.39%,77.21%,83.33%,448.07%,99.09%,-15.47%,50.00%,-32.22%,Upgrade
35,Free Cash Flow,17.24,14.57,-20.55,111.9,1.88,33.21,-32.7,100.86,25.47,10.58,-23.52,52.9,16.22,-5.85,20.67,106.19,65.97,25.02,-22.72,65.27,Upgrade
36,Free Cash Flow Per Share,0.03,0.03,-0.04,0.23,0.00,0.06,-0.06,0.18,0.05,0.02,-0.05,0.10,0.03,-0.01,0.04,0.22,0.14,0.05,-0.05,0.13,Upgrade
37,Dividend Per Share,-,-,-,0.155,-,-,-,0.030,-,-,-,0.150,-,-,-,0.080,-,-,-,0.060,Upgrade
38,Dividend Growth,-,-,-,416.23%,-,-,-,-80.00%,-,-,-,87.50%,-,-,-,33.33%,-,-,-,100.00%,Upgrade
39,Gross Margin,29.79%,25.54%,26.27%,23.20%,28.04%,21.06%,28.64%,20.03%,19.60%,17.28%,23.13%,20.34%,28.47%,25.43%,30.50%,21.38%,32.89%,27.96%,29.56%,26.63%,Upgrade
40,Operating Margin,18.55%,11.36%,13.81%,8.22%,15.39%,8.68%,11.10%,5.77%,5.27%,3.81%,8.15%,0.35%,13.85%,11.39%,17.45%,9.00%,12.96%,9.12%,10.88%,0.06%,Upgrade
41,Profit Margin,12.16%,12.11%,15.76%,9.12%,10.97%,3.54%,9.01%,13.87%,8.53%,10.47%,5.90%,18.85%,12.31%,11.30%,15.06%,9.46%,12.72%,7.94%,11.15%,2.23%,Upgrade
42,Free Cash Flow Margin,3.82%,3.40%,-5.58%,25.16%,0.44%,7.31%,-11.65%,28.32%,6.63%,2.87%,-6.82%,13.81%,4.08%,-1.40%,5.36%,26.67%,18.38%,8.02%,-10.17%,19.62%,Upgrade
43,EBITDA,103.03,67.42,70.21,55.89,86.17,65.89,51.61,40.98,40.56,35.14,48.43,21.65,72.29,67.82,84.54,53.08,61.29,45.58,39.09,14.99,Upgrade
44,EBITDA Margin,22.84%,15.75%,19.06%,12.57%,20.17%,14.51%,18.39%,11.51%,10.57%,9.52%,14.04%,5.65%,18.19%,16.25%,21.92%,13.33%,17.08%,14.61%,17.50%,4.50%,Upgrade
45,D&A For EBITDA,19.34,18.77,19.34,19.34,20.44,26.47,20.44,20.44,20.32,21.1,20.32,20.32,17.25,20.28,17.25,17.25,14.8,17.14,14.8,14.8,Upgrade
46,EBIT,83.7,48.64,50.88,36.55,65.73,39.42,31.17,20.54,20.24,14.04,28.1,1.33,55.04,47.54,67.29,35.83,46.49,28.44,24.29,0.19,Upgrade
47,EBIT Margin,18.55%,11.36%,13.81%,8.22%,15.39%,8.68%,11.10%,5.77%,5.27%,3.81%,8.15%,0.35%,13.85%,11.39%,17.45%,9.00%,12.96%,9.12%,10.88%,0.06%,Upgrade
48,Effective Tax Rate,12.75%,11.54%,14.22%,-,12.50%,2.66%,10.24%,-,9.54%,14.33%,12.29%,25.18%,12.88%,3.69%,19.96%,23.73%,15.74%,-,20.96%,-,Upgrade
49,Revenue as Reported,451.07,428.16,368.45,444.72,427.12,454.11,280.73,356.11,383.88,369.03,344.88,382.97,397.42,417.38,385.66,398.1,358.84,312.01,223.37,332.69,Upgrade
