,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,2619,1638,1458,1636,2028,1872,1717,1948,1784,1793,1664,1804,2082,1797,1867,1765,1907,2297,2382,1882,2194,Upgrade
1,Market Cap Growth,-12.52%,-12.52%,-15.13%,-16.02%,13.65%,4.43%,3.23%,7.97%,-14.33%,-0.24%,-10.91%,2.26%,9.20%,-21.76%,-21.62%,-6.24%,-13.10%,14.29%,36.30%,-4.31%,24.73%,Upgrade
2,Enterprise Value,2747,1806,1521,1684,2076,1932,1797,2066,1902,2030,1940,2086,2364,2056,2008,1687,1829,2175,2315,1835,2147,Upgrade
3,Last Close Price,14.52,9.08,8.08,8.92,11.06,10.21,9.37,10.46,9.58,9.62,8.89,9.50,10.96,9.41,9.78,9.09,9.82,11.90,12.36,9.48,11.06,Upgrade
4,PE Ratio,37.57,23.48,20.24,17.62,26.42,35.67,29.99,-,-,22.69,24.90,167.40,-,75.60,-,27.40,36.79,32.83,26.10,-,18.60,Upgrade
5,PS Ratio,1.50,0.94,0.95,1.14,1.49,1.47,1.39,1.55,1.35,1.29,1.11,1.25,1.51,1.33,1.51,1.45,1.76,2.32,2.45,2.12,2.35,Upgrade
6,PB Ratio,3.11,1.83,1.67,1.89,2.37,2.23,2.09,2.48,2.24,2.20,2.14,2.49,2.90,2.45,2.62,2.39,2.61,3.17,3.45,2.65,3.05,Upgrade
7,P/TBV Ratio,2.17,2.17,2.00,2.25,2.80,2.63,2.48,2.94,2.65,2.62,2.57,3.04,3.51,2.96,3.18,2.73,2.97,3.60,3.60,2.75,3.16,Upgrade
8,P/FCF Ratio,-,-63.46,-,-,15.47,19.91,8.79,-,9.90,9.68,27.76,-,-13.96,-,-,-,-,-,-,-,107.60,Upgrade
9,P/OCF Ratio,19.66,19.66,-,-,10.16,12.03,6.79,8.17,7.70,7.47,13.83,-,123.31,-22.00,-23.54,-,-,45.10,-,14.83,17.12,Upgrade
10,EV/Sales Ratio,1.58,1.04,0.99,1.18,1.53,1.51,1.46,1.64,1.44,1.46,1.29,1.45,1.71,1.52,1.62,1.39,1.68,2.20,2.38,2.07,2.30,Upgrade
11,EV/EBITDA Ratio,18.08,12.52,11.32,12.20,15.67,21.77,23.43,21.96,-,19.69,18.12,30.38,-,25.69,23.21,14.35,19.13,20.02,19.89,-,15.56,Upgrade
12,EV/EBIT Ratio,29.89,17.96,16.92,17.86,23.60,44.35,54.03,44.75,-,34.60,30.06,69.92,-,45.71,37.29,19.64,27.58,26.61,25.37,-,18.29,Upgrade
13,EV/FCF Ratio,-106.45,-69.96,-,-,15.84,20.54,9.20,-,10.55,10.96,32.36,-,-15.85,-,-,-,-,-,-,-,105.29,Upgrade
14,Debt / Equity Ratio,0.50,0.50,0.43,0.41,0.41,0.46,0.44,0.45,0.46,0.45,0.50,0.54,0.55,0.59,0.61,0.50,0.36,0.31,0.31,0.37,0.26,Upgrade
15,Debt / EBITDA Ratio,2.93,2.05,2.04,4.21,1.83,2.17,1.87,5.77,41.48,2.82,1.52,3.93,-,3.01,4.62,6.05,7.33,1.32,1.06,-,2.17,Upgrade
16,Debt / FCF Ratio,-,-17.24,-,-,2.67,4.09,1.85,-,2.03,1.96,6.54,-,-2.65,-,-,-,-,-,-,-,9.36,Upgrade
17,Asset Turnover,1.30,1.31,0.88,0.96,0.92,1.17,0.75,0.80,0.82,1.23,0.91,0.95,1.07,0.99,0.71,0.91,1.00,1.24,0.44,0.77,Upgrade,
18,Inventory Turnover,5.47,5.58,5.72,4.19,5.49,5.46,6.85,4.05,4.54,3.90,5.08,3.50,4.15,4.09,4.30,3.51,5.11,5.58,8.34,2.94,6.24,Upgrade
19,Quick Ratio,1.39,1.39,1.23,1.59,1.70,1.62,1.43,1.21,1.32,1.62,1.28,1.08,0.88,0.79,0.73,0.91,1.03,1.03,1.28,1.05,1.61,Upgrade
20,Current Ratio,1.99,1.99,1.90,2.42,2.26,2.10,1.86,1.72,1.85,2.36,1.87,1.91,1.49,1.32,1.26,1.47,1.41,1.50,1.81,1.87,1.95,Upgrade
21,Return on Equity (ROE),10.82%,17.68%,5.39%,6.96%,12.52%,28.10%,-4.73%,-6.38%,15.32%,31.33%,2.54%,-4.39%,9.91%,0.47%,2.17%,2.68%,16.18%,19.72%,-5.44%,12.53%,Upgrade,
22,Return on Assets (ROA),6.27%,4.52%,1.59%,3.47%,5.37%,5.77%,0.56%,-4.32%,3.76%,7.96%,2.60%,-3.90%,4.47%,1.75%,1.15%,0.04%,7.53%,9.44%,-2.85%,3.54%,Upgrade,
23,Return on Capital (ROIC),8.24%,5.68%,1.94%,4.24%,6.63%,6.98%,0.66%,-5.08%,4.61%,9.92%,3.18%,-4.92%,5.95%,2.36%,1.58%,0.06%,9.81%,11.35%,-3.44%,4.43%,Upgrade,
24,Return on Capital Employed (ROCE),7.51%,8.21%,7.97%,8.37%,7.92%,4.03%,3.21%,5.03%,-,5.43%,6.11%,3.00%,-,5.22%,6.50%,10.02%,8.68%,11.13%,13.06%,-,16.09%,Upgrade
25,Earnings Yield,2.66%,4.26%,4.94%,5.67%,3.78%,2.80%,3.33%,3.14%,4.20%,4.41%,4.02%,0.60%,0.45%,1.32%,1.72%,3.65%,2.72%,3.05%,3.83%,5.27%,5.38%,Upgrade
26,FCF Yield,-0.99%,-1.58%,-3.15%,3.72%,6.46%,5.02%,11.37%,9.88%,10.10%,10.33%,3.60%,-2.23%,-7.16%,-15.68%,-14.89%,-15.31%,-8.47%,-2.58%,-0.75%,1.79%,0.93%,Upgrade
27,Dividend Yield,1.03%,-,-,-,1.36%,-,-,-,1.57%,-,-,-,0.46%,-,-,-,1.53%,-,-,-,2.71%,Upgrade
28,Payout Ratio,54.36%,4.01%,101.57%,38.14%,30.63%,10.12%,58.68%,-,-,13.40%,23.04%,95.80%,-,18.71%,-,109.92%,74.08%,7.57%,175.09%,-,7.55%,Upgrade
29,Buyback Yield / Dilution,0.87%,0.82%,1.04%,0.78%,0.84%,-0.15%,0.46%,0.41%,11.33%,1.07%,0.52%,0.74%,-23.13%,-3.12%,-6.56%,6.62%,10.15%,1.10%,-1.05%,-3.05%,-1.10%,Upgrade
30,Total Shareholder Return,1.90%,0.82%,1.04%,0.78%,2.20%,-0.15%,0.46%,0.41%,12.90%,1.07%,0.52%,0.74%,-22.67%,-3.12%,-6.56%,6.62%,11.67%,1.10%,-1.05%,-3.05%,1.61%,Upgrade
