,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,58.53,61.07,60.45,40.69,68.64,54.01,66.51,57.44,65.42,116.37
1,Revenue Growth (YoY),-3.17%,50.08%,-11.94%,-24.66%,3.20%,-5.96%,1.67%,-50.64%,-54.75%,-37.18%
2,Cost of Revenue,53.61,65.75,53.72,39.91,62.86,51.93,66.16,53.58,86.2,113.86
3,Gross Profit,4.92,-4.68,6.73,0.78,5.78,2.08,0.35,3.86,-20.78,2.5
4,"Selling, General & Admin",33.57,57.5,38.01,20.1,13.74,16.77,16.44,17.31,15.27,16.56
5,Other Operating Expenses,1.72,-7.79,0.39,1.83,0.98,12.32,-0.15,2.74,-,0.6
6,Operating Expenses,35.29,51.94,38.39,21.94,14.71,29.09,16.28,20.05,15.27,17.16
7,Operating Income,-30.36,-56.62,-31.67,-21.15,-8.93,-27.01,-15.93,-16.19,-36.05,-14.65
8,Interest Expense,-4.77,-4.04,-5.11,-6.75,-3.85,-4.87,-5.86,-5.39,-4.3,-4.68
9,Interest & Investment Income,0.01,0.01,0,0,-,-,-,0.01,0.03,0.06
10,Currency Exchange Gain (Loss),-0,0.01,-0.04,3.76,-7.2,-5.31,0.4,-1.73,0.11,-0.05
11,Other Non Operating Income (Expenses),0.16,12.31,0.17,0.39,0.06,0.43,0.14,8.36,0.06,2.19
12,EBT Excluding Unusual Items,-34.96,-48.32,-36.64,-23.75,-19.92,-36.75,-21.25,-14.94,-40.16,-17.13
13,Impairment of Goodwill,-,-,-,-,-,-,-15.58,-1.91,-,-
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,0.04,0.19,1.6,-2.05,-
15,Gain (Loss) on Sale of Assets,0,-,-,0.13,0.13,-,0.46,0.4,0.12,0.02
16,Asset Writedown,-,-2.61,-2.66,2.03,-,-1.76,-,0.07,-,-0.28
17,Other Unusual Items,-,-24.49,24.49,13.44,1.26,20.04,0.03,2.18,2.23,-
18,Pretax Income,-34.96,-75.42,-14.82,-8.15,-18.53,-18.43,-36.15,-12.59,-39.86,-17.4
19,Income Tax Expense,-,0.55,-0.38,-0.04,-,5.91,-,0.33,0.03,0.23
20,Net Income,-34.96,-75.97,-14.45,-8.12,-18.53,-24.34,-36.15,-12.92,-39.89,-17.63
21,Net Income to Common,-34.96,-75.97,-14.45,-8.12,-18.53,-24.34,-36.15,-12.92,-39.89,-17.63
22,Shares Outstanding (Basic),960,960,960,960,960,960,960,960,837,800
23,Shares Outstanding (Diluted),960,960,960,960,960,960,960,960,837,800
24,Shares Change (YoY),-,-,-,-,-,0.04%,14.73%,19.96%,4.59%,-
25,EPS (Basic),-0.04,-0.08,-0.02,-0.01,-0.02,-0.03,-0.04,-0.01,-0.05,-0.02
26,EPS (Diluted),-0.04,-0.08,-0.02,-0.01,-0.02,-0.03,-0.04,-0.01,-0.05,-0.02
27,Free Cash Flow,-21.06,-35.71,-3.91,-5.5,-13.06,-11.09,-26.37,-65.89,-38.27,12.99
28,Free Cash Flow Per Share,-0.02,-0.04,-0.00,-0.01,-0.01,-0.01,-0.03,-0.07,-0.05,0.02
29,Operating Margin,-51.88%,-92.70%,-52.39%,-51.98%,-13.01%,-50.00%,-23.96%,-28.19%,-55.11%,-12.59%
30,Profit Margin,-59.73%,-124.39%,-23.90%,-19.95%,-26.99%,-45.07%,-54.36%,-22.49%,-60.98%,-15.15%
31,Free Cash Flow Margin,-35.98%,-58.47%,-6.46%,-13.53%,-19.03%,-20.52%,-39.64%,-114.72%,-58.50%,11.16%
32,EBITDA,-29.87,-55.45,-30.42,-20.34,-8.28,-26.34,-15.23,-15.99,-35.62,-14.15
33,D&A For EBITDA,0.5,1.16,1.25,0.82,0.66,0.67,0.71,0.2,0.43,0.51
34,EBIT,-30.36,-56.62,-31.67,-21.15,-8.93,-27.01,-15.93,-16.19,-36.05,-14.65
