,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,37.41,60.11,71.59,98.95,58.03,-,50.94,78.65,77.75,155.9,220.56,134.91,68.3,75.17,79.71,127.45,81.26,142.64,77.07,76.53,Upgrade
1,Short-Term Investments,-,5.84,-,6.16,-,-,-,9.13,-,6.33,-,7.56,-,13.47,-,14.94,-,-,-,10.99,Upgrade
2,Trading Asset Securities,67.68,76.81,64.96,16,42.21,-,40.9,39.17,44.24,58.63,60.01,71.94,117.33,118.92,145.77,78.05,84.87,69.39,101.82,146.69,Upgrade
3,Cash & Short-Term Investments,105.08,142.76,136.55,121.11,100.23,-,91.85,126.94,121.99,220.86,280.56,214.41,185.63,207.55,225.47,220.43,166.13,212.02,178.89,234.2,Upgrade
4,Cash Growth,4.84%,-,48.67%,-4.60%,-17.83%,-,-67.26%,-40.79%,-34.29%,6.41%,24.43%,-2.73%,11.74%,-2.11%,26.04%,-5.88%,91.63%,-13.01%,233.43%,2.41%,Upgrade
5,Accounts Receivable,247.47,231.23,235.97,236.68,215.19,-,232.73,243.3,232.68,233.85,371.66,376.5,347.76,384,336.01,318.37,361.33,347.76,338.23,351.04,Upgrade
6,Other Receivables,6.27,1.05,7.68,1.08,8.34,-,8.16,1.14,7.99,31.39,9.54,0.47,22.78,4.22,13,74.18,13.34,12.94,13.52,1.03,Upgrade
7,Receivables,253.74,232.28,243.65,237.76,223.54,-,240.89,244.43,240.66,265.25,381.2,376.98,370.54,388.23,349,392.55,374.67,360.7,351.75,352.06,Upgrade
8,Inventory,46.04,49.66,48.67,58.25,73.23,-,76.82,90.14,91.04,87.23,127.11,126.22,139.62,136.26,150.48,144.42,117.07,115.82,89.06,90.53,Upgrade
9,Other Current Assets,13.49,15.95,15.4,12.68,18.45,-,24.3,8.89,13.42,15.02,5.61,2.44,27.87,14.94,17.61,6.49,24.88,20.02,16.07,5.66,Upgrade
10,Total Current Assets,418.36,440.65,444.27,429.8,415.46,-,433.86,470.41,467.11,588.36,794.49,720.05,723.66,746.98,742.56,763.89,682.75,708.55,635.76,682.46,Upgrade
11,"Property, Plant & Equipment",120.1,121.83,127.59,116.59,102.28,-,82.19,84.08,58.19,39.62,54.74,55.88,46.28,48.13,48.36,48.65,48.58,49,41.64,36.96,Upgrade
12,Long-Term Investments,264.87,264.87,274.87,274.87,249.42,-,259.85,259.85,274.45,189.75,89.75,89.75,90.23,90.23,90.23,90.23,30,12,12,12,Upgrade
13,Goodwill,39.97,39.97,39.97,39.97,39.97,-,39.97,39.97,79.73,79.73,98.79,98.79,98.79,98.79,98.79,98.79,151.3,151.3,151.3,151.3,Upgrade
14,Other Intangible Assets,19.87,20.14,20.28,20.69,20.69,-,21.8,22.34,19.72,16.89,21.18,21.74,6.81,7.51,8.09,8.86,20.01,21.39,22.56,24.27,Upgrade
15,Long-Term Deferred Tax Assets,5.5,5.55,5.53,5.65,2.94,-,3.55,3.99,6.36,6.27,5.69,6.18,17.57,17.71,17.01,15.58,15.12,14.08,12.97,11.96,Upgrade
16,Long-Term Deferred Charges,2.22,2,1.01,0.97,0.09,-,0.1,0.52,0.8,0.95,1.33,1.52,1.73,1.93,1.81,0.68,6.03,6.69,4.89,4.54,Upgrade
17,Other Long-Term Assets,8.78,5.38,5.55,5.71,5.88,-,6.25,6.37,9.64,8.64,8.82,9.32,7.19,7.36,8.23,8.39,7.85,8.02,8.18,9.64,Upgrade
18,Total Assets,879.66,900.4,919.08,894.25,836.73,-,847.58,887.52,916,930.21,1075,1003,992.27,1019,1015,1035,961.64,971.03,889.3,933.12,Upgrade
19,Accounts Payable,79.12,76.77,73.82,57.1,55.45,-,50.32,81.25,71.2,80.64,232.94,221.19,199.55,218.71,191.31,159.28,113.21,126.65,87.09,118.23,Upgrade
20,Accrued Expenses,9.22,10.2,9.31,12.77,8.63,-,8.96,15.88,10.5,15.84,15.02,23.81,11.1,17.46,12.97,21.35,13.48,13.36,11.19,19.73,Upgrade
21,Short-Term Debt,71.56,101.09,113.63,113.13,94.1,-,90.11,95.63,106.57,111.08,75.11,15.02,24.04,50.05,49.31,98.48,108.83,105.51,40,61.59,Upgrade
22,Current Portion of Leases,0.79,0.76,0.91,0.91,-,-,0.44,0.44,2.92,2.89,8.83,10.25,8.62,11.04,14.55,14.55,-,-,-,-,Upgrade
23,Current Income Taxes Payable,7,3.6,12.78,7.92,2.04,-,14.07,10.09,10.02,3.87,12,5.64,12.91,1.61,7.54,3.29,5.55,2.65,6.01,2.26,Upgrade
24,Current Unearned Revenue,6.32,8.19,6.57,8.32,4.51,-,5.27,6.87,4.53,3.18,8.17,7.6,6.49,6.34,14.73,15.71,6.32,7.34,10.81,5.35,Upgrade
25,Other Current Liabilities,6.57,5.48,9.54,4.12,6.77,-,7.79,5.96,2.92,5.98,9.04,11.79,18.91,13.78,27.58,23.37,33.37,36.06,54.78,46.68,Upgrade
26,Total Current Liabilities,180.58,206.1,226.55,204.27,171.51,-,176.96,216.12,208.65,223.47,361.1,295.3,281.61,318.99,317.99,336.04,280.76,291.57,209.88,253.84,Upgrade
27,Long-Term Leases,-,0.04,0.95,0.95,-,-,-,-,-,-,2.36,2.61,1.6,3.17,5.41,6.83,7.72,8.97,-,-,Upgrade
28,Long-Term Unearned Revenue,0.01,0.02,0.02,0.03,0.03,-,0.05,0.05,0.06,0.07,0.07,0.08,0.08,0.09,0.1,0.1,0.11,0.11,0.12,0.13,Upgrade
29,Long-Term Deferred Tax Liabilities,6.36,6.36,6.36,6.36,-,-,-,0.05,10.65,10.65,11.19,11.26,11.33,11.4,11.46,11.54,2.02,2.09,2.08,2.26,Upgrade
30,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.82,-,Upgrade
31,Total Liabilities,186.95,212.52,233.88,211.61,171.54,-,177.01,216.22,219.37,234.19,374.72,309.24,294.64,333.65,334.96,354.51,290.61,302.75,216.9,256.23,Upgrade
32,Common Stock,99.49,99.49,99.49,99.49,99.49,-,99.49,99.49,99.49,68.61,68.61,68.61,68.61,68.61,68.61,68.61,68.61,68.61,68.61,68.61,Upgrade
33,Additional Paid-In Capital,299.29,299.29,299.29,299.29,299.29,-,299.29,299.29,299.29,330.17,330.17,330.17,330.17,330.17,330.17,330.17,330.17,330.17,330.17,330.17,Upgrade
34,Retained Earnings,254.39,249.86,247.4,241.12,243.57,-,250.27,251.05,276.58,276.4,272.84,272.58,265.28,254.49,244.98,245.13,189,183.98,183.22,187.46,Upgrade
