,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,5769,5646,4557,3024,2974,2752,2833,2650,-,1929,2441,2318,2402,2225,2076,2003,2097,1840,2197,1914,Upgrade
1,Trading Asset Securities,-,-,-,-,26.2,26.06,26.56,25.84,-,33.55,33.13,34.23,35.74,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,5769,5646,4557,3024,3000,2778,2859,2676,-,1963,2474,2352,2437,2225,2076,2003,2097,1840,2197,1914,Upgrade
3,Cash Growth,92.28%,103.22%,59.39%,13.00%,-,41.56%,15.56%,13.75%,-,-11.80%,19.20%,17.45%,16.21%,20.93%,-5.53%,4.62%,10.51%,2.27%,21.21%,30.10%,Upgrade
4,Accounts Receivable,1407,1383,1492,1409,1457,1638,1402,1417,-,2207,1562,2000,1817,1920,2157,2131,1806,1727,1163,1374,Upgrade
5,Other Receivables,6.88,6.56,6.63,5.32,6.7,6.98,7.19,6.83,-,7.43,9.22,6.64,7.16,2.39,3.72,2.16,2.99,2.57,2.76,1.81,Upgrade
6,Receivables,1414,1389,1499,1414,1464,1645,1409,1423,-,2214,1572,2007,1824,1922,2161,2133,1809,1729,1166,1376,Upgrade
7,Inventory,521.81,502.05,547.81,561.92,524.86,564.29,533.64,585.01,-,1036,1103,831.64,926.17,767.68,760.72,652.89,773.09,661.97,556,535.99,Upgrade
8,Other Current Assets,67.83,55.66,14.6,25.86,25.25,30.14,42.31,31.26,-,24.87,19.03,19.64,36.27,19.71,29.46,35.08,24.51,18.68,23.18,23.29,Upgrade
9,Total Current Assets,7772,7593,6619,5026,5014,5018,4845,4716,-,5237,5168,5210,5224,4935,5027,4824,4704,4250,3942,3850,Upgrade
10,"Property, Plant & Equipment",1285,1323,1343,1380,1362,1337,1285,1297,-,1135,1095,1113,1011,1022,1051,1084,1105,1127,1141,1169,Upgrade
11,Long-Term Investments,55.14,53.94,51.9,50.64,50.5,48.71,11.49,13.4,-,10.27,11.96,11.65,135.74,134.93,134.3,137.51,136.95,135.59,134.59,136.95,Upgrade
12,Other Intangible Assets,101.05,102.26,103.47,104.69,105.76,106.97,86.06,86.78,-,88.23,88.96,89.68,90.4,91.13,91.85,92.58,93.3,94.02,94.75,95.47,Upgrade
13,Long-Term Deferred Tax Assets,71.15,77.51,73.25,74.66,75.85,76.1,73.41,71.55,-,73.89,61.83,63.35,53.47,51.23,52.74,53.17,51.83,50.28,51.3,52.66,Upgrade
14,Long-Term Deferred Charges,43.4,45.78,48.76,51.85,32.03,32.81,33.02,34.71,-,28.17,23.39,22.3,0.44,0.52,0.62,0.72,0.83,0.93,1.04,1.14,Upgrade
15,Other Long-Term Assets,12,5.41,16.07,18,21.68,24.07,25.71,28.46,-,26.07,29.43,21.97,45.53,36.83,11,6.17,10.75,12.02,17.25,20.7,Upgrade
16,Total Assets,9340,9201,8255,6706,6663,6644,6360,6247,-,6599,6478,6532,6560,6271,6368,6198,6103,5670,5382,5326,Upgrade
17,Accounts Payable,995.76,930.26,966.83,976.25,1020,1139,907.96,787.25,-,1248,1264,1349,1345,1210,1323,1295,1384,1097,880.11,884.02,Upgrade
18,Accrued Expenses,145.38,187.55,117.8,190.22,140.38,134.67,124.39,158.01,-,167.37,121.79,210.11,223.24,226.18,174.56,228.76,150.78,119.57,83.82,132.52,Upgrade
19,Current Portion of Leases,-,6.51,-,6.4,-,6.72,6.66,6.59,-,6.35,6.35,6.35,-,-,-,-,-,-,-,-,Upgrade
20,Current Income Taxes Payable,38.87,19.77,39.6,23.25,38.13,17.37,33.62,28.05,-,30.95,46.86,20.2,79.22,44.33,104.06,64.63,74.7,43.24,88.97,60.66,Upgrade
21,Current Unearned Revenue,10.18,9.65,7.73,9.55,10.05,10.79,9.55,11.24,-,11.94,12.32,12.25,14.3,18.53,13.83,11.83,10.78,11.14,18.78,0.53,Upgrade
22,Other Current Liabilities,38.84,31.84,36.9,26.66,34.77,28.65,27.45,21.95,-,23.19,25.94,6.12,11.17,8.23,11.11,14.51,14.42,8.66,14.18,16.64,Upgrade
23,Total Current Liabilities,1229,1186,1169,1232,1243,1337,1110,1013,-,1488,1477,1604,1673,1507,1627,1615,1634,1280,1086,1094,Upgrade
24,Long-Term Leases,7.37,9.03,10.68,12.32,14.3,16.73,17.73,19.41,-,22.87,24.44,26.09,14.41,-,-,-,-,-,-,-,Upgrade
25,Long-Term Unearned Revenue,108.8,112,115.32,118.66,124.3,127.67,131.07,134.48,-,141.23,144.78,147.22,151.84,155.1,158.59,162.08,167.28,169.74,171.09,174.52,Upgrade
26,Other Long-Term Liabilities,2143,2141,1322,122.98,132.48,118.92,97.28,96.56,-,86.03,72.81,73.91,-,-,-,-,-,-,-,-,Upgrade
27,Total Liabilities,3488,3448,2617,1486,1514,1601,1356,1264,-,1738,1719,1851,1839,1663,1785,1777,1802,1450,1257,1269,Upgrade
28,Common Stock,705.82,705.82,705.82,705.82,705.82,705.82,705.82,705.82,-,705.82,705.82,705.82,705.82,705.82,705.82,705.82,705.82,705.82,705.82,705.82,Upgrade
29,Additional Paid-In Capital,2038,2038,2038,2038,2038,2038,2038,2038,-,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,2038,Upgrade
30,Retained Earnings,2726,2628,2711,2593,2520,2414,2380,2358,-,2237,2140,2062,1976,1864,1837,1677,1555,1471,1376,1309,Upgrade
31,Comprehensive Income & Other,-124.24,-122.29,-122.78,-122.96,-121.52,-121.07,-125.36,-124.24,-,-126.23,-130.42,-130.14,-3.72,-4.02,-2.89,-3.4,-0.4,2.03,2.1,1.24,Upgrade
