,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8272,6649,7693,6613,7510,6677,5999,6254,5421,5435,5774,6317,8124,7058,7940,7538,8075,9486,9274,6162,6712,Upgrade
1,Market Cap Growth,-0.42%,-0.42%,28.24%,5.76%,38.54%,22.86%,3.91%,-1.01%,-33.28%,-23.00%,-27.29%,-16.20%,0.61%,-25.60%,-14.38%,22.34%,20.29%,62.71%,86.65%,-4.17%,56.93%,Upgrade
2,Enterprise Value,3018,1523,3453,3614,4530,3928,3170,3609,2849,3507,3336,4002,5706,4837,5869,5539,5981,7649,7080,4266,4817,Upgrade
3,Last Close Price,11.72,9.42,10.90,9.15,10.39,9.24,8.30,8.45,7.33,7.34,7.80,8.42,10.83,9.41,10.58,9.92,10.63,12.48,12.21,8.05,8.76,Upgrade
4,PE Ratio,21.65,17.40,19.75,14.01,19.97,21.29,18.82,20.18,14.78,12.29,13.03,15.45,16.54,13.39,15.90,14.18,18.43,25.69,22.15,18.08,23.81,Upgrade
5,Forward PE,-,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,15.79,Upgrade
6,PS Ratio,1.43,1.15,1.33,1.12,1.34,1.23,1.13,1.09,0.88,0.78,0.77,0.86,1.06,0.91,1.03,1.00,1.20,1.58,1.72,1.23,1.40,Upgrade
7,PB Ratio,1.55,1.14,1.34,1.17,1.44,1.30,1.19,1.25,1.09,-,1.19,1.33,1.74,1.50,1.72,1.64,1.83,2.21,2.20,1.49,1.65,Upgrade
8,P/TBV Ratio,1.27,1.27,1.49,1.26,1.47,1.33,1.22,1.27,1.11,-,1.21,1.35,1.77,1.53,1.76,1.68,1.87,2.26,2.25,1.53,1.70,Upgrade
9,P/FCF Ratio,20.28,16.30,13.81,19.13,14.61,11.85,6.42,15.33,16.77,30.22,-,12.52,-,15.50,14.99,-474.89,-,33.39,-,14.40,13.39,Upgrade
10,P/OCF Ratio,13.22,13.22,11.14,11.99,10.36,7.15,4.48,7.90,7.39,10.63,-,8.60,12.71,13.30,13.32,210.58,-,28.09,-,11.89,10.89,Upgrade
11,PEG Ratio,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,3.55,Upgrade
12,EV/Sales Ratio,0.52,0.26,0.60,0.61,0.81,0.72,0.60,0.63,0.46,0.50,0.44,0.54,0.74,0.62,0.76,0.73,0.89,1.28,1.32,0.85,1.00,Upgrade
13,EV/EBITDA Ratio,5.40,2.74,6.02,6.52,9.43,10.62,10.67,13.99,8.79,9.32,7.17,7.08,9.03,6.19,7.38,6.76,8.41,13.08,13.00,9.58,11.40,Upgrade
14,EV/EBIT Ratio,8.42,4.13,8.80,9.50,14.58,19.17,23.92,37.04,-,16.17,10.91,9.87,12.09,7.79,9.25,8.42,10.90,18.13,18.75,15.37,19.21,Upgrade
15,EV/FCF Ratio,7.40,3.73,6.20,10.46,8.81,6.97,3.39,8.85,8.81,19.50,-,7.93,-,10.62,11.08,-348.95,-,26.92,-,9.97,9.61,Upgrade
16,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,-,0.01,0.01,0.01,0.00,-,-,-,-,-,-,-,Upgrade
17,Debt / EBITDA Ratio,0.01,0.01,0.03,0.02,0.04,0.02,0.05,0.07,0.38,-,0.10,0.05,0.13,0.02,-,-,-,-,-,-,-,Upgrade
18,Debt / FCF Ratio,0.02,0.02,0.03,0.03,0.04,0.03,0.03,0.06,0.08,-,-,0.06,-,0.03,-,-,-,-,-,-,-,Upgrade
19,Asset Turnover,0.64,0.67,0.79,0.81,0.88,0.99,0.73,-,-,1.22,0.98,1.25,1.17,1.18,1.21,1.39,1.26,1.21,0.82,1.03,Upgrade,
20,Inventory Turnover,9.30,9.53,9.58,8.84,8.56,8.85,10.02,7.23,-,-,6.71,5.66,8.33,7.44,8.45,8.99,9.96,8.68,9.24,6.90,8.43,Upgrade
21,Quick Ratio,5.84,5.84,5.93,5.18,3.60,3.59,3.31,3.85,4.05,-,2.81,2.74,2.72,2.55,2.75,2.60,2.56,2.39,2.79,3.10,3.01,Upgrade
22,Current Ratio,6.32,6.32,6.40,5.66,4.08,4.03,3.75,4.37,4.65,-,3.52,3.50,3.25,3.12,3.27,3.09,2.99,2.88,3.32,3.63,3.52,Upgrade
