,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,48.01,35.9,33.21,54.97,34.48,41.31,24.76,49.59,43.42,22.57,31.37,92.72,71.65,46.3,33.74,129.49,21.95,21.91,10.15,24.17,Upgrade
1,Other Revenue,-0.38,0.38,-,1.08,-0.46,0.46,-,0.7,-0.23,0.23,-,0.46,-0.94,0.94,-,1.35,-0.07,0.07,-,0.9,Upgrade
2,Revenue,47.63,36.28,33.21,56.05,34.01,41.78,24.76,50.29,43.18,22.81,31.37,93.19,70.71,47.24,33.74,130.84,21.89,21.97,10.15,25.07,Upgrade
3,Revenue Growth (YoY),40.02%,-13.15%,34.13%,11.44%,-21.23%,83.18%,-21.07%,-46.03%,-38.93%,-51.72%,-7.02%,-28.78%,223.10%,114.97%,232.29%,421.83%,-7.64%,4.27%,-48.38%,-35.25%,Upgrade
4,Cost of Revenue,31.39,25.84,24.4,43.03,22.87,30.26,18.86,38.5,32.8,16.47,20.88,62.35,48.21,29.11,22.55,94.2,14.98,13.19,8.19,20.14,Upgrade
5,Gross Profit,16.24,10.45,8.81,13.02,11.14,11.52,5.9,11.8,10.38,6.33,10.49,30.83,22.5,18.13,11.19,36.64,6.9,8.79,1.96,4.93,Upgrade
6,"Selling, General & Admin",10.39,10.74,9.93,13.8,10.58,10.07,9.43,14.27,11.45,8.08,10.25,16.01,9.97,11.54,8.42,16.4,6.39,6.62,6.33,12.58,Upgrade
7,Research & Development,2.13,2.84,2.04,2.73,1.94,2.83,1.67,2.68,2.78,1.58,1.65,2.18,3.23,1.83,2.52,8.79,0.34,0.31,0.39,0.03,Upgrade
8,Other Operating Expenses,0.33,0.18,-0.18,0.84,-0.17,0.23,-0.17,0.37,-0.43,0.1,0.08,0.84,-0.05,-0.07,0.03,1.47,-0.3,0.1,-0.29,1.19,Upgrade
