,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,136687,189355,160179,144771,126857,111060,107365,107058,115263,136686,138588,115653,89142,124159,97713,81486,57935,48810,45383,48797,64084,Upgrade
1,Market Cap Growth,70.50%,70.50%,49.19%,35.23%,10.06%,-18.75%,-22.53%,-7.43%,29.30%,10.09%,41.83%,41.93%,53.86%,154.37%,115.31%,66.99%,-9.60%,-21.90%,-28.32%,-28.40%,4.87%,Upgrade
2,Enterprise Value,156463,206822,182993,167509,150570,136283,135171,140702,150233,188526,195237,181256,164452,212155,193759,180249,151553,146485,140920,148734,162656,Upgrade
3,Last Close Price,8.44,9.70,8.30,6.94,6.46,5.59,5.30,5.03,5.36,6.01,5.62,4.73,3.62,4.78,3.72,2.78,1.81,1.47,1.37,1.55,2.23,Upgrade
4,PE Ratio,6.04,7.82,6.61,5.96,4.68,5.00,5.94,5.03,-,5.86,6.07,5.50,5.29,7.52,7.25,7.83,8.26,10.64,9.97,9.41,-,Upgrade
5,Forward PE,5.64,6.44,6.40,4.91,4.88,4.10,3.56,3.27,3.35,4.02,4.07,4.30,3.76,5.22,5.23,5.51,4.53,4.28,4.78,4.94,5.61,Upgrade
6,PS Ratio,0.57,0.96,0.84,0.75,0.60,0.51,0.47,0.43,0.46,0.50,0.46,0.37,0.30,0.49,0.45,0.43,0.35,0.32,0.32,0.35,0.44,Upgrade
7,PB Ratio,0.68,0.90,0.79,0.71,0.63,0.57,0.57,0.54,0.62,0.74,0.74,0.61,0.51,0.74,0.61,0.53,0.39,0.35,0.35,0.37,0.49,Upgrade
8,P/TBV Ratio,1.80,1.80,1.62,1.41,1.31,1.11,1.14,1.04,1.24,1.54,1.62,1.33,1.16,1.65,1.42,1.24,0.96,0.85,0.87,0.86,1.14,Upgrade
9,P/FCF Ratio,5.37,9.09,7.06,7.61,4.54,4.35,3.25,2.69,3.01,2.98,3.25,2.26,1.93,3.75,3.34,4.91,-,2.99,4.26,3.99,5.19,Upgrade
