,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,374.53,535.38,1117,-348.34,521.43,262.95,1264,882.88,842.44,1470,1004,1417,1076,899.91,726.9,1614,417.84,735.4,621.89,832.37,Upgrade
1,Other Revenue,-7.93,7.93,-,54.11,-23.82,23.82,-,14.68,-0.6,4.51,-,6.5,-3.2,3.2,-,14.22,-5.77,5.77,-,348.09,Upgrade
2,Revenue,366.6,543.31,1117,-294.24,497.61,286.77,1264,897.57,841.84,1475,1004,1424,1073,903.12,726.9,1629,412.07,741.17,621.89,1180,Upgrade
3,Revenue Growth (YoY),-26.33%,89.45%,-11.59%,-,-40.89%,-80.56%,25.91%,-36.96%,-21.54%,63.32%,38.07%,-12.58%,160.39%,21.85%,16.89%,37.96%,-35.84%,9.01%,-21.20%,46.92%,Upgrade
4,Cost of Revenue,198.84,289.78,462.11,-358.49,26.43,512.72,585.7,1146,680.15,1110,603.54,1230,793.55,475.8,329.69,841.57,194.13,281.16,198.45,706.76,Upgrade
5,Gross Profit,167.76,253.53,655.18,64.25,471.17,-225.94,678.06,-248.02,161.69,365.36,400.12,194.02,279.44,427.31,397.21,787.04,217.94,460.01,423.44,473.7,Upgrade
6,"Selling, General & Admin",115.81,128.6,171.59,196.12,227.01,240.53,315.36,293.96,219.73,205.83,195.64,197.75,244.86,290.12,219.42,309.53,206.81,314.44,222.79,373.75,Upgrade
7,Research & Development,5.27,6.57,3.96,33.01,23.14,10.04,14.04,27.73,16.9,15.3,11.02,18.04,12.77,13.4,11.02,33.24,12.95,27.26,7.88,18.71,Upgrade
8,Other Operating Expenses,11.2,12.45,17.12,12.95,1.23,-16.5,8.92,-42.43,3.4,-4.85,-20.49,-16.14,-2.17,24.29,-30.12,67.18,66.29,2.37,-3.49,73.85,Upgrade
9,Operating Expenses,130.83,140.44,251.75,239.72,307.28,170.45,391.9,273.63,196.25,230.33,191.75,201.01,274.19,380.62,171.77,411.25,303.12,367.58,221.13,455.95,Upgrade
10,Operating Income,36.93,113.09,403.43,-175.47,163.9,-396.39,286.16,-521.65,-34.55,135.03,208.38,-6.99,5.25,46.69,225.43,375.79,-85.18,92.43,202.31,17.75,Upgrade
11,Interest Expense,-35.03,-34.49,-35.42,-33.95,-35.31,-34.34,-32.35,-35.47,-48.53,-36.64,-33.44,-36.95,-36.69,-35.87,-35.28,-272.12,-37.67,-39.32,-32.81,-49.68,Upgrade
12,Interest & Investment Income,-,10.57,10.35,345.11,-,124.18,2.91,25.32,-,-,24.23,94.39,9.19,139.38,8.36,-,250.44,9.71,4.04,8.55,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-0,-,-,-,-0,-,-,-,-0,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-11.6,4.7,-0.22,-93.06,28.4,-28.23,-0.81,30.09,-27.83,23.48,-0.17,-23.25,-0.07,0.72,0.29,6.29,-2.82,-4.48,-0.84,9.04,Upgrade
15,EBT Excluding Unusual Items,-9.7,93.86,378.14,42.63,156.99,-334.77,255.92,-501.71,-110.92,121.87,198.99,27.2,-22.31,150.91,198.8,109.96,124.77,58.33,172.69,-14.34,Upgrade
16,Impairment of Goodwill,-,-,-,-2.4,-,-,-,-1.28,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-4.54,4.88,-5.06,0.68,0.01,-0.06,-0.03,-0.59,-0.13,-1.02,-0.01,-0.15,0.67,-0.67,-,-16.98,3.14,-3.14,-,-3.32,Upgrade
18,Gain (Loss) on Sale of Assets,-0.75,-0.91,0.15,-172.44,0.08,170.92,0,1.76,37.84,-0.27,0,-1.18,0.3,-0.23,-0,0.01,-0.13,-0.06,-0.02,-0.05,Upgrade
19,Asset Writedown,-60.66,22.71,-22.71,9.93,-10.02,-0.53,0.53,28.63,-28.63,10.11,-10.11,28.58,-28.67,10.97,-10.97,50.83,-50.83,7.1,-7.1,53.46,Upgrade
20,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-8.7,Upgrade
21,Other Unusual Items,12.68,16.87,13.74,16.98,-1.56,-18.59,20.14,552.68,1.2,0.06,-,101.49,-,-,-,88.68,-,-,-,91.94,Upgrade
22,Pretax Income,-62.98,137.41,364.26,-104.62,145.5,-183.03,276.57,79.5,-100.63,130.75,188.87,155.94,-50.01,160.99,187.82,232.49,76.95,62.23,165.58,118.99,Upgrade
23,Income Tax Expense,-64.39,35.66,70.99,-95.72,31.6,-49.78,39.56,48.1,-17.02,45.52,30.96,67.62,-16.7,39.26,31.8,35.85,20.47,4.97,38.45,54.31,Upgrade
24,Earnings From Continuing Operations,1.42,101.75,293.27,-8.9,113.9,-133.25,237.01,31.4,-83.61,85.24,157.91,88.32,-33.31,121.72,156.02,196.64,56.48,57.26,127.12,64.68,Upgrade
25,Minority Interest in Earnings,2.99,-1.78,0.09,5.72,0.2,-0.35,-0.42,0.55,-2.05,-4.06,0.07,1.36,-0.55,-0.76,-0.71,-1.17,-0.12,0.61,-0.53,6.01,Upgrade
26,Net Income,4.4,99.97,293.37,-3.17,114.1,-133.61,236.59,31.94,-85.66,81.17,157.98,89.68,-33.85,120.96,155.31,195.46,56.36,57.86,126.59,70.69,Upgrade
27,Net Income to Common,4.4,99.97,293.37,-3.17,114.1,-133.61,236.59,31.94,-85.66,81.17,157.98,89.68,-33.85,120.96,155.31,195.46,56.36,57.86,126.59,70.69,Upgrade
