,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+6 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+6 Quarters
0,Market Capitalization,1334,1814,1761,1798,1836,1908,2016,2268,2124,2736,2664,1908,2916,3600,4392,7992,6336,4896,2268,-,-,Upgrade
1,Market Cap Growth,-4.93%,-4.93%,-12.67%,-20.72%,-13.56%,-30.26%,-24.32%,18.87%,-27.16%,-24.00%,-39.34%,-76.13%,-53.98%,-26.47%,93.65%,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3894,4343,4222,3975,4013,3972,4026,3893,3749,4259,4114,3128,4136,4420,5200,8465,6809,5792,3166,-,-,Upgrade
3,Last Close Price,0.38,0.50,0.47,0.47,0.48,0.49,0.51,0.57,0.54,0.68,0.64,0.46,0.70,0.86,1.05,1.92,1.52,1.17,0.54,-,-,Upgrade
4,PE Ratio,5.14,7.17,6.34,5.89,6.32,6.66,6.78,7.86,5.77,5.64,4.71,3.10,5.03,6.54,8.37,15.77,17.22,20.49,12.24,-,-,Upgrade
5,Forward PE,4.55,4.98,5.05,3.92,4.14,4.61,4.15,4.67,3.75,4.39,4.48,3.44,5.06,6.42,8.78,14.69,13.34,11.54,5.73,-,-,Upgrade
6,PS Ratio,0.23,0.31,0.31,0.33,0.37,0.41,0.40,0.45,0.42,0.49,0.47,0.35,0.57,0.73,0.97,1.91,2.19,2.89,1.46,-,-,Upgrade
7,PB Ratio,0.39,0.43,0.41,0.42,0.44,0.47,0.50,0.56,0.54,0.57,0.53,0.37,0.57,0.77,0.95,1.84,1.51,1.47,0.68,-,-,Upgrade
8,P/TBV Ratio,0.68,0.68,0.65,0.68,0.71,0.66,0.69,0.82,0.79,0.81,0.74,0.53,0.82,1.14,1.41,2.77,2.29,2.06,0.95,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,303.91,-36.11,-,-,Upgrade
10,P/OCF Ratio,4.19,4.54,3.86,3.47,3.89,4.31,4.12,4.49,4.27,5.10,4.31,2.86,4.04,4.59,5.59,10.00,10.56,11.78,7.15,-,-,Upgrade
11,EV/Sales Ratio,0.66,0.75,0.75,0.73,0.80,0.85,0.80,0.76,0.74,0.77,0.73,0.57,0.80,0.90,1.15,2.03,2.36,3.41,2.04,-,-,Upgrade
12,EV/EBITDA Ratio,3.71,4.46,4.24,3.87,4.05,4.00,4.00,4.08,3.82,3.87,3.28,2.34,3.15,3.38,4.29,7.44,8.34,11.17,7.42,-,-,Upgrade
13,EV/EBIT Ratio,9.04,10.42,9.53,8.40,8.54,8.21,8.19,8.34,7.11,6.66,5.35,3.65,4.85,5.14,6.32,10.60,11.59,14.76,10.03,-,-,Upgrade
14,EV/FCF Ratio,-20.70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,359.50,-50.41,-,-,Upgrade
15,Debt / Equity Ratio,0.74,0.74,0.74,0.70,0.70,0.69,0.69,0.74,0.74,0.60,0.60,0.59,0.59,0.62,0.62,0.52,0.52,0.45,0.45,0.67,0.67,Upgrade
16,Debt / EBITDA Ratio,2.99,2.77,2.77,3.10,3.21,2.35,2.22,3.18,3.26,2.61,2.61,2.47,2.47,1.96,1.96,1.89,1.89,1.40,1.40,-,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,93.51,-23.93,-,-,Upgrade
18,Asset Turnover,0.60,0.63,0.68,0.68,0.60,0.60,0.55,0.54,0.56,0.58,0.57,0.59,0.54,0.57,0.55,0.61,0.54,0.58,-,-,Upgrade,
19,Inventory Turnover,58.82,46.25,58.33,83.36,78.24,60.27,64.65,66.79,48.97,40.85,45.60,48.49,50.94,44.62,52.37,60.95,49.98,30.67,36.97,-,-,Upgrade
20,Quick Ratio,1.46,1.46,1.46,1.58,1.58,2.19,2.19,1.86,1.86,1.95,1.95,2.31,2.31,1.97,1.97,1.45,1.45,1.54,1.54,1.32,1.32,Upgrade
21,Current Ratio,1.56,1.56,1.56,1.65,1.65,2.32,2.32,1.97,1.97,2.07,2.07,2.46,2.46,2.08,2.08,1.52,1.52,1.62,1.62,1.41,1.41,Upgrade
22,Return on Equity (ROE),7.73%,7.79%,7.04%,6.86%,10.86%,11.11%,6.44%,6.10%,8.63%,8.50%,13.06%,13.59%,15.75%,16.22%,14.69%,16.06%,17.81%,20.45%,-,-,Upgrade,
23,Return on Assets (ROA),3.36%,3.52%,2.33%,2.27%,4.71%,4.71%,2.74%,2.65%,3.64%,3.71%,4.57%,4.69%,6.44%,6.72%,5.52%,6.12%,7.79%,8.34%,-,-,Upgrade,
24,Return on Capital (ROIC),4.39%,4.49%,2.90%,2.80%,5.74%,5.79%,3.40%,3.36%,4.70%,4.65%,5.57%,5.74%,7.91%,8.42%,7.08%,7.89%,10.13%,10.94%,-,-,Upgrade,
25,Return on Capital Employed (ROCE),6.99%,6.77%,7.14%,7.76%,7.92%,7.55%,7.67%,7.34%,8.50%,8.48%,9.67%,10.75%,10.87%,12.23%,11.87%,14.02%,10.74%,8.85%,7.14%,-,-,Upgrade
26,Earnings Yield,19.58%,13.94%,15.77%,16.97%,15.83%,15.01%,14.75%,12.73%,17.34%,17.72%,21.24%,32.30%,19.88%,15.29%,11.95%,6.34%,5.81%,4.88%,8.17%,-,-,Upgrade
27,FCF Yield,-14.10%,-11.26%,-13.30%,-14.84%,-15.79%,-16.91%,-15.91%,-13.10%,-12.90%,-10.04%,-14.22%,-24.39%,-12.58%,-7.62%,-3.07%,0.01%,0.14%,0.33%,-2.77%,-,-,Upgrade
28,Dividend Yield,7.20%,5.32%,5.68%,5.71%,4.92%,4.36%,4.33%,3.70%,2.94%,1.72%,0.97%,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,33.50%,-,-,74.56%,77.88%,-,-,119.73%,124.21%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Buyback Yield / Dilution,0.56%,1.12%,1.12%,0.01%,0.01%,-,-,-,-,-,-,0.01%,0.01%,-1.96%,-1.96%,-,-,-30.77%,-30.77%,-,-,Upgrade
31,Total Shareholder Return,7.76%,6.44%,6.80%,5.72%,4.93%,4.36%,4.33%,3.70%,2.94%,1.72%,0.97%,0.01%,0.01%,-1.96%,-1.96%,-,-,-30.77%,-30.77%,-,-,Upgrade
