,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+6 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+6 Quarters
0,Revenue,1344,1344,1375,1345,1118,1118,1067,1041,1197,1197,1170,1170,1055,1055,987.02,987.02,773,773,-,-,Upgrade
1,Revenue Growth (YoY),20.19%,20.19%,28.85%,29.14%,-6.63%,-6.63%,-8.73%,-10.96%,13.45%,13.45%,18.50%,18.50%,36.54%,36.54%,-,-,20.12%,20.12%,-,-,Upgrade
2,Cost of Revenue,1068,1068,1128,1104,861.56,861.56,852.01,831.26,955.31,955.31,898.02,898.02,746.85,746.85,718.21,718.21,520.17,520.17,-,-,Upgrade
3,Gross Profit,275.78,275.78,247.73,240.72,256.55,256.55,215.47,210.21,242.13,242.13,271.63,271.63,308.59,308.59,268.81,268.81,252.83,252.83,-,-,Upgrade
4,"Selling, General & Admin",147.16,147.16,159.12,156.05,112.33,112.33,112.6,110.09,115.1,115.1,119.75,119.75,105.7,105.7,105.64,105.64,72.18,72.18,-,-,Upgrade
5,Other Operating Expenses,8.47,8.47,12.86,12.77,3.29,3.29,18.54,18.46,3.6,3.6,2.5,2.5,3.06,3.06,5.86,5.86,1.8,1.8,-,-,Upgrade
6,Operating Expenses,155.63,155.63,171.98,168.82,115.62,115.62,131.13,128.55,118.7,118.7,122.25,122.25,108.76,108.76,111.51,111.51,73.98,73.98,-,-,Upgrade
7,Operating Income,120.15,120.15,75.76,71.9,140.93,140.93,84.34,81.66,123.42,123.42,149.38,149.38,199.82,199.82,157.31,157.31,178.85,178.85,-,-,Upgrade
8,Interest Expense,-26.88,-26.88,-26.14,-25.41,-26.62,-26.62,-25.13,-24.65,-22.48,-22.48,-21.98,-21.98,-18.77,-18.77,-16.94,-16.94,-18.03,-18.03,-,-,Upgrade
9,Interest & Investment Income,1.9,1.9,4.28,4.17,3.88,3.88,6.14,6.07,3.15,3.15,12.16,12.16,4.37,4.37,3.84,3.84,4.14,4.14,-,-,Upgrade
10,Earnings From Equity Investments,-0.55,-0.55,0.73,0.75,-0.5,-0.5,-0.39,-0.42,1.14,1.14,-0.35,-0.35,1.65,1.65,-0.54,-0.54,1.16,1.16,-,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.12,-1.12,1.12,1.12,-,-,Upgrade
12,Other Non Operating Income (Expenses),10.26,10.26,17.78,17.38,14.82,14.82,10.48,10.18,14.15,14.15,19.07,19.07,15.93,15.93,16.04,16.04,9.33,9.33,-,-,Upgrade
13,EBT Excluding Unusual Items,104.88,104.88,72.41,68.78,132.52,132.52,75.44,72.85,119.39,119.39,158.28,158.28,203,203,158.58,158.58,176.58,176.58,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,0.07,0.07,3.93,3.93,-0.15,-0.15,1.39,1.39,0.11,0.11,-2.38,-2.38,0.62,0.62,0.06,0.06,-,-,-,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-5.05,-5.05,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-0.17,-0.17,-,-,1.31,1.31,-,-,-,-,-,-,21.71,21.71,-,-,-,-,Upgrade
17,Pretax Income,104.95,104.95,76.16,72.54,132.37,132.37,78.14,75.55,119.5,119.5,155.9,155.9,203.62,203.62,175.31,175.31,176.58,176.58,-,-,Upgrade
18,Income Tax Expense,29.24,29.24,8.35,7.43,33.62,33.62,20.64,19.96,31.05,31.05,18.09,18.09,50.36,50.36,40.61,40.61,41.07,41.07,-,-,Upgrade
19,Earnings From Continuing Operations,75.71,75.71,67.81,65.11,98.75,98.75,57.5,55.58,88.45,88.45,137.82,137.82,153.27,153.27,134.7,134.7,135.51,135.51,-,-,Upgrade
20,Net Income to Company,75.71,75.71,67.81,65.11,98.75,98.75,57.5,55.58,88.45,88.45,137.82,137.82,153.27,153.27,134.7,134.7,135.51,135.51,-,-,Upgrade
21,Minority Interest in Earnings,-11.46,-11.46,-13.2,-12.83,-13.67,-13.67,-9.19,-9.02,-8.21,-8.21,-11.07,-11.07,-29,-29,-30.19,-30.19,-26.6,-26.6,-,-,Upgrade
22,Net Income,64.25,64.25,54.61,52.28,85.08,85.08,48.31,46.57,80.24,80.24,126.75,126.75,124.27,124.27,104.51,104.51,108.91,108.91,-,-,Upgrade
23,Net Income to Common,64.25,64.25,54.61,52.28,85.08,85.08,48.31,46.57,80.24,80.24,126.75,126.75,124.27,124.27,104.51,104.51,108.91,108.91,-,-,Upgrade
24,Net Income Growth,-24.48%,-24.48%,13.04%,12.28%,6.03%,6.03%,-61.88%,-63.26%,-35.43%,-35.43%,21.28%,21.28%,14.10%,14.10%,-,-,80.47%,80.47%,-,-,Upgrade
25,Shares Outstanding (Basic),3560,3560,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3531,3531,-,-,Upgrade
26,Shares Outstanding (Diluted),3560,3560,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3531,3531,-,-,Upgrade
27,Shares Change (YoY),-1.12%,-1.12%,-0.01%,-0.01%,-,-,-,-,-,-,-0.01%,-0.01%,1.96%,1.96%,-,-,30.77%,30.77%,-,-,Upgrade
28,EPS (Basic),0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,-,-,Upgrade
29,EPS (Diluted),0.02,0.02,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03,-,-,Upgrade
30,EPS Growth,-23.62%,-23.62%,13.05%,12.28%,6.03%,6.03%,-61.89%,-63.26%,-35.43%,-35.43%,21.30%,21.30%,11.91%,11.91%,-,-,38.01%,38.01%,-,-,Upgrade
31,Free Cash Flow,-26.55,-26.55,-69.07,-67.89,-52.6,-52.6,-97.04,-96.29,-34.75,-34.75,-82.45,-82.45,-107.08,-107.08,-7,-7,7.34,7.34,-,-,Upgrade
