,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2222,1866,1909,1948,2614,2391,2661,2493,2446,2410,2849,2646,2716,2634,2618,3598,3974,2869,2199,2160,2003,Upgrade
1,Market Cap Growth,-21.97%,-21.97%,-28.28%,-21.86%,6.89%,-0.81%,-6.60%,-5.78%,-9.96%,-8.48%,8.83%,-26.47%,-31.66%,-8.20%,19.07%,66.61%,98.43%,54.43%,-0.36%,-4.34%,-2.29%,Upgrade
2,Enterprise Value,3152,2725,2598,2491,3158,2932,3094,3085,3038,2894,3105,2775,2846,2641,2566,3551,3927,2813,2108,2055,1898,Upgrade
3,Last Close Price,5.67,4.76,4.87,4.97,6.67,6.10,6.79,6.36,6.24,6.15,7.27,6.75,6.93,6.72,6.68,9.18,10.14,7.32,5.61,5.51,5.11,Upgrade
4,PE Ratio,-,-,-78.32,-50.33,-,-,-,-,-,-,-579.48,-9059.85,-,-,100.02,182.98,772.59,-96.51,-,-,-,Upgrade
5,PS Ratio,1.30,1.09,1.25,1.39,1.97,1.89,2.18,2.12,2.18,2.23,2.76,2.73,2.84,2.84,2.88,4.10,5.07,3.57,2.73,2.63,2.31,Upgrade
6,PB Ratio,1.85,1.54,1.51,1.58,2.13,1.89,2.09,1.95,1.82,1.65,1.95,1.80,1.85,1.78,1.76,2.42,2.71,1.96,1.50,1.47,1.36,Upgrade
7,P/TBV Ratio,1.97,1.97,1.93,1.99,2.69,2.39,2.65,2.47,2.32,2.06,2.24,2.08,2.14,1.91,1.89,2.61,2.92,2.11,1.62,1.58,1.46,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-9.10,-,-,-,-,-,-,-,-,-,-81.66,-,-69.67,Upgrade
9,P/OCF Ratio,16.11,-,11.34,-,18.90,13.44,21.92,25.83,45.81,-,-43.93,-,866.12,-,47.78,93.75,133.07,-,17.85,12.82,15.74,Upgrade
10,EV/Sales Ratio,1.85,1.60,1.70,1.78,2.38,2.31,2.54,2.62,2.70,2.67,3.01,2.86,2.97,2.84,2.82,4.04,5.01,3.50,2.62,2.50,2.19,Upgrade
11,EV/EBITDA Ratio,31.67,28.96,21.12,26.65,-,157.57,344.06,96.33,-,29.14,30.71,32.16,37.05,49.58,48.63,67.12,-,30.41,21.31,19.23,17.11,Upgrade
12,EV/EBIT Ratio,-,-,192.70,-189.14,-,-36.01,-,-,-,212.28,167.93,532.59,-,-121.53,-,-153.32,-,221.11,-,80.88,-,Upgrade
13,EV/FCF Ratio,-16.06,-,-,-,-,-,-,-,-11.30,-,-,-,-,-,-,-,-,-,-78.30,-,-66.02,Upgrade
