,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Cash & Equivalents,599.56,573.95,482.46,353.28,379.93,324.37,369.51,272.9,371.35,877.27,233.05,221.28,145.13,137.36,80.34,72.7,134.44,105.31,-,97.19,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,0.58,0.58,0.58,0.58,1.29,1.29,1.29,1.29,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,599.56,573.95,482.46,353.28,379.93,324.37,369.51,272.9,371.94,877.85,233.63,221.86,146.42,138.64,81.63,73.99,134.44,105.31,97.19,97.19,Upgrade
3,Cash Growth,57.81%,76.94%,30.57%,29.46%,2.15%,-63.05%,58.16%,23.00%,154.03%,533.17%,186.21%,199.87%,8.91%,31.65%,-16.01%,-23.88%,-,-41.34%,-45.87%,8.33%,Upgrade
4,Accounts Receivable,2960,2534,2143,2147,1564,1483,1350,1423,1452,1189,1235,1168,909.15,857.47,736.35,679.31,559.13,540.6,-,570.54,Upgrade
5,Other Receivables,8.74,8.95,9.1,7.63,10.64,7.42,9.65,11.93,6.18,3.89,7.17,6.15,3.36,0.44,13.66,15.77,-,1.28,-,-,Upgrade
6,Receivables,2969,2543,2152,2155,1575,1490,1360,1435,1459,1193,1243,1175,912.51,857.91,750.01,695.09,559.13,541.88,-,570.54,Upgrade
7,Inventory,780.27,806.76,906.68,721,613.24,656.36,707.15,749.32,666.85,504.45,403.74,410.22,479.51,384.98,344.47,243.81,244.12,230.68,-,224.97,Upgrade
8,Prepaid Expenses,-,0.05,-,2.03,-,0.44,-,-,-,3.41,-,4.01,-,0.14,-,3.72,-,0.3,-,0.44,Upgrade
9,Other Current Assets,106.02,94.93,130.91,137.67,154.31,147.38,151.02,166.48,99.68,84.11,71.48,87.65,70.76,74.54,81.93,58.29,20.96,21.9,-,45.87,Upgrade
10,Total Current Assets,4454,4018,3672,3369,2723,2619,2588,2624,2597,2663,1951,1898,1609,1456,1258,1075,958.66,900.07,-,939.02,Upgrade
