,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4569,3385,2923,3537,4169,3720,3903,3925,3781,3672,4217,4439,6255,5471,3201,3319,3367,3621,3289,3083,4123,Upgrade
1,Market Cap Growth,-9.02%,-9.02%,-25.11%,-9.88%,10.25%,1.30%,-7.44%,-11.58%,-39.55%,-32.88%,31.74%,33.75%,85.79%,51.09%,-2.69%,7.66%,-18.34%,-10.56%,-38.06%,-26.41%,148.44%,Upgrade
2,Enterprise Value,3053,1736,1446,1804,2721,2069,2239,2057,2181,2154,3011,2800,4927,4767,2568,2451,2641,2802,2673,2752,3792,Upgrade
3,Last Close Price,10.49,7.77,6.71,8.04,9.47,8.45,8.87,8.83,8.51,8.26,9.49,9.89,13.93,12.19,8.42,8.63,8.76,9.42,8.49,7.95,10.64,Upgrade
4,PE Ratio,55.10,39.61,34.64,39.06,42.88,37.79,39.41,39.51,36.54,32.30,40.11,34.22,41.12,32.42,17.10,16.12,19.53,24.38,21.91,33.32,42.60,Upgrade
5,PS Ratio,1.17,0.84,0.70,0.80,0.87,0.77,0.79,0.81,0.77,0.68,0.75,0.75,1.14,1.06,0.64,0.67,0.76,0.82,0.77,0.81,1.02,Upgrade
6,PB Ratio,1.43,1.05,0.91,1.10,1.30,1.17,1.23,1.24,1.20,-,1.35,1.41,2.02,1.78,1.37,1.43,1.49,1.66,1.52,1.46,1.97,Upgrade
7,P/TBV Ratio,1.08,1.08,0.94,1.13,1.34,1.21,1.27,1.28,1.24,-,1.40,1.47,2.09,1.85,1.45,1.52,1.58,1.75,1.61,1.54,2.09,Upgrade
8,P/FCF Ratio,90.55,-,47.12,-,76.82,-,16.29,-,16.26,12.06,38.94,-,54.89,-,-123.26,-,8.74,-,14.94,36.67,-53.45,Upgrade
9,P/OCF Ratio,35.53,-,29.34,-,34.71,-,10.81,-,9.68,7.47,14.47,-,24.09,-,60.33,-,7.76,-,12.73,23.81,-219.99,Upgrade
10,EV/Sales Ratio,0.76,0.43,0.35,0.41,0.56,0.43,0.46,0.42,0.44,0.40,0.53,0.47,0.89,0.92,0.52,0.49,0.59,0.64,0.63,0.72,0.94,Upgrade
11,EV/EBITDA Ratio,20.08,10.96,10.32,12.76,18.07,14.22,14.87,13.63,14.37,11.60,17.47,14.45,21.61,24.07,9.63,9.03,11.32,12.05,13.46,17.71,24.68,Upgrade
12,EV/EBIT Ratio,275.78,83.30,356.48,182.61,-,-,98.54,82.06,-,-,60.15,39.51,46.17,-,17.32,16.08,-,23.99,31.86,59.92,-,Upgrade
13,EV/FCF Ratio,60.50,-,23.32,-,50.14,-,9.34,-,9.38,7.07,27.80,-,43.24,-,-98.91,-,6.86,-,12.14,32.74,-49.17,Upgrade
14,Debt / Equity Ratio,0.02,0.02,0.02,0.02,0.02,0.02,0.03,0.02,0.03,-,0.03,0.02,0.03,0.02,0.03,0.02,0.01,-,0.01,-,0.01,Upgrade
15,Debt / EBITDA Ratio,0.47,0.43,0.32,0.34,0.93,0.72,0.42,0.27,1.69,-,0.40,0.27,0.50,0.90,0.26,0.15,0.42,-,0.08,-,0.44,Upgrade
16,Debt / FCF Ratio,1.43,-,1.09,-,1.24,-,0.38,-,0.37,-,0.81,-,0.77,-,-3.01,-,0.06,-,0.11,-,-0.31,Upgrade
17,Asset Turnover,0.58,0.64,0.81,0.65,0.69,0.79,1.12,-,-,0.72,1.11,0.99,1.01,1.14,1.15,0.98,1.02,1.21,0.78,1.04,Upgrade,
18,Inventory Turnover,4.52,3.65,3.89,4.48,4.04,5.11,5.90,7.78,-,-,5.56,8.34,7.74,7.57,8.20,8.46,7.95,7.55,7.25,4.24,6.47,Upgrade
19,Quick Ratio,1.43,1.43,1.40,1.33,1.28,1.42,1.44,1.48,1.50,-,1.45,1.41,1.45,1.53,1.29,1.34,1.33,1.27,1.25,1.13,1.19,Upgrade
20,Current Ratio,1.79,1.79,1.71,1.70,1.66,1.72,1.73,1.76,1.86,-,1.73,1.67,1.73,1.81,1.55,1.61,1.58,1.50,1.51,1.51,1.52,Upgrade
21,Return on Equity (ROE),1.60%,2.81%,3.08%,2.57%,1.30%,3.61%,4.01%,-,-,3.67%,4.32%,3.93%,0.29%,9.16%,10.07%,9.09%,4.01%,13.80%,4.63%,4.90%,Upgrade,
22,Return on Assets (ROA),0.36%,0.59%,0.67%,-0.75%,-0.35%,0.84%,1.15%,-,-,0.91%,1.14%,0.56%,-0.66%,2.26%,3.48%,-0.83%,3.06%,2.67%,1.64%,-0.87%,Upgrade,
23,Return on Capital (ROIC),0.64%,1.09%,1.23%,-1.38%,-0.64%,1.55%,2.07%,-,-,1.75%,2.22%,1.05%,-1.26%,4.53%,6.91%,-1.70%,6.40%,5.50%,3.29%,-1.72%,Upgrade,
24,Return on Capital Employed (ROCE),0.33%,0.62%,0.12%,0.29%,-,-,0.68%,0.75%,-,-,1.52%,2.14%,3.26%,-,5.96%,6.16%,-,5.11%,3.70%,2.07%,-,Upgrade
25,Earnings Yield,1.87%,2.52%,2.89%,2.56%,2.33%,2.65%,2.54%,2.53%,2.74%,3.10%,2.49%,2.92%,2.43%,3.08%,5.85%,6.20%,5.12%,4.10%,4.56%,3.00%,2.35%,Upgrade
26,FCF Yield,1.10%,1.49%,2.12%,0.87%,1.30%,1.55%,6.14%,11.65%,6.15%,8.29%,2.57%,-3.23%,1.82%,-1.28%,-0.81%,1.64%,11.44%,10.42%,6.70%,2.73%,-1.87%,Upgrade
27,Dividend Yield,0.71%,-,-,-,0.74%,-,-,-,0.94%,-,-,-,0.75%,-,-,-,1.14%,-,-,-,0.75%,Upgrade
28,Payout Ratio,36.06%,2.43%,128.61%,-,-,1.74%,117.40%,0.63%,1.32%,1.69%,152.12%,0.58%,5.06%,6.46%,67.79%,0.45%,0.92%,132.13%,0.36%,1.05%,-,Upgrade
29,Buyback Yield / Dilution,-4.78%,-4.73%,-9.92%,7.60%,-13.37%,2.57%,1.34%,-1.24%,3.85%,-6.73%,-18.51%,-23.47%,-15.57%,-9.38%,1.70%,-1.99%,6.81%,-7.41%,3.93%,2.31%,-15.01%,Upgrade
30,Total Shareholder Return,-4.07%,-4.73%,-9.92%,7.60%,-12.63%,2.57%,1.34%,-1.24%,4.79%,-6.73%,-18.51%,-23.47%,-14.82%,-9.38%,1.70%,-1.99%,7.95%,-7.41%,3.93%,2.31%,-14.25%,Upgrade
