,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,542.63,556.9,646.8,858.44,818.96,930.58,878.72,1094,-,845.05,452.12,1028,963.33,360.91,310.17,472.18,323.41,351.63,106.87,454.11,Upgrade
1,Trading Asset Securities,1081,1196,934.02,980.08,738.4,854.28,893.87,905.95,-,819.16,878.59,761.22,484.78,489.55,448.18,491.62,457.48,547.71,565.41,83.88,Upgrade
2,Cash & Short-Term Investments,1623,1752,1581,1839,1557,1785,1773,2000,-,1664,1331,1790,1448,850.46,758.35,963.8,780.89,899.34,672.28,537.99,Upgrade
3,Cash Growth,4.23%,-1.82%,-10.82%,-8.07%,-,7.25%,33.21%,11.75%,-,95.68%,75.47%,85.67%,85.44%,-5.44%,12.80%,79.15%,101.45%,42.36%,19.94%,-5.92%,Upgrade
4,Accounts Receivable,1869,1923,1951,1642,2072,1968,2173,1466,-,2258,2941,2223,2415,2234,2194,1950,2189,1920,1702,1796,Upgrade
5,Other Receivables,6.75,4.22,8.67,8.14,3.89,3.59,4.01,3.43,-,3.51,4.56,3.57,4.18,3.58,4.05,3.46,4.01,4.47,4.21,3.77,Upgrade
6,Receivables,1876,1927,1960,1650,2076,1972,2177,1470,-,2261,2945,2226,2420,2238,2198,1953,2193,1924,1706,1800,Upgrade
7,Inventory,862,828.63,956.54,1002,735.95,735.63,732.67,771.2,-,709.77,773.63,725.37,688.39,621.51,573.21,514.35,516.3,549.07,767.87,604.96,Upgrade
8,Other Current Assets,14.04,10.57,21.72,37.83,19.35,35.4,21.89,48.49,-,50.95,26.96,43.2,16.7,11.76,14.92,20.04,18.57,24.16,36.79,24.8,Upgrade
9,Total Current Assets,4375,4519,4519,4528,4389,4528,4705,4289,-,4686,5076,4785,4573,3722,3544,3452,3509,3397,3183,2968,Upgrade
10,"Property, Plant & Equipment",1151,1178,1202,1226,1192,1207,1182,1209,-,1175,1123,1135,1028,1010,1010,974.15,986.39,988.47,1009,1037,Upgrade
11,Long-Term Investments,213.47,208.49,210.05,207.39,206.47,105.74,5.74,5.74,-,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,11.2,Upgrade
12,Other Intangible Assets,51.75,53.02,54.27,55.57,56.14,56.79,58.04,59.21,-,51.79,53.11,53.24,53.19,54.42,56.09,57.33,57.21,58.29,59.38,59.64,Upgrade
13,Long-Term Deferred Tax Assets,2.59,5.03,9.81,13.29,35.49,28.46,33.16,3.07,-,28.75,30.96,26.05,30.77,28.33,29.83,26.25,29.95,26.33,34.22,32.33,Upgrade
14,Long-Term Deferred Charges,3.99,4.25,4.55,4.78,1.78,1.99,2.2,2.34,-,3.2,3.34,1.92,2.24,4.58,5.38,5.91,5.81,6.64,7.25,7.86,Upgrade
15,Other Long-Term Assets,25.98,25.01,26.37,32.14,25.14,29.97,35.46,30.87,-,47.65,47.03,39.47,58.41,50.59,23.25,24.54,22.63,31.98,32.8,35.79,Upgrade
16,Total Assets,5824,5993,6026,6067,5906,5958,6021,5599,-,6004,6345,6051,5757,4881,4680,4551,4622,4520,4337,4152,Upgrade
17,Accounts Payable,2099,2140,2295,2091,2399,2454,2479,1989,-,2403,2844,2342,2375,2266,2041,1859,2174,2067,1963,1608,Upgrade
18,Accrued Expenses,80.02,138.06,83.99,157.18,72.44,91.8,82.62,148.37,-,127.64,80.45,143.48,62.61,69.94,67.86,101.66,56,92.6,60.15,114.2,Upgrade
19,Short-Term Debt,5.5,-,-,-,-,24,-,24,-,24,-,24,-,24,-,24,-,24,-,24,Upgrade
20,Current Portion of Leases,1.59,1.59,1.59,1.52,1.53,1.53,1.36,1.28,-,1.31,1.31,1.27,-,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,14.44,1.44,15.06,1.01,15.6,1.27,48.04,0.51,-,0.97,11.78,1.33,15.05,7.47,31.09,1.1,23.08,4.2,27.51,0.76,Upgrade
22,Current Unearned Revenue,20.29,14.68,15.18,79.58,20.63,24.09,22.74,59.07,-,50.92,40.02,174.67,23.95,13.19,19.12,142.03,44.14,21.52,15.22,122.3,Upgrade
23,Other Current Liabilities,230.61,341.07,251.31,394.71,40.63,13.69,43.58,89.22,-,95.41,55.56,86.32,51.46,13.62,47.71,62.58,38.05,43.73,46.99,89.1,Upgrade
24,Total Current Liabilities,2451,2637,2662,2725,2550,2611,2677,2311,-,2703,3033,2773,2528,2395,2207,2190,2335,2253,2113,1959,Upgrade
25,Long-Term Leases,64.95,65.91,65.15,65.62,66.29,65.52,62.37,61.73,-,61.95,63.7,63,54.76,54.16,55.08,-,-,-,-,-,Upgrade
26,Long-Term Unearned Revenue,40.13,34.33,35.56,36.68,37.11,39.36,40.6,41.85,-,46.49,41.02,43.16,45.55,47.8,49.43,50.98,53.3,55.52,57.72,52.63,Upgrade
27,Long-Term Deferred Tax Liabilities,8.72,7.98,7.95,7.92,46.78,47.42,39.13,14.33,-,30.5,31,30.65,27.36,26.86,27.14,26.92,23.68,23.86,24.1,23.74,Upgrade
28,Other Long-Term Liabilities,32.4,32.4,32.4,32.4,26.78,26.78,26.78,26.78,-,37.34,37.34,37.34,28.8,28.8,28.8,28.8,25.04,25.04,25.04,25.04,Upgrade
29,Total Liabilities,2597,2778,2803,2868,2727,2790,2846,2456,-,2880,3206,2947,2685,2552,2367,2297,2437,2357,2220,2060,Upgrade
30,Common Stock,435.6,435.6,435.6,435.6,435.6,435.6,435.6,435.6,-,435.6,435.6,435.6,435.6,368.76,368.76,368.76,368.76,368.76,368.76,368.76,Upgrade
31,Additional Paid-In Capital,1717,1717,1717,1717,1717,1717,1717,1717,-,1717,1717,1717,1717,1043,1043,1043,1043,1043,1043,1043,Upgrade
