,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,874.4,947.75,1222,923.2,1050,1158,1634,915,1169,1085,1721,1422,1406,1311,1330,1026,1195,1309,826.92,998.81,Upgrade
1,Other Revenue,-19.45,19.45,-,54.87,-25.79,25.79,-,46.29,-30.78,30.78,-,39.11,-56.78,56.78,-,99.31,-33.12,33.12,-,72.17,Upgrade
2,Revenue,854.95,967.2,1222,978.07,1024,1184,1634,961.29,1138,1116,1721,1461,1349,1368,1330,1126,1162,1342,826.92,1071,Upgrade
3,Revenue Growth (YoY),-16.51%,-18.28%,-25.20%,1.75%,-10.01%,6.06%,-5.09%,-34.21%,-15.66%,-18.43%,29.44%,29.82%,16.15%,1.95%,60.80%,5.09%,14.28%,47.85%,-21.20%,25.79%,Upgrade
4,Cost of Revenue,772.37,868.56,1097,876.62,939.63,1083,1463,852.77,1065,1032,1563,1367,1240,1225,1150,1025,1005,1193,727.18,953.72,Upgrade
5,Gross Profit,82.59,98.64,124.82,101.45,84.37,100.41,170.7,108.52,73.31,84.34,158.46,94.16,109.11,143.28,179.26,100.86,156.49,148.94,99.75,117.26,Upgrade
6,"Selling, General & Admin",57.24,53.74,51.03,77.28,50.99,56.12,55.93,52.07,52.24,40.85,57.75,61.4,62.14,50.36,52.65,56.87,51.57,48.78,40.34,70.99,Upgrade
7,Research & Development,40.47,38.76,35.97,59.49,44.03,45.12,39.67,57.18,37.01,40.88,38.97,53.9,40.86,49.25,37.11,60.61,41.58,42.22,24.37,50.94,Upgrade
8,Other Operating Expenses,-23.87,-18.44,0.3,-0.6,0.19,0.55,7.97,35.77,-11.15,-3.95,-1.53,6.8,7.45,0.54,-0.02,20.59,1.84,-1.14,1.1,25.28,Upgrade
