,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,315.08,245.8,284.66,286.94,297.79,224.87,266.76,292.77,297.34,237.16,280.77,258.78,293.23,144.26,165.83,175.85,160.98,96,112.7,101.53,Upgrade
1,Other Revenue,-,-2.59,2.59,-,-,-2.89,2.89,-,8.29,-4.56,4.56,-,2.66,2.46,5.76,-,6.7,-,-,-,Upgrade
2,Revenue,315.08,243.22,287.24,286.94,297.79,221.98,269.65,292.77,305.62,232.6,285.33,258.78,295.89,146.72,171.59,175.85,167.68,96,112.7,101.53,Upgrade
3,Revenue Growth (YoY),5.81%,9.57%,6.52%,-1.99%,-2.56%,-4.57%,-5.49%,13.13%,3.29%,58.54%,66.28%,47.16%,76.45%,52.83%,52.26%,73.20%,19.11%,28.37%,24.19%,-0.20%,Upgrade
4,Cost of Revenue,214.19,166.76,190.91,202.32,208.23,157.85,195.63,238.28,243.54,186.09,216.69,211.09,243.95,129.07,131.19,124.2,106.14,62.93,66.77,65.82,Upgrade
5,Gross Profit,100.9,76.45,96.33,84.62,89.56,64.13,74.02,54.49,62.08,46.52,68.64,47.69,51.94,17.65,40.4,51.65,61.54,33.07,45.93,35.71,Upgrade
6,"Selling, General & Admin",43.16,22.46,22.73,19.67,37.73,15.7,14.69,14.5,16.66,15.54,13.45,12.36,14.02,15.09,12.76,12.15,11.44,12.45,10.79,8.71,Upgrade
7,Research & Development,-,-,-,-,0.03,0.06,0.09,0,0.09,0.11,0.08,0.07,0.74,0.33,0.12,0.18,0.12,0.15,-,-,Upgrade
8,Other Operating Expenses,0.92,-17.26,8.03,-3.45,1.02,1.07,-1.88,0.27,16.11,-2.73,-7.96,1.87,-15.23,1.55,-6.95,2.26,0.1,-1.52,-3.36,0.88,Upgrade
9,Operating Expenses,42.19,7.26,30.31,16.5,38.82,17.23,12.75,14.48,33.08,12.81,5.66,14.41,-0.32,17.03,5.85,14.59,11.68,11.24,7.35,9.59,Upgrade
10,Operating Income,58.7,69.19,66.02,68.12,50.74,46.9,61.27,40.01,29,33.71,62.98,33.29,52.26,0.62,34.55,37.06,49.86,21.83,38.58,26.12,Upgrade
11,Interest Expense,-0.69,-1.87,-2.5,-3.28,-2.57,-11.96,-,-6.3,-,-15.76,-3.04,-3.28,-0.18,-4.19,-0.59,-7.52,-,-6.66,-6.46,-6.54,Upgrade
12,Interest & Investment Income,7.66,0.64,0.53,0.54,17.72,0.83,1.44,0.86,13.4,0.46,0.38,0.34,0.17,0.33,0.14,0.22,9.42,0.22,0.2,0.57,Upgrade
13,Other Non Operating Income (Expenses),-8.52,1.95,-2.09,0.05,-15.45,8.59,-6.97,-0.01,-13.61,6.79,-5.26,-4.42,-3.52,-4.12,-7.11,-0.1,-12.6,-0,0.47,-0.46,Upgrade
14,EBT Excluding Unusual Items,57.14,69.91,61.95,65.44,50.44,44.36,55.74,34.56,28.78,25.21,55.06,25.93,48.73,-7.36,26.99,29.66,46.67,15.39,32.78,19.69,Upgrade
15,Gain (Loss) on Sale of Investments,-0.33,0.24,0.06,0.02,-,-,-,-,-,-,-,-,0.06,-,-0.65,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,3.54,-3.35,-0.03,-,-,-,-,0,-,-,-,0.01,1.4,-1.35,-,-,0.01,-1.61,-0,-,Upgrade
17,Asset Writedown,-,3.44,-3.44,-,-,0.46,-0.46,-,-3.13,1.92,-0.2,-1.72,-0.51,-0.55,-0.04,0.02,-0,-3.08,-0,0,Upgrade
18,Other Unusual Items,-1.01,-12.51,13.52,-,-,0.8,-0.8,-,14.06,-0.07,-1.69,1.76,-16.51,6,-2.92,2.96,0.08,-,-,-,Upgrade
19,Pretax Income,59.34,57.73,72.07,65.46,50.44,45.62,54.48,34.56,39.71,27.06,53.17,25.98,33.17,-3.25,23.38,32.65,46.76,10.7,32.78,19.69,Upgrade
20,Income Tax Expense,17.28,15.31,14.97,15.9,19.67,12.49,14.53,7.29,11.41,6.42,12.69,5.67,7.75,-1.87,6.41,8.48,11.95,1.7,9.67,4.6,Upgrade
21,Earnings From Continuing Operations,42.07,42.42,57.09,49.56,30.76,33.13,39.95,27.27,28.29,20.64,40.48,20.3,25.42,-1.38,16.97,24.17,34.81,9,23.11,15.09,Upgrade
