,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1141,950,671,1378,1526,1381,1309,1582,1500,1513,1473,1579,1911,1858,2226,1437,1348,1427,1460,1355,1493,Upgrade
1,Market Cap Growth,-31.19%,-31.19%,-48.74%,-12.89%,1.75%,-8.70%,-11.16%,0.21%,-21.51%,-18.58%,-33.83%,9.84%,41.71%,30.18%,52.48%,6.07%,-9.69%,-13.72%,5.97%,-15.92%,9.40%,Upgrade
2,Enterprise Value,1194,988,727,1420,1568,1397,1338,1581,1499,1477,1506,1564,1896,1862,2265,1476,1387,1491,1452,1419,1557,Upgrade
3,Last Close Price,3.47,2.89,2.04,4.19,4.64,4.20,3.98,4.81,4.56,4.60,4.48,4.80,5.81,5.65,6.77,4.37,4.10,4.34,4.44,4.12,4.54,Upgrade
4,PE Ratio,-,-,-31.31,-63.80,-,2942.56,1350.33,741.17,371.71,482.30,443.69,374.93,-,648.87,951.89,-,588.36,288.42,302.70,309.67,335.84,Upgrade
5,PS Ratio,5.16,4.41,3.94,7.02,8.92,6.08,4.42,5.08,4.09,4.07,3.86,5.04,5.92,3.84,3.75,1.79,1.51,1.42,1.44,1.25,1.25,Upgrade
6,PB Ratio,26.11,20.29,14.00,28.81,32.04,19.29,18.16,23.84,21.14,20.39,19.63,21.59,28.30,25.93,31.62,21.42,19.90,21.27,21.84,20.49,22.81,Upgrade
7,P/TBV Ratio,21.75,21.75,15.13,31.24,35.07,20.98,19.90,23.84,22.89,22.09,21.70,23.68,31.07,28.48,34.53,23.05,21.40,22.88,23.50,22.07,24.59,Upgrade
8,P/FCF Ratio,-,-,-30.15,-149.70,-,-,-123.34,-,-,-,260.56,-,319.58,-,44.55,-,-151.23,40.05,-,19.81,47.39,Upgrade
9,P/OCF Ratio,-,-,-30.29,-149.78,-,-,-123.50,-,-,-,259.02,-,317.80,-,44.53,-,-151.62,40.05,-,19.81,47.39,Upgrade
10,EV/Sales Ratio,5.54,4.58,4.27,7.24,9.17,6.15,4.52,5.08,4.09,3.97,3.95,5.00,5.88,3.85,3.81,1.84,1.56,1.48,1.44,1.31,1.31,Upgrade
11,EV/EBITDA Ratio,1964.71,-,1747.74,1596.93,-,-,342.47,196.03,179.68,-,154.14,162.02,-,199.00,277.25,322.52,240.03,259.30,260.16,267.77,288.08,Upgrade
12,EV/EBIT Ratio,1961.11,-,1837.20,1632.03,-,-,345.31,196.99,180.60,-,154.85,162.80,-,199.96,278.81,325.71,241.93,261.41,262.34,270.19,290.64,Upgrade
13,EV/FCF Ratio,-126.64,-,-32.68,-154.30,-,-,-126.13,-,-,-,266.27,-,317.11,-,45.33,-,-155.57,41.83,-,20.74,49.41,Upgrade
14,Debt / Equity Ratio,1.53,1.53,1.50,1.50,1.73,0.95,1.03,1.21,1.35,1.29,1.28,1.31,1.42,1.33,1.35,1.42,1.40,1.42,1.42,1.44,1.45,Upgrade
15,Debt / EBITDA Ratio,77.96,-,20.24,23.07,88.63,-,14.00,8.10,12.97,-,4.31,8.73,-,10.16,4.61,68.36,15.58,20.65,15.29,15.32,15.89,Upgrade
16,Debt / FCF Ratio,-,-,-3.22,-7.79,-,-,-6.98,-,-,-,16.94,-,16.06,-,1.90,-,-10.65,2.67,-,1.39,3.02,Upgrade
17,Asset Turnover,1.73,1.21,2.21,0.67,0.51,1.44,1.03,1.70,1.79,1.76,2.21,1.56,1.71,0.30,2.17,5.20,4.81,5.10,4.66,8.35,Upgrade,
18,Inventory Turnover,6.06,4.68,3.02,4.88,2.07,4.96,15.98,7.44,10.44,11.10,8.55,8.63,6.44,12.33,-,-,-,-,59.37,-,-,Upgrade
19,Quick Ratio,0.52,0.52,0.60,0.43,0.68,0.80,1.33,0.80,1.00,1.24,1.25,1.06,0.80,0.80,0.93,1.31,1.50,1.61,1.30,1.30,1.45,Upgrade
20,Current Ratio,1.53,1.53,1.46,1.59,1.47,1.92,1.89,1.37,1.58,1.68,1.58,1.71,1.47,1.47,1.46,1.42,1.50,1.67,1.66,1.60,1.64,Upgrade
21,Return on Equity (ROE),-8.92%,0.69%,1.59%,-160.09%,-2.73%,-0.26%,7.03%,3.16%,-4.66%,10.52%,14.25%,-6.67%,7.04%,19.32%,-3.96%,3.86%,1.51%,4.28%,4.19%,20.56%,Upgrade,
22,Return on Assets (ROA),-0.18%,1.07%,1.33%,-0.30%,-1.31%,1.42%,2.87%,1.71%,-1.27%,6.73%,3.43%,-0.66%,2.53%,5.55%,0.38%,1.98%,1.64%,2.17%,2.16%,2.14%,Upgrade,
23,Return on Capital (ROIC),-0.23%,1.31%,1.55%,-0.34%,-1.43%,1.88%,3.93%,1.96%,-1.48%,7.73%,4.11%,-0.90%,3.50%,7.84%,0.52%,2.33%,1.76%,2.39%,2.39%,2.33%,Upgrade,
24,Return on Capital Employed (ROCE),1.00%,-,0.78%,1.72%,-,-,5.21%,11.69%,11.32%,-,12.54%,12.58%,-,12.59%,11.18%,6.53%,8.19%,8.22%,8.01%,7.67%,7.91%,Upgrade
25,Earnings Yield,-1.94%,-2.33%,-3.19%,-1.57%,-1.44%,0.03%,0.07%,0.13%,0.27%,0.21%,0.23%,0.27%,0.08%,0.15%,0.11%,0.07%,0.17%,0.35%,0.33%,0.32%,0.30%,Upgrade
26,FCF Yield,-0.83%,-0.99%,-3.32%,-0.67%,-1.41%,-1.58%,-0.81%,1.12%,-0.40%,1.88%,0.38%,-1.14%,0.31%,-0.71%,2.24%,-3.69%,-0.66%,2.50%,-0.97%,5.05%,2.11%,Upgrade
27,Payout Ratio,0.00%,-,32.36%,617.12%,-,-,-,-,3588.41%,-,-,-,-,-,-,-,-,1691.44%,-,-,195.20%,Upgrade
