,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Cash & Equivalents,26.54,26.54,29.1,29.1,45.08,-,44.87,-,47.28,-,28.83,-,57.06,-,46.4,-,51.54,-,48.48,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,9.44,-,-,-,10.68,-,-,-,6.12,-,-,-,Upgrade
2,Cash & Short-Term Investments,26.54,26.54,29.1,29.1,45.08,44.87,44.87,56.72,56.72,28.83,28.83,-,67.74,46.4,46.4,-,57.66,48.48,48.48,-,Upgrade
3,Cash Growth,-41.12%,-40.85%,-35.15%,-48.69%,-20.51%,55.68%,55.68%,-,-16.27%,-37.88%,-37.88%,-,17.47%,-4.29%,-4.29%,-,-1.33%,-26.33%,-26.33%,-,Upgrade
4,Accounts Receivable,0.78,0.78,2.76,2.76,1.6,-,0.75,-,0.89,-,0.21,-,0.91,-,0.7,-,1.49,-,0.57,-,Upgrade
5,Other Receivables,-,-,0.12,0.12,-,-,0.12,-,-,-,2.01,-,-,-,1.41,-,-,-,0.79,-,Upgrade
6,Receivables,0.78,0.78,2.88,2.88,1.6,-,0.87,-,0.89,-,2.21,-,0.91,-,2.11,-,1.49,-,1.36,-,Upgrade
7,Inventory,0.63,0.63,0.85,0.85,0.61,-,0.68,-,0.8,-,0.41,-,0.9,-,0.61,-,0.89,-,0.6,-,Upgrade
8,Prepaid Expenses,-,-,1.73,1.73,-,-,1.13,-,-,-,0.93,-,-,-,2.53,-,1.29,-,2.12,-,Upgrade
9,Restricted Cash,3.47,3.47,2.09,2.09,2.07,-,2.06,-,-,-,2.04,-,-,-,2.04,-,-,-,2.03,-,Upgrade
10,Other Current Assets,9.54,9.54,7.08,7.08,5.61,-,6.04,-,2.04,-,5.04,-,2.04,-,10.69,-,2.04,-,7.66,-,Upgrade
11,Total Current Assets,40.96,40.96,43.72,43.72,54.96,-,55.65,-,60.45,-,39.46,-,71.59,-,64.37,-,63.37,-,62.24,-,Upgrade
12,"Property, Plant & Equipment",65.91,65.91,77.49,77.49,45.26,-,63.63,-,82.67,-,60.21,-,56.1,-,56.1,-,49.14,-,47.53,-,Upgrade
13,Long-Term Deferred Tax Assets,3.91,3.91,3.91,3.91,3.53,-,3.53,-,4.53,-,4.53,-,3.47,-,4.24,-,3.34,-,2.75,-,Upgrade
14,Other Long-Term Assets,8.08,8.08,8.94,8.94,9.47,-,10.57,-,9.98,-,12.32,-,6.73,-,5.1,-,10.82,-,7.26,-,Upgrade
15,Total Assets,118.85,118.85,134.05,134.05,113.23,-,133.39,-,157.62,-,116.52,-,137.88,-,129.82,-,126.67,-,119.77,-,Upgrade
16,Accounts Payable,23.99,23.99,17.63,17.63,16.66,-,16.94,-,21.02,-,5.56,-,20.02,-,11.89,-,12.91,-,10.62,-,Upgrade
17,Accrued Expenses,7.39,7.39,4.99,4.99,5.06,-,4.37,-,6.57,-,5.21,-,7.88,-,3.8,-,7.18,-,6.84,-,Upgrade
18,Short-Term Debt,-,-,-,-,1.2,-,3.29,-,5.33,-,7.33,-,9.74,-,10.94,-,11.65,-,11.79,-,Upgrade
19,Current Portion of Leases,35.15,35.15,32.55,32.55,25.07,-,30.88,-,34.8,-,27.29,-,14.98,-,29.8,-,16.03,-,29.12,-,Upgrade
20,Current Income Taxes Payable,0.01,0.01,0.07,0.07,0.28,-,0.28,-,-,-,0.02,-,-,-,-,-,-,-,-,-,Upgrade
21,Current Unearned Revenue,0.27,0.27,0.18,0.18,0.67,-,0.16,-,0.05,-,0.04,-,0.05,-,0.38,-,2.57,-,0.21,-,Upgrade
22,Other Current Liabilities,0.63,0.63,1.62,1.62,1.42,-,1.92,-,0.48,-,0.38,-,-,-,2.36,-,-,-,0.01,-,Upgrade
23,Total Current Liabilities,67.44,67.44,57.05,57.05,50.36,-,57.85,-,68.25,-,45.84,-,52.66,-,59.17,-,50.34,-,58.58,-,Upgrade
24,Long-Term Leases,33.85,33.85,46.47,46.47,16.09,-,27.06,-,38.76,-,25.91,-,34.02,-,23.01,-,29.66,-,17.36,-,Upgrade
25,Other Long-Term Liabilities,2.43,2.43,2.43,2.43,1.35,-,1.77,-,2.15,-,2.01,-,-,-,-,-,-,-,-,-,Upgrade
26,Total Liabilities,103.72,103.72,105.95,105.95,67.8,-,86.68,-,109.16,-,73.77,-,86.69,-,82.18,-,80,-,75.94,-,Upgrade
27,Common Stock,10,10,10,10,10,-,10,-,10,-,10,-,10,-,10,-,10,-,10,-,Upgrade
28,Additional Paid-In Capital,31.94,31.94,31.94,31.94,31.94,-,31.94,-,31.94,-,31.94,-,31.94,-,31.94,-,31.94,-,31.94,-,Upgrade
29,Retained Earnings,-26.81,-26.81,-13.84,-13.84,3.49,-,4.77,-,6.52,-,0.8,-,9.26,-,5.7,-,4.73,-,1.89,-,Upgrade
30,Shareholders' Equity,15.13,15.13,28.1,28.1,45.43,46.71,46.71,48.46,48.46,42.74,42.74,-,51.2,47.64,47.64,-,46.67,43.83,43.83,-,Upgrade
31,Total Liabilities & Equity,118.85,118.85,134.05,134.05,113.23,-,133.39,-,157.62,-,116.52,-,137.88,-,129.82,-,126.67,-,119.77,-,Upgrade
32,Total Debt,69,69,79.02,79.02,42.36,61.23,61.23,78.89,78.89,60.53,60.53,-,58.74,63.75,63.75,-,57.34,58.27,58.27,-,Upgrade
33,Net Cash (Debt),-42.46,-42.46,-49.92,-49.92,2.72,-16.36,-16.36,-22.17,-22.17,-31.71,-31.71,-,9,-17.35,-17.35,-,0.32,-9.79,-9.79,-,Upgrade
34,Net Cash Growth,-,-,-,-,-,-,-,-,-,-,-,-,2676.85%,-,-,-,-,-,-,-,Upgrade
35,Net Cash Per Share,-0.04,-0.04,-0.05,-0.05,0.00,-0.02,-0.02,-0.02,-0.02,-0.03,-0.03,-,0.01,-0.02,-0.02,-,0.00,-0.01,-0.01,-,Upgrade
36,Filing Date Shares Outstanding,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,Upgrade
37,Total Common Shares Outstanding,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,Upgrade
38,Working Capital,-26.48,-26.48,-13.33,-13.33,4.6,-,-2.19,-,-7.81,-,-6.39,-,18.92,-,5.2,-,13.03,-,3.66,-,Upgrade
39,Book Value Per Share,0.02,0.02,0.03,0.03,0.05,0.05,0.05,0.05,0.05,0.04,0.04,-,0.05,0.05,0.05,-,0.05,0.04,0.04,-,Upgrade
40,Tangible Book Value,15.13,15.13,28.1,28.1,45.43,46.71,46.71,48.46,48.46,42.74,42.74,-,51.2,47.64,47.64,-,46.67,43.83,43.83,-,Upgrade
41,Tangible Book Value Per Share,0.02,0.02,0.03,0.03,0.05,0.05,0.05,0.05,0.05,0.04,0.04,-,0.05,0.05,0.05,-,0.05,0.04,0.04,-,Upgrade
42,Machinery,-,-,12.36,12.36,-,-,11.75,-,-,-,11.74,-,-,-,11.37,-,-,-,11.6,-,Upgrade
43,Leasehold Improvements,-,-,34.57,34.57,-,-,32.49,-,-,-,32.23,-,-,-,27,-,-,-,26.66,-,Upgrade
