,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,3957,4151,4208,5143,4395,4175,3807,3836,2837,3267,Upgrade
1,Revenue Growth (YoY),-5.98%,-19.29%,-4.25%,23.19%,15.44%,8.83%,34.19%,17.42%,-6.80%,-0.01%,Upgrade
2,Cost of Revenue,3390,3480,3570,4589,3785,3442,3007,3010,2227,2555,Upgrade
3,Gross Profit,566.4,671.55,638.31,553.98,610.13,732.98,800.71,826.58,609.96,711.69,Upgrade
4,"Selling, General & Admin",408.76,463.85,417.94,439.36,391.97,480.48,358.48,441.15,290.08,327.49,Upgrade
5,Other Operating Expenses,0.37,-22.14,1.18,24.54,2.8,16.69,-,-,-,-,Upgrade
6,Operating Expenses,409.13,441.71,419.12,463.89,394.77,497.17,358.48,441.15,290.08,327.49,Upgrade
7,Operating Income,157.27,229.84,219.19,90.09,215.35,235.81,442.24,385.43,319.88,384.2,Upgrade
8,Interest Expense,-88.73,-77.6,-97.98,-82.21,-87.14,-72.19,-77.03,-62.63,-98.36,-88.88,Upgrade
9,Interest & Investment Income,49.02,33.39,37.91,20.65,36.71,24.97,22.55,22.04,21.55,23.52,Upgrade
10,Earnings From Equity Investments,-0.57,17.23,-6.31,-66.99,-32.08,-18.3,9.64,7.87,-4.37,-12.09,Upgrade
11,Currency Exchange Gain (Loss),-3.67,-1.28,1.41,-0.68,-1.69,-2.94,-1.41,-2.95,-0.78,-2.9,Upgrade
12,Other Non Operating Income (Expenses),173.97,134.26,130.43,382.76,141.91,169.15,115.23,119.25,81.88,16.25,Upgrade
13,EBT Excluding Unusual Items,287.29,335.83,284.66,343.62,273.07,336.5,511.22,469.01,319.8,320.09,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-4.72,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-245.85,-,-,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-3.46,-3.41,-9.36,-9.08,-3.24,-9.45,-25.34,-18.63,-4.81,-7.26,Upgrade
17,Asset Writedown,-0.07,-11.21,-1.08,-0.39,0.75,-14.21,-22.65,-31.28,-0.42,-1.97,Upgrade
18,Other Unusual Items,-,-,-,-,-,-28.78,-,-,-,-,Upgrade
19,Pretax Income,283.76,321.21,274.22,88.3,270.58,284.06,463.22,419.11,314.58,306.15,Upgrade
20,Income Tax Expense,65.85,93.48,50.65,33.56,90.78,70.25,128.53,121.35,98.35,73.04,Upgrade
21,Earnings From Continuing Operations,217.91,227.73,223.56,54.74,179.8,213.81,334.69,297.76,216.23,233.1,Upgrade
22,Minority Interest in Earnings,-28.47,-27.06,-30.92,-11.74,-17.08,11.46,-3.35,-6.39,-9.89,-5.9,Upgrade
23,Net Income,189.44,200.66,192.65,43,162.73,225.27,331.35,291.37,206.34,227.21,Upgrade
24,Net Income to Common,189.44,200.66,192.65,43,162.73,225.27,331.35,291.37,206.34,227.21,Upgrade
25,Net Income Growth,-1.66%,366.64%,18.39%,-80.91%,-50.89%,-22.68%,60.58%,28.24%,68.04%,47.56%,Upgrade
26,Shares Outstanding (Basic),1065,1003,993,1021,1008,906,850,819,819,819,Upgrade
27,Shares Outstanding (Diluted),1065,1003,993,1021,1008,906,850,819,819,819,Upgrade
28,Shares Change (YoY),7.27%,-1.74%,-1.50%,12.73%,18.63%,10.53%,3.70%,-,-,-,Upgrade
29,EPS (Basic),0.18,0.20,0.19,0.04,0.16,0.25,0.39,0.36,0.25,0.28,Upgrade
30,EPS (Diluted),0.18,0.20,0.19,0.04,0.16,0.25,0.39,0.36,0.25,0.28,Upgrade
31,EPS Growth,-8.33%,374.90%,20.18%,-83.07%,-58.60%,-30.05%,54.85%,28.24%,68.04%,47.56%,Upgrade
32,Free Cash Flow,-9.43,434.18,459.24,-40.99,-70.81,-98.83,211.19,349.95,-63.36,326.65,Upgrade
33,Free Cash Flow Per Share,-0.01,0.43,0.46,-0.04,-0.07,-0.11,0.25,0.43,-0.08,0.40,Upgrade
34,Operating Margin,3.97%,5.54%,5.21%,1.75%,4.90%,5.65%,11.62%,10.05%,11.27%,11.76%,Upgrade
35,Profit Margin,4.79%,4.83%,4.58%,0.84%,3.70%,5.40%,8.70%,7.60%,7.27%,6.95%,Upgrade
36,Free Cash Flow Margin,-0.24%,10.46%,10.91%,-0.80%,-1.61%,-2.37%,5.55%,9.12%,-2.23%,10.00%,Upgrade
37,EBITDA,381.06,364.5,416.47,249.34,363.77,371.5,574.76,509.55,425.03,438.67,Upgrade
38,D&A For EBITDA,223.79,134.66,197.27,159.25,148.41,135.69,132.52,124.12,105.15,54.47,Upgrade
39,EBIT,157.27,229.84,219.19,90.09,215.35,235.81,442.24,385.43,319.88,384.2,Upgrade
