,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1358,1572,873.34,851.18,736.53,829.57,1001,613.27,805.8,719.31,Upgrade
1,Short-Term Investments,-,18.55,-,17.75,-,10.52,-,13.7,-,15.1,Upgrade
2,Cash & Short-Term Investments,1358,1590,873.34,868.93,736.53,840.09,1001,626.97,805.8,734.42,Upgrade
3,Cash Growth,55.53%,83.04%,18.58%,3.43%,-26.42%,33.99%,24.21%,-14.63%,-6.31%,33.25%,Upgrade
4,Accounts Receivable,903.01,708.82,807.17,915.1,889.48,699.73,654.04,796.6,868.39,892.95,Upgrade
5,Other Receivables,11.74,82.57,-,58.52,-,53.13,-,60.47,0.04,114.52,Upgrade
6,Receivables,914.75,959.77,807.17,1183,889.48,752.86,654.04,857.08,868.43,1007,Upgrade
7,Inventory,614.14,668.79,715.77,900.71,1018,1088,734.17,635.65,640.64,565.71,Upgrade
8,Other Current Assets,1772,1491,1970,1792,1872,1471,1677,1265,1997,1523,Upgrade
9,Total Current Assets,4659,4710,4366,4745,4516,4152,4066,3385,4312,3830,Upgrade
10,"Property, Plant & Equipment",5487,5507,5315,5352,5256,5103,4798,4680,4495,4192,Upgrade
11,Long-Term Investments,394.93,396.37,392.95,396.45,468.12,179.82,198.12,188.49,180.62,184.99,Upgrade
12,Goodwill,49.75,49.75,49.75,49.75,37.41,49.75,25.61,25.61,25.61,25.61,Upgrade
13,Long-Term Deferred Tax Assets,85.67,63.88,159.73,83.46,94.11,62.87,55.3,51.76,55.96,54.21,Upgrade
