,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,1467,1375,1444,1471,1583,1470,1598,1664,1464,1677,1749,1523,925.16,990.41,915.54,1469,1499,1900,1556,1849,Upgrade
1,Short-Term Investments,9.18,8.76,2.64,13.29,14.76,44.77,29.56,10.45,2.61,4.9,105.82,108.92,0.71,4.31,112.4,112.85,118.6,348.31,461.45,670.33,Upgrade
2,Trading Asset Securities,66.69,69,68.24,67.87,57.54,57.28,83.88,92.59,108.32,99.09,86.32,124.07,90.64,174.4,204.28,187.97,242.47,285.52,236.09,163.81,Upgrade
3,Cash & Short-Term Investments,1542,1452,1515,1552,1656,1572,1711,1767,1575,1781,1941,1756,1017,1169,1232,1770,1860,2534,2254,2683,Upgrade
4,Cash Growth,-6.85%,-7.60%,-11.49%,-12.18%,5.12%,-11.74%,-11.85%,0.61%,54.94%,52.33%,57.56%,-0.75%,-45.36%,-53.87%,-45.33%,-34.04%,-43.72%,-11.66%,-10.90%,-14.94%,Upgrade
5,Accounts Receivable,366.39,360.12,409.15,283.05,392.05,293.86,243.04,264.78,309.25,211.56,285.41,177.95,267.72,211.31,247.79,169.58,318.23,269.07,230.76,193.53,Upgrade
6,Other Receivables,-,-,171.22,-,216.66,-,-,-,135.45,-,110.67,-,137.62,-,109.61,-,128.97,-,75.05,-,Upgrade
7,Receivables,366.39,360.12,580.36,283.05,608.71,293.86,243.04,264.78,444.71,211.56,396.08,177.95,405.34,211.31,717.4,169.58,697.2,269.07,305.8,193.53,Upgrade
8,Inventory,378.76,373.16,382.78,396.05,421.72,397.32,374.81,419.9,500.8,501.88,434.03,479.11,489.62,475.05,427.65,460.76,425.06,420.11,374.2,401.31,Upgrade
9,Prepaid Expenses,-,-,9.15,-,10.55,-,-,-,28.1,-,24.96,-,28.32,-,35.3,-,23.48,-,40.72,-,Upgrade
10,Restricted Cash,64,72.07,132.55,79.48,100.19,76.73,56.42,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Other Current Assets,530.24,444.72,161.01,476.29,238.19,556.66,561.55,514.03,463.49,667.89,224.36,492.65,941.66,778.72,274.51,693.04,310.99,436.59,458.85,491.98,Upgrade
12,Total Current Assets,2882,2702,2781,2787,3035,2896,2947,2966,3012,3162,3021,2906,2881,2634,2687,3093,3317,3660,3433,3770,Upgrade
13,"Property, Plant & Equipment",5351,4853,5002,4817,4889,4923,5091,5246,5385,5578,5887,6096,6252,6433,6460,6947,7103,6731,6879,6820,Upgrade
14,Long-Term Investments,78.67,75.22,47.05,83.96,53.62,99.36,96.21,85.81,56.15,90.32,59.69,98.12,65.77,804.06,71.95,798.35,62.69,692.53,169.42,853.57,Upgrade
15,Goodwill,1536,1628,1628,1637,1637,1653,1653,1653,1653,1684,1684,1692,1692,1771,1771,1771,1771,-,-,-,Upgrade
16,Other Intangible Assets,-,-,-,-,-,0.42,1.66,2.89,4.13,5.36,6.6,7.83,9.07,10.66,11.92,13.18,14.45,1788,1789,1791,Upgrade
