,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,30.03,54.47,74.84,55.28,64.61,111.91,141.12,131.85,133.29,126.19,Upgrade
1,Revenue Growth (YoY),-59.87%,-1.47%,15.82%,-50.60%,-54.21%,-15.12%,5.88%,4.49%,22.74%,27.39%,Upgrade
2,Cost of Revenue,14.64,14.2,37.89,32.59,20.55,73.13,78.97,71.4,82.49,98.41,Upgrade
3,Gross Profit,15.39,40.27,36.95,22.69,44.07,38.78,62.15,60.45,50.8,27.77,Upgrade
4,"Selling, General & Admin",15.89,23.76,15.58,18.48,17.21,20.41,22.25,29.25,21.16,18.95,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-2.29,Upgrade
6,Operating Expenses,15.89,26.26,15.58,18.72,17.21,20.93,22.65,28.99,21.59,22.09,Upgrade
7,Operating Income,-0.5,14.01,21.37,3.98,26.86,17.85,39.5,31.45,29.22,5.68,Upgrade
8,Interest Expense,-6.15,-5.62,-5.79,-6.56,-4.89,-4.05,-4.34,-6.85,-6.84,-9.93,Upgrade
9,Interest & Investment Income,-,19.87,-,27.21,-,13.54,-,8.58,-,9.03,Upgrade
10,Earnings From Equity Investments,-1.72,-1.58,-2.77,-5.45,-9.33,-4.99,-6.08,-6.6,2.4,-25.24,Upgrade
11,Currency Exchange Gain (Loss),4.37,-0.24,-1.75,-5.57,-,-9.94,-,5.22,-,-0.64,Upgrade
12,Other Non Operating Income (Expenses),10.4,-21.54,10.23,-9.89,14.52,-12.45,9.53,-10.87,13.07,-3.5,Upgrade
13,EBT Excluding Unusual Items,6.4,4.91,21.29,3.73,27.16,-0.03,38.6,20.95,37.85,-24.59,Upgrade
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-33.02,Upgrade
15,Gain (Loss) on Sale of Investments,17.84,5.15,0.62,-1.64,-17.6,17.27,14.47,14.71,31.71,10.84,Upgrade
16,Gain (Loss) on Sale of Assets,-,0.48,-,0,-,-,-,14.07,-,-1.53,Upgrade
17,Asset Writedown,-20.43,18.42,0.12,5.79,7.79,3.87,11.31,-6.37,-10.5,-6.48,Upgrade
18,Other Unusual Items,4.22,2.87,-0.88,3.79,-3.64,6.37,-6.16,1.6,-0.43,-,Upgrade
19,Pretax Income,8.03,31.84,21.15,11.67,13.72,27.48,58.23,44.96,58.63,-54.77,Upgrade
20,Income Tax Expense,-0.21,11.08,3.41,4.27,3.33,10.28,14.97,2.8,15.72,7.45,Upgrade
21,Earnings From Continuing Operations,8.23,20.76,17.73,7.4,10.38,17.2,43.26,42.16,42.91,-62.22,Upgrade
22,Minority Interest in Earnings,0.24,1.91,0.43,-0.14,0.18,-0.07,-0.07,-1.26,-0.37,0.95,Upgrade
23,Net Income,8.47,22.67,18.16,7.26,10.56,17.13,43.19,40.9,42.54,-61.28,Upgrade
24,Net Income to Common,8.47,22.67,18.16,7.26,10.56,17.13,43.19,40.9,42.54,-61.28,Upgrade
25,Net Income Growth,-53.39%,212.26%,71.94%,-57.63%,-75.55%,-58.11%,1.52%,-,3.51%,-,Upgrade
26,Shares Outstanding (Basic),4093,4093,4109,4094,4125,4243,4272,4272,4272,4273,Upgrade
27,Shares Outstanding (Diluted),4093,4093,4109,4094,4127,4243,4299,4272,4272,4273,Upgrade
28,Shares Change (YoY),-0.41%,-0.03%,-0.43%,-3.50%,-4.00%,-0.68%,0.64%,-0.04%,4.88%,11.31%,Upgrade
29,EPS (Basic),0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,-0.01,Upgrade
30,EPS (Diluted),0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.01,-0.01,Upgrade
31,EPS Growth,-53.20%,226.78%,72.62%,-58.02%,-74.40%,-57.49%,0.41%,-,-1.31%,-,Upgrade
32,Free Cash Flow,109.24,-53.7,-83.62,-25.28,67.42,-24.85,-64.9,99.96,-29.52,-19.25,Upgrade
33,Free Cash Flow Per Share,0.03,-0.01,-0.02,-0.01,0.02,-0.01,-0.02,0.02,-0.01,-0.00,Upgrade
34,Operating Margin,-1.65%,25.72%,28.56%,7.19%,41.56%,15.95%,27.99%,23.86%,21.92%,4.50%,Upgrade
35,Profit Margin,28.19%,41.62%,24.27%,13.13%,16.35%,15.31%,30.61%,31.02%,31.92%,-48.56%,Upgrade
36,Free Cash Flow Margin,363.74%,-98.59%,-111.73%,-45.73%,104.34%,-22.21%,-45.99%,75.81%,-22.14%,-15.26%,Upgrade
37,EBITDA,0.28,14.84,22.09,4.88,27.38,18.4,39.99,31.93,29.73,5.61,Upgrade
38,D&A For EBITDA,0.77,0.83,0.71,0.91,0.52,0.55,0.49,0.47,0.51,-0.07,Upgrade
39,EBIT,-0.5,14.01,21.37,3.98,26.86,17.85,39.5,31.45,29.22,5.68,Upgrade
