,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Operating Revenue,344.17,114.23,368.3,62.08,561.63,189.4,380.53,-25.74,343.06,8.45,365.68,132.04,363.02,141.71,482.85,274.65,170.98,-17.28,66.52,127.34,Upgrade
1,Other Revenue,-81.12,81.12,-,172.27,-87.73,87.73,-,164.55,-100.63,100.63,-,242.81,-137.05,137.05,-,94.63,-18.47,18.47,-,380.06,Upgrade
2,Revenue,263.06,195.35,368.3,234.35,473.9,277.13,380.53,138.8,242.43,109.08,365.68,374.85,225.97,278.76,482.85,369.28,152.5,1.19,66.52,507.4,Upgrade
3,Revenue Growth (YoY),-44.49%,-29.51%,-3.21%,68.84%,95.48%,154.07%,4.06%,-62.97%,7.28%,-60.87%,-24.27%,1.51%,48.17%,23374.93%,625.86%,-27.22%,-72.06%,-99.74%,-88.17%,11.63%,Upgrade
4,Cost of Revenue,208.74,207.36,285.07,230.05,307.26,226.36,293.3,194.38,232.64,208.21,318.37,371.29,237.18,285.98,360.61,346.8,175.75,134.03,190.84,428.05,Upgrade
5,Gross Profit,54.31,-12.01,83.22,4.3,166.64,50.78,87.23,-55.58,9.79,-99.13,47.31,3.56,-11.21,-7.23,122.23,22.48,-23.24,-132.84,-124.32,79.35,Upgrade
6,"Selling, General & Admin",85.94,51.79,60.45,48.93,87.47,53.72,47.53,35.12,76.75,44.96,63.21,44.91,84.98,50.33,78.54,63.49,50.35,27.01,48.1,62.08,Upgrade
7,Research & Development,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.78,Upgrade
8,Other Operating Expenses,0.82,0.7,1.11,0.66,-16.35,-40.86,0.85,-30.04,-13.86,-8.71,-8,37.61,-8.2,-13.66,-14.31,26.63,-14.77,-1.78,-9.04,50.25,Upgrade
9,Operating Expenses,87.47,53.35,60.56,51.63,69.84,15.19,47.75,5.01,64.53,37.13,54.53,99.76,67.25,36.14,62.64,112.7,36.58,33.99,35.58,118.13,Upgrade
10,Operating Income,-33.16,-65.37,22.66,-47.33,96.8,35.59,39.49,-60.6,-54.74,-136.25,-7.22,-96.2,-78.46,-43.37,59.59,-90.22,-59.82,-166.83,-159.9,-38.78,Upgrade
11,Interest Expense,-34.43,-36.24,-37.82,-42,-33.22,-39.71,-42.82,-60.72,-29.06,-48.17,-53.28,-64.94,-44.72,-45.96,-42.54,-3.4,-2.38,-0.67,-0.65,-1.86,Upgrade
12,Interest & Investment Income,2.77,2.74,2.11,2.42,3.03,2.59,2.35,3.36,0.92,1.69,1.03,-,0.88,1.85,5.54,0.86,4.82,3.08,1.71,4.62,Upgrade
13,Currency Exchange Gain (Loss),-1.28,1.28,-,3.28,-7.16,7.16,-,17.16,-9.25,9.25,-,-4.22,2.26,-2.26,-,-12.11,-4.26,4.26,-,3.1,Upgrade
14,Other Non Operating Income (Expenses),-0.55,-2.19,-0.17,7.87,-14.35,7.38,-6.61,-20.6,1.49,2.73,-1.94,-1.66,-10.81,2.93,-2.26,-8.87,-8.36,-1.51,4.78,-14.73,Upgrade
15,EBT Excluding Unusual Items,-66.65,-99.78,-13.22,-75.77,45.1,13,-7.59,-121.39,-90.64,-170.75,-61.42,-167.02,-130.85,-86.82,20.34,-113.74,-70.01,-161.68,-154.06,-47.65,Upgrade
16,Gain (Loss) on Sale of Investments,0.74,-0.52,-0.18,-49.62,0.28,-,-,-,-,-,-,-0.86,-0.09,0.14,-0.33,0.33,-1.63,-1.55,0.88,0.44,Upgrade
17,Gain (Loss) on Sale of Assets,36.53,9.15,24.64,12.33,2.5,20.07,13.56,34.46,6.23,16.57,18.42,0.15,0.02,0.14,-,-0,-0.02,-,0,0.29,Upgrade
18,Asset Writedown,2.88,-2.55,-1.17,-26.4,10.01,-9.97,-0.01,-13.48,-0.05,-0.08,-0.01,-43.3,-0.09,-,-0.36,-50.44,-21.69,-2.58,-,-6.75,Upgrade
19,Other Unusual Items,-5.19,1.95,6.18,12,5.51,-19.96,14.45,-2.51,1.7,-1.7,-,43.07,1.28,-1.28,-,59.96,-,-,-,66.36,Upgrade
20,Pretax Income,-31.69,-91.75,16.24,-127.47,63.39,3.14,20.42,-102.93,-82.76,-155.97,-43.01,-167.97,-129.73,-87.81,19.65,-103.89,-93.34,-165.81,-153.17,12.7,Upgrade
21,Income Tax Expense,7,-3.96,-1.88,-55.05,0.84,-0.02,0.18,-3.84,4.21,-0.41,-1.23,-14.91,-0.07,-0.41,2.17,-4.38,-0.54,-3.02,0.96,11.04,Upgrade
22,Earnings From Continuing Operations,-38.69,-87.78,18.11,-72.41,62.55,3.15,20.24,-99.08,-86.97,-155.55,-41.78,-153.06,-129.66,-87.4,17.49,-99.51,-92.8,-162.79,-154.13,1.66,Upgrade
23,Minority Interest in Earnings,0.01,0.56,-0.17,-0.42,-0.38,0.41,0.2,0.6,0.56,0.74,0.15,-3.18,0.39,0.16,-0.69,-0.23,0.42,2.09,1,0.07,Upgrade
24,Net Income,-38.68,-87.23,17.95,-72.83,62.17,3.57,20.44,-98.48,-86.41,-154.82,-41.63,-156.24,-129.26,-87.24,16.79,-99.75,-92.38,-160.7,-153.13,1.73,Upgrade
