,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,1418,1219,1223,1081,1125,986.83,892.88,900.48,772.42,622.64,574.7,641.85,567.84,468.04,591.9,518.22,491.46,478.53,464.43,411.81,Upgrade
1,Other Revenue,-16.4,16.4,-,29.43,-14.24,14.24,-,23.28,-12.58,12.58,-,11.87,-3.88,3.88,-,6.21,-2.34,2.34,-,5.99,Upgrade
2,Revenue,1402,1236,1223,1111,1111,1001,892.88,923.76,759.84,635.22,574.7,653.72,563.96,471.92,591.9,524.43,489.12,480.87,464.43,417.8,Upgrade
3,Revenue Growth (YoY),26.20%,23.44%,37.00%,20.22%,46.17%,57.59%,55.37%,41.31%,34.73%,34.60%,-2.91%,24.65%,15.30%,-1.86%,27.45%,25.52%,43.55%,61.47%,35.43%,18.26%,Upgrade
4,Cost of Revenue,972.51,828.52,830.57,766.35,744.83,640.37,584.19,635.24,497.55,403.2,352.93,487.58,345.76,302.78,331.36,275.34,274.65,273.71,276.69,239.45,Upgrade
5,Gross Profit,429.16,407.25,392.67,344.21,365.82,360.7,308.69,288.52,262.29,232.02,221.77,166.14,218.2,169.14,260.55,249.09,214.46,207.17,187.75,178.35,Upgrade
6,"Selling, General & Admin",213.61,226.47,210.72,199.22,180.95,156.27,161.99,153.78,142.93,143.39,148.09,78.27,193.44,195.39,157.29,163.88,144.83,132.85,125.69,129.67,Upgrade
7,Research & Development,19.23,22.47,15.85,16.56,17.82,21.03,24.34,26.06,18.69,17,12.52,12.87,10.63,14.63,17.06,21,19.35,7.31,3.84,9.45,Upgrade
8,Other Operating Expenses,71.69,-20.12,-24.54,4.51,-6.22,1.26,-8.78,46.71,-11.32,2.89,-10.39,74.7,-21.84,-16.37,-16.2,55.28,-12.59,-10.64,-15.29,37.45,Upgrade
9,Operating Expenses,306.95,228.34,201.36,222.56,194.11,188.92,178.13,226.62,152.45,159.35,151.07,166.03,182.14,190.02,163.63,239.87,151.82,125.04,119.33,180.94,Upgrade
