,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,5444,9621,7894,10517,7340,6300,8573,9230,6166,6124,Upgrade
1,Short-Term Investments,-,9215,7631,13461,10818,10871,10572,14183,13031,1088,Upgrade
2,Cash & Short-Term Investments,5444,18836,15525,23978,18158,17171,19145,23413,19197,7212,Upgrade
3,Cash Growth,-64.93%,-21.44%,-14.50%,39.64%,-5.16%,-26.66%,-0.27%,224.64%,30.40%,-41.65%,Upgrade
4,Accounts Receivable,4743,4765,4487,3998,4017,3240,3922,2705,3385,2450,Upgrade
5,Other Receivables,2078,1906,1512,1640,1819,2130,2615,2820,2994,4223,Upgrade
6,Receivables,6821,6671,5999,5638,5836,5370,6537,5525,6379,6673,Upgrade
7,Inventory,1386,1072,967,941,1137,1373,1269,1596,1719,1829,Upgrade
8,Other Current Assets,5595,1001,258,485,1205,2907,1946,2478,272,480,Upgrade
9,Total Current Assets,19246,27580,22749,31042,26336,26821,28897,33012,27567,16194,Upgrade
10,"Property, Plant & Equipment",116457,113377,112857,116413,115891,120024,121191,128252,128995,132936,Upgrade
11,Long-Term Investments,16371,15359,16873,14634,17332,20906,25288,25302,27304,25746,Upgrade
12,Goodwill,11615,11615,11615,11615,11615,11615,11615,-,11615,11615,Upgrade
13,Other Intangible Assets,2805,2815,2902,3032,3163,3333,3412,15062,3446,3454,Upgrade
14,Long-Term Deferred Tax Assets,1152,1081,1085,1101,1134,987,846,753,627,1632,Upgrade
15,Other Long-Term Assets,3598,3803,6034,3341,5443,3509,5378,3287,5020,3355,Upgrade
16,Total Assets,171244,175630,174115,181178,180914,187195,196627,205668,204574,194932,Upgrade
17,Accounts Payable,7480,7276,7397,6001,5380,4508,4327,3009,3284,5270,Upgrade
18,Accrued Expenses,785,622,540,521,330,348,271,137,218,693,Upgrade
19,Current Portion of Long-Term Debt,7423,7795,5719,4587,8490,13333,16061,18264,17513,16792,Upgrade
20,Current Portion of Leases,4203,4095,4804,5246,6153,5956,6289,6538,6736,7117,Upgrade
21,Current Income Taxes Payable,1771,2285,2509,3831,4023,2637,2765,1915,1977,1552,Upgrade
22,Current Unearned Revenue,18365,18018,15223,18210,13537,10361,7925,8922,8122,9397,Upgrade
23,Other Current Liabilities,10212,7723,9301,8061,5489,5236,5497,7489,8874,10656,Upgrade
24,Total Current Liabilities,50239,47814,45493,46457,43402,42379,43135,46274,46724,51477,Upgrade
25,Long-Term Debt,33174,32716,33576,35362,36676,37861,39061,43501,37982,45717,Upgrade
26,Long-Term Leases,23675,22204,24195,23469,25787,26067,28443,30393,30898,30762,Upgrade
27,Long-Term Unearned Revenue,197,225,252,266,282,213,478,-,-,-,Upgrade
28,Long-Term Deferred Tax Liabilities,7990,8349,7756,8286,8117,9685,9820,11227,11499,12556,Upgrade
29,Other Long-Term Liabilities,3462,2909,2720,2842,2766,2548,3441,4386,4210,5045,Upgrade
30,Total Liabilities,118737,114217,114082,116682,117105,118753,124378,135781,131313,145557,Upgrade
31,Common Stock,28841,28830,28828,28822,28822,28822,28822,28822,28822,17106,Upgrade
32,Retained Earnings,-,21786,21186,16028,13209,-,19724,-,24741,36002,Upgrade
33,Comprehensive Income & Other,23659,10790,10012,140,2272,20115,4198,21560,194,-3737,Upgrade
34,Total Common Equity,52500,61406,60026,44990,44303,48937,52744,50382,53757,49371,Upgrade
35,Minority Interest,7,7,7,6,6,5,5,5,4,4,Upgrade
36,Shareholders' Equity,52507,61413,60033,64496,63809,68442,72249,69887,73261,49375,Upgrade
37,Total Liabilities & Equity,171244,175630,174115,181178,180914,187195,196627,205668,204574,194932,Upgrade
38,Total Debt,68475,66810,68294,68664,77106,83217,89854,98696,93129,100388,Upgrade
39,Net Cash (Debt),-63031,-47974,-52769,-44686,-58948,-66046,-70709,-75283,-73932,-93176,Upgrade
40,Net Cash Per Share,-8.57,-6.47,-7.13,-6.05,-9.16,-10.26,-10.98,-11.69,-11.59,-23.68,Upgrade
41,Filing Date Shares Outstanding,6439,6438,6438,6437,6437,6437,6437,6437,6437,6437,Upgrade
42,Total Common Shares Outstanding,6439,6438,6438,6437,6437,6437,6437,6437,6437,3934,Upgrade
43,Working Capital,-30993,-20234,-22744,-15415,-17066,-15558,-14238,-13262,-19157,-35283,Upgrade
44,Book Value Per Share,8.15,9.54,9.32,6.99,6.88,7.60,8.19,7.83,8.35,12.55,Upgrade
45,Tangible Book Value,38080,46976,45509,30343,29525,33989,37717,35320,38696,34302,Upgrade
46,Tangible Book Value Per Share,5.91,7.30,7.07,4.71,4.59,5.28,5.86,5.49,6.01,8.72,Upgrade
47,Land,-,15384,15295,15234,15206,15187,15191,-,15404,15371,Upgrade
48,Machinery,-,168669,160540,157975,141407,149182,142382,-,137927,137343,Upgrade
49,Construction In Progress,-,-,-,-,-,-,20,-,20,20,Upgrade
