,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,10651,9601,11903,10224,11815,7756,6736,9634,5395,5188,4946,5008,4643,4326,3669,3460,6302,4021,3700,3262,Upgrade
1,Trading Asset Securities,4817,5918,4266,3909,3856,3193,3273,2960,2417,2646,2294,2682,1217,1745,1271,3057,1877,1237,970.21,1528,Upgrade
2,Cash & Short-Term Investments,15469,15519,16169,14134,15671,10949,10009,12594,7812,7834,7240,7689,5861,6071,4940,6517,8178,5257,4671,4791,Upgrade
3,Cash Growth,-1.29%,41.73%,61.54%,12.22%,100.60%,39.76%,38.25%,63.79%,33.30%,29.06%,46.54%,17.99%,-28.34%,15.47%,5.78%,36.03%,-23.41%,68.29%,37.77%,46.90%,Upgrade
4,Accounts Receivable,694.33,721.78,1042,720.34,744.05,535.45,634.89,203.87,300.16,355.93,215.27,127.42,266.09,190.52,367.9,180.19,141.05,195.25,409.56,290.48,Upgrade
5,Other Receivables,3927,4669,3764,3491,2825,3273,2944,3175,3049,3353,2834,2691,2501,2326,1864,1898,1525,1753,1409,1266,Upgrade
6,Receivables,4621,5390,4807,4211,3569,3808,3579,3379,3349,3709,3049,2818,2767,2516,2232,2213,1666,1948,1819,1556,Upgrade
7,Inventory,8158,9060,8684,8848,8716,5358,5081,4092,5345,4946,3908,2984,4628,3409,3236,3204,3910,4376,4172,3640,Upgrade
8,Prepaid Expenses,-,47.86,-,41.65,-,89.93,-,75.49,-,14.55,-,24.58,-,10.18,-,22.99,-,10.46,-,19.17,Upgrade
