,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,5606,3445,5332,728,1368,1608,3809,7740,6052,2765,2276,Upgrade
1,Market Cap Growth,240.13%,373.32%,289.74%,-54.75%,-64.09%,-79.22%,-37.06%,179.95%,165.94%,88.14%,12.98%,Upgrade
2,Enterprise Value,4854,3227,4949,-157,569,925,2281,8068,6340,3162,2460,Upgrade
3,Last Close Price,8.95,5.50,12.16,1.66,3.12,3.80,9.00,18.46,17.98,8.44,8.00,Upgrade
4,PS Ratio,20.46,27.83,-,6.92,-,56.84,-,50.65,-,27.90,-,Upgrade
5,PB Ratio,5.03,3.15,13.49,1.31,2.07,1.80,3.20,5.83,37.74,18.09,-34.34,Upgrade
6,P/TBV Ratio,3.19,3.19,14.25,1.43,2.28,1.95,3.45,6.00,51.95,30.45,-,Upgrade
7,P/FCF Ratio,-,-,-,-,-,20.27,-,14.93,-,26.32,-,Upgrade
8,P/OCF Ratio,-,-,-,-,-,19.84,-,14.62,-,25.91,-,Upgrade
9,EV/Sales Ratio,21.25,26.07,-,-,-,32.68,-,52.79,-,31.91,-,Upgrade
10,EV/FCF Ratio,-12.91,-,-,-,-,11.65,-,15.57,-,30.10,-,Upgrade
11,Debt / Equity Ratio,0.03,0.03,0.04,0.18,0.21,0.26,0.23,0.33,4.72,5.22,-8.27,Upgrade
12,Debt / FCF Ratio,-,-,-,-,-,2.94,-,0.84,-,7.59,-,Upgrade
13,Earnings Yield,-3.33%,-0.52%,-,-13.05%,-,-19.06%,-,-2.04%,-,-3.69%,-,Upgrade
14,FCF Yield,-6.71%,-5.66%,-,-69.45%,-,4.93%,-,6.70%,-,3.80%,-,Upgrade
15,Buyback Yield / Dilution,-22.24%,-41.03%,-,-3.27%,-,-16.65%,-,-18.35%,-,-19.05%,-,Upgrade
16,Total Shareholder Return,-22.24%,-41.03%,-,-3.27%,-,-16.65%,-,-18.35%,-,-19.05%,-,Upgrade
