,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,763.68,218.66,470.94,1009,1020,954.52,1954,413.49,515.91,191.85,Upgrade
1,Short-Term Investments,-,-,-,-,-,0.81,-,6.94,-,4.38,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,1.57,-,-,-,Upgrade
3,Cash & Short-Term Investments,763.68,218.66,470.94,1009,1020,955.33,1955,420.42,515.91,196.23,Upgrade
4,Cash Growth,62.16%,-78.33%,-53.81%,5.63%,-47.86%,127.23%,279.02%,114.25%,57.42%,-35.43%,Upgrade
5,Accounts Receivable,32.04,3.42,60.02,38.9,108.45,134.92,32.41,27.18,87.32,62.48,Upgrade
6,Other Receivables,-,7.1,-,35.7,33.88,37.42,274.87,26.63,-,22.33,Upgrade
7,Receivables,32.04,10.52,60.02,74.59,142.33,192.62,307.28,53.82,87.32,84.81,Upgrade
8,Inventory,438.01,823.7,1229,1061,1769,3520,2698,3107,961.34,446.56,Upgrade
9,Prepaid Expenses,36.95,13.88,51.57,14.33,73.38,12.9,237.36,6.9,76.09,8.23,Upgrade
10,Other Current Assets,538.79,296.46,147.58,91.58,149.71,284.4,0.78,187.47,-,9.59,Upgrade
11,Total Current Assets,1809,1363,1959,2251,3154,4965,5198,3775,1641,745.43,Upgrade
12,"Property, Plant & Equipment",31.34,10.06,67.91,92.27,129.43,154.57,175.2,186.74,205.99,205.36,Upgrade
13,Long-Term Investments,35.84,29.85,63.81,72.95,84.11,44.03,47.35,-,-,-,Upgrade
