,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+14 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+14 Quarters
0,Cash & Equivalents,-,170.94,145.35,405.57,202.87,131.78,118.69,244.34,98.49,47.36,48.39,74.34,94.2,81.56,79.04,76.27,154.34,703.97,133.44,-,Upgrade
1,Trading Asset Securities,-,53.77,63.29,52.19,359.09,388.55,385.08,381.65,560.3,676.28,692.43,739.15,759.15,777.86,750.82,783.41,646.89,52.19,9.02,-,Upgrade
2,Cash & Short-Term Investments,224.71,224.71,208.64,457.76,561.96,520.32,503.77,625.99,658.79,723.63,740.82,813.49,853.35,859.42,829.86,859.68,801.23,756.16,142.46,152.28,Upgrade
3,Cash Growth,-60.01%,-56.81%,-58.58%,-26.87%,-14.70%,-28.10%,-32.00%,-23.05%,-22.80%,-15.80%,-10.73%,-5.37%,6.51%,13.66%,482.53%,464.55%,426.17%,-,-,14.33%,Upgrade
4,Accounts Receivable,-,289.18,185.4,162.52,232.49,258.84,108.85,88.82,85.45,92.89,98.41,82.3,84.4,92.13,87.03,68.19,98.49,103.35,78.08,-,Upgrade
5,Other Receivables,-,1.47,5.01,3.54,1.91,4.09,2.1,1.81,0.97,1.22,1.25,0.53,1.2,0.7,0.5,0.48,0.4,2.47,7.82,-,Upgrade
6,Receivables,-,290.65,190.41,166.07,234.41,262.93,110.96,90.63,86.42,94.11,99.66,82.83,85.6,92.84,87.53,68.66,98.88,105.82,85.9,-,Upgrade
7,Inventory,-,207.84,231.97,218.2,207.01,186.16,203.5,156.74,135.71,134.38,124.63,109.45,99,82.74,79.39,74.42,64.93,61.55,67.87,-,Upgrade
8,Other Current Assets,-,6.63,9.12,11.76,4.09,3.27,4.44,6.01,31.12,2.12,3.33,5.46,1.36,1.25,1.28,1.24,1.24,1.81,3.06,-,Upgrade
9,Total Current Assets,-,729.84,640.14,853.79,1007,972.69,822.65,879.37,912.04,954.24,968.44,1011,1039,1036,998.07,1004,966.29,925.33,299.28,-,Upgrade
10,"Property, Plant & Equipment",-,1352,1308,1236,1177,1022,1008,934.97,851.4,648.59,627.7,574.19,536.75,512.23,515.34,499.96,495.03,491.45,497.16,-,Upgrade
11,Long-Term Investments,-,16.48,16.48,16.5,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,-,Upgrade
12,Other Intangible Assets,-,90.13,89.93,90.55,53.94,54.51,54.93,54.52,54.61,53.48,53.11,53.47,53.79,53.98,54.58,54.54,54.94,55.29,55.72,-,Upgrade
13,Long-Term Deferred Tax Assets,-,-,-,-,-,0.67,10.58,11.89,10.36,14.07,13.56,11.84,12.51,12.15,12.55,11.32,11.53,10.8,11,-,Upgrade
14,Long-Term Deferred Charges,-,0.32,0.37,0.43,0.49,0.55,0.5,0.57,0.6,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,-,41.4,47.4,71.44,49,72.36,25.55,56.9,97.45,63.04,19.52,32.53,26.9,14.08,6.45,4.58,8.08,5.51,1.8,-,Upgrade
