,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Operating Revenue,458.64,687.14,711.84,611.1,591.94,594.63,587.79,504.32,436.11,399.87,412.99,334.17,241.19,243.51,258.74,236.73,198.3,261.19,302.07,293.55,Upgrade
1,Other Revenue,-5.71,5.71,-,14.45,-7.86,7.86,-,11.52,-7.52,7.52,-,12.82,-6.39,6.39,-,10.18,-5.09,5.09,-,10.99,Upgrade
2,Revenue,452.93,692.85,711.84,625.55,584.09,602.49,587.79,515.85,428.58,407.4,412.99,346.98,234.81,249.89,258.74,246.9,193.21,266.28,302.07,304.53,Upgrade
3,Revenue Growth (YoY),-22.46%,15.00%,21.10%,21.27%,36.28%,47.89%,42.33%,48.67%,82.53%,63.03%,59.62%,40.53%,21.53%,-6.15%,-14.35%,-18.92%,-14.05%,0.65%,-1.43%,-,Upgrade
4,Cost of Revenue,283.66,361.28,371.42,333.82,291.45,303.24,299.56,283.91,260.71,268.71,304.55,276.81,178.11,171.04,172.63,165.62,128.19,176.33,208.2,202.49,Upgrade
5,Gross Profit,169.27,331.57,340.42,291.73,292.64,299.25,288.23,231.94,167.87,138.69,108.44,70.17,56.7,78.86,86.1,81.29,65.03,89.95,93.87,102.05,Upgrade
6,"Selling, General & Admin",43.76,58.38,60.83,39.56,47.76,54.37,54.58,36.6,30.69,29.19,26.98,27.23,20.92,21.91,25.06,14.79,22.98,19.38,23.75,25.62,Upgrade
7,Research & Development,25.04,32.99,31.83,30.57,22.53,28.83,31.26,26.75,18.99,19.73,14.92,13.05,9.49,12.17,10.49,10.03,8.57,10.29,9.47,8.89,Upgrade
8,Other Operating Expenses,5.18,7.1,6.41,10.48,4.23,3.63,3.17,10.76,1.62,1.9,-1.36,8.79,-1.02,0.2,0.69,5.89,0.14,1.21,1.14,4.3,Upgrade
9,Operating Expenses,68.36,91.39,105.62,83.88,75.85,89.18,91.84,75.98,56.69,46.94,43.33,51.7,29.57,34.6,34.59,34.14,31.4,29.67,34.28,39.65,Upgrade
10,Operating Income,100.91,240.18,234.8,207.85,216.78,210.07,196.39,155.96,111.18,91.74,65.12,18.47,27.13,44.25,51.51,47.15,33.62,60.28,59.58,62.4,Upgrade
11,Interest Expense,-8.96,-9.22,-4.76,-4.17,-0.86,-1.11,-0.58,-1.08,-0.37,-0.64,-0.35,-0.39,-0.14,-0.29,-0.13,-,-0.87,-2.61,-3.42,-3.37,Upgrade
12,Interest & Investment Income,7.24,6.24,6.03,4.69,2.97,2.91,1.53,3.41,1.73,2.51,2.17,3.46,4.63,3.88,4.7,3.55,0.7,0.05,0.11,0.04,Upgrade
13,Currency Exchange Gain (Loss),-8.43,8.43,-,17.04,-11.23,11.23,-,25.12,-10.79,10.79,-,-8.81,3.92,-3.92,-,-10.36,-0.64,0.64,-,0.76,Upgrade
14,Other Non Operating Income (Expenses),5.37,0.76,-1.53,-10.92,11.12,6.2,-7.29,-28.28,27.2,1.89,-1.62,4.67,-5.24,-0.22,-0.42,6.38,-6.4,-1.65,0.29,-0.69,Upgrade
15,EBT Excluding Unusual Items,96.13,246.4,234.55,214.49,218.78,229.3,190.06,155.13,128.94,106.3,65.31,17.39,30.3,43.7,55.67,46.72,26.41,56.71,56.56,59.14,Upgrade
16,Gain (Loss) on Sale of Investments,0.72,0.97,-0.15,1.67,0.6,1.48,1.99,-0.22,0.18,0.15,0.06,0.23,-0.78,0.75,-0.05,1.9,1.85,0.16,-1.19,1.08,Upgrade
17,Gain (Loss) on Sale of Assets,-0.26,0.13,-0,-0.02,-0.08,0.2,-,-,-0,-,-,0,-,0.02,-,-0.15,0.06,0.08,-,-0.45,Upgrade
18,Asset Writedown,0.44,-0.44,-,-2.7,0.49,-0.49,-,-1.57,1.25,-1.25,-,-1.56,0.37,-0.37,-,-3,2.19,-2.19,-,-3.22,Upgrade
19,Other Unusual Items,19.02,1.04,15.75,10.52,-0.3,0.3,-,7.08,-,-,-,9.12,-,-,-,6.36,-,-,-,2.83,Upgrade
20,Pretax Income,116.06,248.1,250.15,223.96,219.48,230.79,192.05,160.42,130.37,105.19,65.37,25.18,29.9,44.09,55.62,51.84,30.52,54.75,55.38,59.37,Upgrade
21,Income Tax Expense,23.54,46.47,30.55,26.6,33.79,40.49,31.82,26.46,23.08,16.36,7.34,4.07,4.64,5.57,7.65,7.09,5.38,8.27,8.29,7.25,Upgrade
22,Earnings From Continuing Operations,92.52,201.63,219.59,197.36,185.69,190.3,160.23,133.96,107.3,88.83,58.03,21.11,25.26,38.53,47.97,44.75,25.14,46.48,47.09,52.12,Upgrade
23,Minority Interest in Earnings,0.16,0.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Net Income,92.68,201.9,219.59,197.36,185.69,190.3,160.23,133.96,107.3,88.83,58.03,21.11,25.26,38.53,47.97,44.75,25.14,46.48,47.09,52.12,Upgrade
25,Net Income to Common,92.68,201.9,219.59,197.36,185.69,190.3,160.23,133.96,107.3,88.83,58.03,21.11,25.26,38.53,47.97,44.75,25.14,46.48,47.09,52.12,Upgrade
26,Net Income Growth,-50.09%,6.09%,37.05%,47.33%,73.06%,114.23%,176.13%,534.45%,324.77%,130.57%,20.97%,-52.82%,0.48%,-17.11%,1.86%,-14.14%,-25.44%,100.55%,5.38%,-,Upgrade
27,Shares Outstanding (Basic),339,339,338,339,339,339,339,338,339,339,339,338,339,339,339,339,311,254,254,254,Upgrade
28,Shares Outstanding (Diluted),354,360,362,361,371,362,339,338,339,339,339,338,339,339,339,339,311,254,254,254,Upgrade
29,Shares Change (YoY),-4.49%,-0.44%,6.95%,6.65%,9.50%,6.81%,0.02%,0.01%,0.02%,0.03%,-0.06%,-0.02%,9.05%,33.31%,33.37%,33.36%,22.22%,-0.00%,-,-,Upgrade
30,EPS (Basic),0.27,0.60,0.65,0.58,0.55,0.56,0.47,0.40,0.32,0.26,0.17,0.06,0.07,0.11,0.14,0.13,0.08,0.18,0.19,0.21,Upgrade
31,EPS (Diluted),0.26,0.56,0.61,0.55,0.50,0.53,0.47,0.40,0.32,0.26,0.17,0.06,0.07,0.11,0.14,0.13,0.08,0.18,0.19,0.21,Upgrade
32,EPS Growth,-47.74%,6.56%,28.15%,38.15%,58.06%,100.57%,176.08%,534.41%,324.66%,130.49%,21.05%,-52.81%,-7.86%,-37.82%,-23.62%,-35.62%,-38.99%,100.56%,-,-,Upgrade
33,Free Cash Flow,33.23,265.46,-61.73,51.95,52.48,-9.27,47.27,42.19,-13.06,99.23,-102.68,-14.38,-31.35,-36.41,23.95,-76.48,-21.03,43.31,61.34,69.5,Upgrade
34,Free Cash Flow Per Share,0.09,0.74,-0.17,0.14,0.14,-0.03,0.14,0.12,-0.04,0.29,-0.30,-0.04,-0.09,-0.11,0.07,-0.23,-0.07,0.17,0.24,0.27,Upgrade
35,Dividend Per Share,-,0.600,-,0.750,-,-,-,0.500,-,-,-,0.100,-,-,-,0.050,-,0.050,-,-,Upgrade
36,Dividend Growth,-,-,-,50.00%,-,-,-,400.00%,-,-,-,100.00%,-,-,-,-,-,-,-,-,Upgrade
37,Gross Margin,37.37%,47.86%,47.82%,46.64%,50.10%,49.67%,49.04%,44.96%,39.17%,34.04%,26.26%,20.22%,24.15%,31.56%,33.28%,32.92%,33.66%,33.78%,31.07%,33.51%,Upgrade
38,Operating Margin,22.28%,34.67%,32.99%,33.23%,37.12%,34.87%,33.41%,30.23%,25.94%,22.52%,15.77%,5.32%,11.55%,17.71%,19.91%,19.10%,17.40%,22.64%,19.72%,20.49%,Upgrade
39,Profit Margin,20.46%,29.14%,30.85%,31.55%,31.79%,31.59%,27.26%,25.97%,25.03%,21.80%,14.05%,6.08%,10.76%,15.42%,18.54%,18.13%,13.01%,17.45%,15.59%,17.12%,Upgrade
40,Free Cash Flow Margin,7.34%,38.31%,-8.67%,8.30%,8.99%,-1.54%,8.04%,8.18%,-3.05%,24.36%,-24.86%,-4.14%,-13.35%,-14.57%,9.26%,-30.98%,-10.89%,16.27%,20.31%,22.82%,Upgrade
41,EBITDA,126.17,276.29,260.06,233.1,238.34,233.43,217.95,177.52,128.64,112.26,82.57,35.93,39.66,60.74,64.04,59.69,46.09,72.79,72.05,74.87,Upgrade
42,EBITDA Margin,27.86%,39.88%,36.53%,37.26%,40.81%,38.74%,37.08%,34.41%,30.01%,27.56%,19.99%,10.35%,16.89%,24.31%,24.75%,24.17%,23.85%,27.34%,23.85%,24.58%,Upgrade
43,D&A For EBITDA,25.25,36.11,25.25,25.25,21.56,23.36,21.56,21.56,17.46,20.52,17.46,17.46,12.53,16.49,12.53,12.53,12.46,12.52,12.46,12.46,Upgrade
