,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Revenue,21.95,22.94,23,16.57,17.79,19.3,21.37,15.68,17.22,15.16,15.03,14.78,19.62,18.06,18.2,16.95,24.14,19.47,19.39,9.53,Upgrade
1,Revenue Growth (YoY),23.34%,18.90%,7.64%,5.69%,3.30%,27.30%,42.17%,6.04%,-12.20%,-16.07%,-17.40%,-12.79%,-18.72%,-7.21%,-6.12%,77.90%,37.24%,-15.51%,3.12%,-48.74%,Upgrade
2,Cost of Revenue,14.96,16.7,15.33,12.4,12.12,12.82,15.78,11.87,12.98,10.14,11.57,10.6,12.05,12.87,12.09,11.8,18.24,13.83,13.71,6.28,Upgrade
3,Gross Profit,6.99,6.24,7.68,4.16,5.68,6.48,5.59,3.8,4.25,5.02,3.46,4.18,7.57,5.19,6.11,5.16,5.9,5.64,5.68,3.25,Upgrade
4,"Selling, General & Admin",7.31,3.84,3.55,3.43,4.06,3.97,3.48,2.87,3.35,3.89,3.46,2.94,4.85,4.53,5.01,2.8,6.5,3.8,3.89,2.61,Upgrade
5,Operating Expenses,7.13,3.54,4.1,3.46,2.22,2.79,5.1,2.87,2.9,3.89,3.46,2.94,4.27,4.53,5.01,2.8,9.24,3.8,3.89,2.61,Upgrade
6,Operating Income,-0.14,2.7,3.57,0.7,3.46,3.69,0.49,0.93,1.34,1.13,-0,1.24,3.3,0.66,1.1,2.35,-3.34,1.84,1.79,0.64,Upgrade
7,Interest Expense,-,-0.13,-0.09,-0.07,-0.06,-0.14,-0.08,-0.09,-0.23,-0.12,-0.11,-0.11,-0.51,-0.12,-0.1,-0.13,-0.46,-0.02,-0.01,-0.02,Upgrade
8,Interest & Investment Income,2.06,0.11,0.13,0.03,0.1,0.1,0.09,0.01,-,0.03,0.26,0.01,-,0.31,0.07,0,-,0.13,0.25,0.01,Upgrade
9,Currency Exchange Gain (Loss),0.06,0.08,0.07,0.05,0.13,-,-,-,0.25,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),0.41,0.1,-,0.24,1.42,0.21,0.17,0.1,1.41,0.15,0.18,0.16,4.71,0.11,0.14,0.11,0.32,0.1,0.72,0.3,Upgrade
11,EBT Excluding Unusual Items,2.39,2.86,3.68,0.95,5.06,3.85,0.68,0.95,2.78,1.2,0.33,1.29,7.5,0.96,1.21,2.34,-3.48,2.06,2.75,0.93,Upgrade
12,Impairment of Goodwill,-1.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Investments,-1.18,0.58,0.98,0.63,0.6,0.82,1.12,0.09,0.73,0.32,0.79,0.13,0.99,-,0.15,-,0.49,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,0.04,-,-,-,-0.17,54,-,-,0.17,-,-,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.7,-,0.73,-,-,-,Upgrade
16,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,Upgrade
17,Pretax Income,-0.68,3.44,4.66,1.58,5.66,4.67,1.79,1.03,3.55,1.52,1.12,1.42,10.32,54.96,5.06,2.34,-2.09,2.06,2.75,0.93,Upgrade
18,Income Tax Expense,-2.15,0.3,0.48,0.49,0.81,0.41,0.56,-0.11,-2.31,0.03,0.7,0.02,-3.37,8.19,1.14,0.08,0.49,0.27,0.18,0.04,Upgrade
19,Earnings From Continuing Operations,1.47,3.14,4.18,1.09,4.85,4.26,1.23,1.14,5.86,1.49,0.42,1.39,13.69,46.77,3.92,2.26,-2.58,1.79,2.57,0.89,Upgrade
20,Minority Interest in Earnings,-2.61,-1.42,-0.56,-0.93,-0.4,-1.82,-0.16,-0.57,-0.99,-1.01,-0.7,-0.88,-3.15,-0.89,-1.11,-1.75,-0.75,-0.97,-1.35,-1.01,Upgrade
21,Net Income,-1.14,1.72,3.62,0.16,4.44,2.44,1.07,0.57,4.87,0.48,-0.28,0.51,10.54,45.89,2.82,0.51,-3.33,0.83,1.22,-0.12,Upgrade
22,Net Income to Common,-1.14,1.72,3.62,0.16,4.44,2.44,1.07,0.57,4.87,0.48,-0.28,0.51,10.54,45.89,2.82,0.51,-3.33,0.83,1.22,-0.12,Upgrade
23,Net Income Growth,-,-29.58%,237.41%,-72.39%,-8.79%,408.54%,-,10.78%,-53.78%,-98.95%,-,0%,-,5461.82%,130.15%,-,-,-,599.43%,-,Upgrade
24,Shares Outstanding (Basic),187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,Upgrade
25,Shares Outstanding (Diluted),187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,Upgrade
26,EPS (Basic),-0.01,0.01,0.02,0.00,0.02,0.01,0.01,0.00,0.03,0.00,-0.00,0.00,0.06,0.24,0.02,0.00,-0.02,0.00,0.01,-0.00,Upgrade
27,EPS (Diluted),-0.01,0.01,0.02,0.00,0.02,0.01,0.01,0.00,0.03,0.00,-0.00,0.00,0.06,0.24,0.01,0.00,-0.02,0.00,0.01,-0.00,Upgrade
28,EPS Growth,-,-29.45%,238.54%,-73.33%,-8.80%,407.81%,-,11.11%,-53.76%,-98.95%,-,0%,-,5463.64%,130.77%,-,-,-,622.22%,-,Upgrade
29,Gross Margin,31.84%,27.21%,33.37%,25.13%,31.91%,33.59%,26.14%,24.27%,24.65%,33.14%,23.02%,28.28%,38.58%,28.75%,33.59%,30.41%,24.42%,28.96%,29.28%,34.10%,Upgrade
30,Operating Margin,-0.63%,11.78%,15.52%,4.25%,19.46%,19.12%,2.29%,5.95%,7.80%,7.45%,-0.03%,8.38%,16.83%,3.68%,6.06%,13.88%,-13.85%,9.47%,9.22%,6.73%,Upgrade
31,Profit Margin,-5.20%,7.49%,15.72%,0.94%,24.97%,12.65%,5.02%,3.60%,28.28%,3.17%,-1.83%,3.45%,53.72%,254.04%,15.48%,3.01%,-13.81%,4.24%,6.31%,-1.24%,Upgrade
32,EBITDA,0.22,3.06,3.95,1.06,3.82,4.08,0.84,1.32,1.73,1.28,0.22,1.39,3.46,0.84,1.29,2.53,-3.16,2.1,1.88,0.9,Upgrade
33,EBITDA Margin,1.00%,13.34%,17.16%,6.41%,21.47%,21.12%,3.94%,8.41%,10.04%,8.46%,1.47%,9.42%,17.61%,4.66%,7.10%,14.93%,-13.11%,10.79%,9.67%,9.43%,Upgrade
34,D&A For EBITDA,0.36,0.36,0.38,0.36,0.36,0.39,0.35,0.39,0.39,0.15,0.23,0.15,0.15,0.18,0.19,0.18,0.18,0.26,0.09,0.26,Upgrade
35,EBIT,-0.14,2.7,3.57,0.7,3.46,3.69,0.49,0.93,1.34,1.13,-0,1.24,3.3,0.66,1.1,2.35,-3.34,1.84,1.79,0.64,Upgrade
36,EBIT Margin,-0.63%,11.78%,15.52%,4.25%,19.46%,19.12%,2.29%,5.95%,7.80%,7.45%,-0.03%,8.38%,16.83%,3.68%,6.06%,13.88%,-13.85%,9.47%,9.22%,6.73%,Upgrade
37,Effective Tax Rate,-,8.78%,10.26%,31.24%,14.35%,8.78%,31.27%,-,-,2.23%,62.32%,1.55%,-,14.89%,22.52%,3.42%,-,12.93%,6.44%,4.51%,Upgrade
