,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,148.43,-,141.83,-,143.39,-,132.06,-,129.64,-,121.07,-,121,-,33.21,-,30.6,-,26.38,-,Upgrade
1,Cash & Short-Term Investments,148.43,141.83,141.83,143.39,143.39,-,132.06,129.64,129.64,-,121.07,121,121,33.21,33.21,30.6,30.6,-,26.38,26.51,Upgrade
2,Cash Growth,3.51%,-,7.39%,10.61%,10.61%,-,9.08%,7.14%,7.14%,-,264.58%,295.48%,295.48%,-,25.88%,15.43%,15.43%,-,0.52%,-10.66%,Upgrade
3,Accounts Receivable,16.33,-,15.66,-,10.93,-,10.55,-,8.78,-,6.75,-,6.33,-,5.61,-,10.95,-,15.96,-,Upgrade
4,Other Receivables,-,-,-,-,2.72,-,-,-,1.34,-,-,-,1.57,-,-,-,3.07,-,-,-,Upgrade
5,Receivables,16.33,-,15.66,-,13.65,-,10.55,-,10.12,-,6.75,-,7.9,-,5.61,-,14.02,-,15.96,-,Upgrade
6,Inventory,9.56,-,12.71,-,8.49,-,9.39,-,11.64,-,13.9,-,12.52,-,10.96,-,8.39,-,10.78,-,Upgrade
7,Prepaid Expenses,4.37,-,5.55,-,0.62,-,3.06,-,0.01,-,2.69,-,0.01,-,3.12,-,0.26,-,8.42,-,Upgrade
8,Other Current Assets,-,-,-,-,0.89,-,-,-,0.4,-,-,-,1.28,-,28,-,1.42,-,-,-,Upgrade
9,Total Current Assets,178.67,-,175.75,-,167.04,-,155.07,-,151.81,-,144.4,-,142.7,-,80.89,-,54.68,-,61.53,-,Upgrade
10,"Property, Plant & Equipment",19.65,-,19.89,-,20.47,-,21.84,-,21.67,-,22.69,-,22.2,-,10.83,-,10.23,-,10.84,-,Upgrade
11,Goodwill,2.32,-,4.21,-,4.21,-,4.21,-,4.21,-,4.21,-,4.21,-,4.21,-,4.21,-,4.21,-,Upgrade
12,Other Intangible Assets,0.14,-,0.23,-,0.32,-,0.41,-,0.5,-,0.59,-,0.68,-,0.77,-,0.86,-,0.95,-,Upgrade
13,Long-Term Deferred Tax Assets,0.02,-,-,-,0.1,-,0.81,-,1.22,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Long-Term Assets,1.63,-,1.71,-,1.79,-,1.87,-,1.95,-,2.03,-,2.11,-,15.01,-,39.39,-,23.57,-,Upgrade
15,Total Assets,202.43,-,201.78,-,193.91,-,184.2,-,181.35,-,173.92,-,171.9,-,111.7,-,109.36,-,101.1,-,Upgrade
16,Accounts Payable,7.07,-,8.65,-,7.43,-,7.15,-,5.75,-,5.12,-,4.18,-,2.41,-,5.77,-,6.59,-,Upgrade
