,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,918,947,225,101,84,81,82,66,85,78,77,86,93,122,88,112,116,118,94,103,94,Upgrade
1,Market Cap Growth,1074.42%,1074.42%,175.86%,54.29%,-1.10%,3.61%,6.10%,-23.91%,-8.08%,-36.15%,-12.77%,-23.33%,-20.16%,3.17%,-6.00%,9.09%,24.00%,16.67%,-5.66%,-1.79%,0%,Upgrade
2,Enterprise Value,794,821,103,-26,-45,-35,-34,-55,-34,-32,-39,-37,-30,105,71,96,97,93,70,77,68,Upgrade
3,Last Close Price,4.90,5.05,1.20,0.54,0.45,0.43,0.43,0.35,0.46,0.41,0.41,0.46,0.49,0.65,0.47,0.60,0.62,0.63,0.50,0.55,0.50,Upgrade
4,PE Ratio,198.47,-,20.44,8.84,9.59,8.59,8.49,8.69,13.23,12.32,6.19,-,1.26,1.66,1.59,114.31,-126.37,-,-20.59,-11.27,-,Upgrade
5,PS Ratio,10.22,10.53,2.53,1.23,1.04,0.99,1.03,0.87,1.18,1.11,1.08,1.09,1.06,1.36,0.94,1.19,1.23,1.37,1.24,1.35,1.24,Upgrade
6,PB Ratio,5.73,5.11,1.20,0.56,0.48,0.45,-,0.40,0.50,0.46,-,0.52,0.54,0.71,0.92,1.18,1.33,1.35,-,1.26,1.20,Upgrade
7,P/TBV Ratio,6.01,6.01,1.40,0.65,0.55,0.52,-,0.46,0.57,0.53,-,0.59,0.60,0.80,1.07,1.37,1.51,1.53,-,1.40,1.30,Upgrade
8,EV/Sales Ratio,8.84,9.13,1.16,-,-,-,-,-,-,-,-,-,-,1.17,0.76,1.02,1.02,1.08,0.93,1.01,0.91,Upgrade
9,EV/EBITDA Ratio,90.23,93.04,7.81,-,-,-,-,-,-,-,-,-,-,10.52,39.34,29.06,24.50,-,-30.05,-7.09,-5.96,Upgrade
10,EV/EBIT Ratio,109.10,-,8.89,-,-,-,-,-,-,-,-,-,-,11.51,75.85,40.96,30.99,-,-21.14,-6.48,-5.36,Upgrade
11,Debt / Equity Ratio,0.05,0.05,0.05,0.05,0.05,0.05,-,0.06,0.06,0.06,-,0.07,0.08,0.08,0.16,0.16,0.18,0.18,-,0.04,0.09,Upgrade
12,Debt / EBITDA Ratio,0.99,9.37,0.69,0.54,2.00,0.56,-,2.74,1.79,1.36,-,11.16,1.89,0.76,3.80,2.48,1.34,-,-,0.35,1.81,Upgrade
13,Quick Ratio,11.94,11.94,-,8.89,-,11.24,-,9.94,-,9.72,-,9.48,-,10.26,-,1.61,-,2.05,-,2.05,-,Upgrade
14,Current Ratio,12.95,12.95,-,9.92,-,11.95,-,10.81,-,10.55,-,10.71,-,11.36,-,3.36,-,2.51,-,2.99,-,Upgrade
15,Return on Equity (ROE),3.42%,7.42%,10.07%,2.66%,12.25%,-,3.25%,3.03%,-,-,1.20%,3.98%,49.88%,235.15%,20.52%,12.30%,-,-,14.13%,5.00%,Upgrade,
16,Return on Capital (ROIC),-0.19%,3.80%,5.11%,1.03%,5.18%,-,0.76%,1.46%,-,-,-0.01%,2.06%,6.80%,1.80%,3.07%,6.77%,-,-,5.77%,2.07%,Upgrade,
17,Return on Capital Employed (ROCE),3.63%,-,-,6.21%,-,4.76%,-,2.29%,-,2.22%,-,-,-,4.66%,-,2.23%,-,-,-,-13.41%,-,Upgrade
18,Earnings Yield,0.50%,0.49%,4.89%,11.31%,10.42%,11.65%,11.78%,11.51%,7.56%,8.12%,16.16%,76.98%,79.56%,60.20%,62.91%,0.87%,-0.79%,-1.41%,-4.86%,-8.87%,-10.96%,Upgrade
