,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+4 Quarters
,Period Ending,"Mar '25 Mar 7, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+4 Quarters
0,Market Capitalization,1803,1784,1975,1545,2094,2588,2791,2582,3007,3383,2964,2912,3056,4931,3966,6482,5589,6845,7297,7448,6509,Upgrade
1,Market Cap Growth,-31.04%,-31.04%,-29.23%,-40.17%,-30.37%,-23.51%,-5.83%,-11.33%,-1.62%,-31.39%,-25.28%,-55.08%,-45.32%,-27.96%,-45.64%,-12.97%,-14.13%,-,-,-,-,Upgrade
2,Enterprise Value,1454,1435,1585,1172,1737,2370,2611,2440,3026,3402,2933,2762,2926,4800,3635,6086,4996,6140,6464,6501,6719,Upgrade
3,Last Close Price,6.61,6.54,7.23,5.63,7.63,9.43,10.17,9.41,10.96,12.33,10.80,10.61,11.14,17.97,14.45,23.44,20.21,24.75,26.38,26.93,23.53,Upgrade
4,PE Ratio,-,-,-,-,-417.50,689.75,-,-37.84,-38.49,-,-,-15.64,-17.49,-,35.71,51.63,42.57,51.47,63.18,70.35,66.91,Upgrade
5,Forward PE,-,15.16,15.16,15.16,15.16,15.16,15.16,15.16,15.16,15.16,15.16,15.16,15.16,15.16,14.88,26.14,34.12,31.82,-,-,-,Upgrade
6,PS Ratio,6.62,6.51,4.83,3.66,3.78,3.48,3.91,3.18,3.73,4.84,4.08,4.08,4.43,6.63,4.93,6.90,5.52,6.29,6.12,6.53,5.88,Upgrade
7,PB Ratio,1.46,1.48,1.63,1.20,1.61,1.99,2.15,1.94,2.29,2.61,2.12,2.08,2.18,3.54,2.43,3.98,3.39,4.21,4.68,4.84,4.28,Upgrade
8,P/TBV Ratio,1.63,1.63,1.81,1.33,1.80,2.19,2.37,2.15,2.54,2.90,2.37,2.33,2.47,4.04,2.60,4.28,3.64,4.54,5.06,5.25,4.67,Upgrade
9,P/FCF Ratio,-,-,-,8.42,10.01,14.08,41.96,-181.53,-31.32,-,-,-,-,-27.91,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-,-,6.87,8.39,12.02,35.59,-2516.77,-31.20,-,-,-,-,-78.13,-,-,-,-,-,-,-179.21,Upgrade
11,EV/Sales Ratio,5.31,5.24,3.88,2.78,3.14,3.18,3.66,3.00,3.76,4.87,4.04,3.87,4.24,6.45,4.52,6.48,4.93,5.64,5.42,5.70,6.07,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,45.00,38.19,-,313.15,-298.35,-,-12.58,-12.09,-14.94,-,26.61,41.77,34.59,37.31,35.29,38.06,40.10,Upgrade
13,EV/EBIT Ratio,-,-,-,-,4474.79,113.44,-,-71.63,-55.37,-,-10.74,-,-12.61,-,35.80,55.28,45.92,47.80,44.12,48.72,51.84,Upgrade
14,EV/FCF Ratio,-,-,-,6.39,8.30,12.90,39.26,-171.51,-31.52,-,-,-,-,-27.17,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.05,0.05,0.05,0.12,0.22,0.25,0.23,0.34,0.48,0.42,0.41,0.41,0.38,0.34,0.35,0.31,0.22,0.21,0.21,0.17,0.21,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,4.59,5.33,-,4.64,4.04,-,7.06,23.68,11.14,-,5.66,3.28,3.36,1.87,2.40,1.79,1.66,Upgrade
17,Debt / FCF Ratio,-,-,-,0.85,1.37,1.77,4.53,-32.07,-6.57,-,-,-,-,-2.69,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,-,0.10,0.20,0.26,0.43,0.11,0.43,0.60,0.30,0.28,0.39,0.37,0.32,0.23,0.31,0.46,0.46,0.53,0.52,0.93,Upgrade,
19,Inventory Turnover,-,-,1.29,3.61,6.19,6.80,1.01,2.23,1.75,5.14,1.89,1.95,2.48,2.12,0.99,1.82,1.21,2.62,2.75,2.49,4.48,Upgrade
20,Quick Ratio,-,-,5.34,4.18,3.07,2.92,3.07,2.53,2.06,2.25,2.43,2.30,2.39,2.27,3.02,2.83,3.31,4.26,4.00,4.94,4.53,Upgrade
21,Current Ratio,-,-,5.93,4.40,3.19,3.00,3.31,2.67,2.17,2.31,2.51,2.44,2.51,2.39,3.28,3.01,3.49,4.40,4.24,5.19,4.67,Upgrade
22,Return on Equity (ROE),-89.80%,-24.67%,-3.19%,1.44%,1.52%,-9.65%,5.55%,4.41%,-30.09%,-0.77%,-0.16%,2.00%,-60.89%,1.13%,4.41%,6.15%,16.39%,5.67%,6.35%,12.14%,Upgrade,
23,Return on Assets (ROA),-,-12.97%,-2.00%,1.01%,0.76%,-3.66%,1.81%,3.41%,-10.81%,1.33%,-0.76%,0.29%,-31.55%,1.73%,3.16%,2.09%,4.48%,3.09%,3.58%,6.76%,Upgrade,
24,Return on Capital (ROIC),-60.81%,-13.88%,-2.13%,1.08%,0.80%,-3.84%,1.91%,3.62%,-11.37%,1.39%,-0.81%,0.32%,-34.44%,1.88%,3.56%,2.31%,4.85%,3.36%,3.88%,7.50%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,0.03%,1.60%,-,-2.55%,-4.14%,-,-19.06%,-,-15.87%,-,5.90%,6.41%,6.27%,7.51%,8.79%,8.11%,7.90%,Upgrade
26,Earnings Yield,-19.64%,-19.85%,-3.48%,-1.88%,-0.24%,0.14%,-3.32%,-2.64%,-2.60%,-2.33%,-6.63%,-6.39%,-5.72%,-3.28%,2.80%,1.94%,2.35%,1.94%,1.58%,1.42%,1.49%,Upgrade
27,FCF Yield,-,5.04%,11.87%,9.99%,7.10%,2.38%,-0.55%,-3.19%,-5.94%,-4.99%,-6.38%,-6.63%,-3.58%,-8.32%,-5.65%,-6.95%,-4.65%,-3.35%,-2.23%,-0.86%,Upgrade,
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.60%,-,-,-,Upgrade
29,Payout Ratio,0.00%,-,-,-,31.17%,115.61%,-,27.94%,42.06%,-,-,90.64%,42.57%,-,637.58%,20.72%,12.89%,-,81.53%,-,-,Upgrade
30,Buyback Yield / Dilution,-1.49%,2.21%,-3.16%,0.21%,-0.25%,-2.81%,3.65%,0.04%,-0.06%,-0.03%,0.12%,-0.20%,0.15%,0.06%,-0.12%,-33.27%,-0.01%,-33.36%,-33.29%,-0.08%,-33.29%,Upgrade
31,Total Shareholder Return,-1.49%,2.21%,-3.16%,0.21%,-0.25%,-2.81%,3.65%,0.04%,-0.06%,-0.03%,0.12%,-0.20%,0.15%,0.06%,-0.12%,-33.27%,-0.01%,-32.76%,-33.29%,-0.08%,-33.29%,Upgrade
