,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,22954,25837,20403,21104,18672,14105,18016,19260,23009,20633,17961,21085,13550,7574,9467,10728,8062,9934,12899,9085,Upgrade
1,Trading Asset Securities,2.08,83.05,2003,5013,2000,3816,2.6,-,5000,5019,5024,-,5023,5000,1920,17.31,31.61,4143,2119,3503,Upgrade
2,Cash & Short-Term Investments,22956,25920,22406,26116,20672,17920,18018,19260,28009,25652,22985,21085,18573,12574,11386,10745,8094,14077,15018,12588,Upgrade
3,Cash Growth,11.05%,44.64%,24.35%,35.60%,-26.20%,-30.14%,-21.61%,-8.65%,50.81%,104.01%,101.87%,96.23%,129.46%,-10.68%,-24.18%,-14.64%,-47.57%,-10.17%,-18.43%,-41.00%,Upgrade
4,Accounts Receivable,9535,8821,8794,6607,7807,6447,5729,5874,7030,6402,7035,7107,10911,12474,10902,9314,10026,9705,9136,7419,Upgrade
5,Other Receivables,1939,1506,1372,1860,1273,1562,1660,1712,2157,2482,2160,2358,2993,3552,3855,3998,4060,5378,5641,5678,Upgrade
6,Receivables,11474,10327,10167,8467,9080,8009,7389,7586,9187,8884,9194,9465,13904,16026,14758,13311,14086,15083,14777,13097,Upgrade
7,Inventory,24466,25055,26505,22847,24094,24334,27871,24712,20107,18720,19607,21643,18418,19508,20752,19862,19689,18525,20755,19516,Upgrade
8,Other Current Assets,1747,1324,1161,1010,1751,1920,3804,2977,5788,4324,3441,1917,3097,2189,3278,2351,3534,2807,3961,3501,Upgrade
9,Total Current Assets,60642,62626,60238,58441,55596,52183,57083,54536,63091,57581,55228,54110,53992,50297,50174,46269,45403,50492,54511,48701,Upgrade
10,"Property, Plant & Equipment",113302,113684,112667,113313,115443,116097,117334,118660,97702,98972,103792,129106,104022,101538,107774,104941,110530,107234,112888,113748,Upgrade
11,Long-Term Investments,13030,12944,13458,12198,12143,12175,12034,11904,13395,13368,13124,10250,13138,13436,13014,14075,14112,15189,15158,15137,Upgrade
12,Goodwill,3495,3495,3495,3495,3495,3495,3495,3495,3511,3510,3509,3510,3510,3510,3510,3510,3511,3511,3511,3511,Upgrade
13,Other Intangible Assets,17200,17380,17285,17476,17046,16578,16713,16890,14957,15043,15212,17472,16978,15750,15996,16175,15765,15892,15810,15805,Upgrade
14,Long-Term Deferred Tax Assets,2262,2260,2067,2023,2103,2129,1999,2058,1620,1647,1478,2096,1503,1516,1485,1481,1463,1486,1563,1523,Upgrade
15,Long-Term Deferred Charges,938.17,964.51,1035,944.2,880.33,891.33,815.66,838.57,585.6,597.59,597.63,653.24,546.15,593.49,629.62,654.29,650.6,668.28,657.25,650.06,Upgrade
16,Other Long-Term Assets,3381,3739,3373,3866,3634,4117,3475,3967,3581,4087,3682,7666,3645,7472,3712,7936,4142,8246,3761,4062,Upgrade
17,Total Assets,214250,217092,213617,211756,210340,207665,212948,212348,198442,194807,196623,224863,197333,194112,196293,195041,195577,202719,207859,203137,Upgrade
18,Accounts Payable,20407,20249,22457,21112,23495,21584,23172,22536,20121,20131,18325,18588,11986,14380,15759,15444,13007,13562,13922,12609,Upgrade
19,Accrued Expenses,3642,2730,818.02,1977,889.58,1875,768.9,2130,591.63,2033,511.38,3218,603.73,2342,551.3,2336,746.98,2334,735.01,2109,Upgrade
20,Short-Term Debt,3595,3874,7242,9976,8015,8666,8113,9084,13104,11093,14072,17378,17888,20291,23306,23149,25250,35314,41161,30570,Upgrade
21,Current Portion of Long-Term Debt,12533,14466,12114,16364,12741,14419,17499,17885,11240,10079,5246,9164,8667,10814,11745,10730,5682,4880,4732,3340,Upgrade
22,Current Portion of Leases,-,787.09,-,794.65,-,775.21,-,890.03,-,829.98,-,974.94,-,521.95,-,828.27,-,998.98,-,8377,Upgrade
23,Current Income Taxes Payable,-,1345,1849,826.68,2017,600.57,1448,392.12,1114,582.74,1927,847.16,1790,847.79,1391,299.67,1008,275.53,1070,252.45,Upgrade
24,Current Unearned Revenue,3983,1758,1972,1681,3014,1998,2939,2049,3748,1860,2582,2363,3015,1639,1972,1399,2535,1392,1894,1639,Upgrade
25,Other Current Liabilities,8479,8799,6842,5974,7141,6926,6873,7400,8247,7290,8612,9383,9254,8004,8791,8446,9331,9029,9967,10308,Upgrade
26,Total Current Liabilities,52640,54008,53295,58706,57313,56843,60813,62367,58165,53899,51275,61916,53203,58842,63515,62633,57559,67787,73481,69203,Upgrade
27,Long-Term Debt,39538,42369,44795,41840,44831,46285,48634,49387,46744,49157,55279,59156,54711,49678,50238,51260,56010,53644,52880,52233,Upgrade
28,Long-Term Leases,8288,8295,8579,8676,8782,8904,9087,9209,10559,10667,11531,10519,6117,6171,6234,6258,6371,6477,6759,7011,Upgrade
29,Long-Term Unearned Revenue,265.83,305.62,211.67,282.43,290.95,320.81,229.53,287.94,296.67,302.36,319.03,340.06,384.75,334.82,337.9,385.2,371.29,374.25,419.65,427.09,Upgrade
30,Long-Term Deferred Tax Liabilities,1241,1269,1382,1437,1520,1540,1410,1453,1337,1357,1358,1403,1379,1393,1420,1437,1511,1534,1697,1713,Upgrade
31,Other Long-Term Liabilities,1974,1888,1922,1857,1463,1474,934.01,1750,1397,1370,1522,1582,2485,1603,1580,1544,1527,1571,1372,1366,Upgrade
32,Total Liabilities,104287,108477,110252,112867,114299,115478,122129,124593,118652,116905,121489,135165,118689,118161,123542,123736,123654,131691,137031,132380,Upgrade
33,Common Stock,17158,17158,17158,17162,17162,17162,17162,17162,17135,17135,17023,17023,17023,17023,17023,17023,17023,17023,17023,17023,Upgrade
34,Additional Paid-In Capital,23172,23158,-,23127,23082,23075,-,22920,-,28358,-,31167,-,28165,-,28515,-,28113,28128,28131,Upgrade
35,Retained Earnings,25786,23795,20422,18192,16841,14902,13963,12149,12796,12218,10291,8702,9433,7201,5093,3892,4106,3696,3682,3660,Upgrade
36,Treasury Stock,-258.55,-258.54,-395.28,-404.69,-404.69,-404.69,-404.69,-404.69,-345.79,-345.79,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Comprehensive Income & Other,1640,2560,25623,2382,2416,2428,25658,2576,33145,3149,31587,3591,33051,5092,33204,5020,34257,5857,5763,5859,Upgrade
38,Total Common Equity,67498,66413,62809,60458,59096,57162,56378,54402,62730,60515,58901,60484,59508,57480,55319,54449,55386,54688,54595,54672,Upgrade
39,Minority Interest,42466,42202,40556,38431,36945,35025,34441,33353,17060,17387,16233,29214,19137,18471,17432,16856,16537,16340,16233,16085,Upgrade
40,Shareholders' Equity,109963,108615,103364,98889,96041,92187,90819,87754,79790,77901,75134,89698,78645,75951,72751,71305,71923,71028,70828,70757,Upgrade
41,Total Liabilities & Equity,214250,217092,213617,211756,210340,207665,212948,212348,198442,194807,196623,224863,197333,194112,196293,195041,195577,202719,207859,203137,Upgrade
42,Total Debt,63954,69791,72730,77650,74369,79049,83333,86456,81647,81826,86127,97191,87383,87477,91523,92225,93313,101313,105532,101530,Upgrade
43,Net Cash (Debt),-40998,-43871,-50325,-51534,-53696,-61128,-65315,-67196,-53637,-56174,-63142,-76106,-68810,-74903,-80137,-81481,-85219,-87236,-90514,-88942,Upgrade
44,Net Cash Per Share,-2.33,-2.60,-2.93,-3.20,-3.00,-3.64,-3.78,-4.24,-2.95,-3.36,-3.64,-4.90,-3.72,-4.62,-4.49,-4.79,-1.43,-4.69,-5.85,-22.00,Upgrade
45,Filing Date Shares Outstanding,17158,17158,17158,17158,17162,17162,17023,17023,17135,17135,17023,17023,17023,17023,17023,17023,17023,17023,17023,17023,Upgrade
46,Total Common Shares Outstanding,17158,17158,17158,17162,17162,17162,17023,17023,17135,17135,17023,17023,17023,17023,17023,17023,17023,17023,17023,17023,Upgrade
47,Working Capital,8003,8617,6943,-265.24,-1717,-4661,-3731,-7831,4926,3682,3953,-7806,788.51,-8544,-13342,-16364,-12156,-17294,-18970,-20502,Upgrade
48,Book Value Per Share,3.88,3.75,3.54,3.41,3.33,3.21,3.19,3.08,3.40,3.39,3.31,3.41,3.23,3.11,2.99,2.94,2.93,2.89,2.88,2.89,Upgrade
49,Tangible Book Value,46803,45539,42029,39487,38555,37090,36170,34016,44262,41961,40180,39502,39019,38221,35814,34764,36110,35285,35274,35356,Upgrade
50,Tangible Book Value Per Share,2.67,2.54,2.33,2.18,2.13,2.04,2.01,1.88,2.32,2.30,2.21,2.17,2.03,1.98,1.84,1.78,1.80,1.75,1.75,1.75,Upgrade
51,Buildings,-,73563,-,73096,-,73759,-,74049,-,60880,-,73912,-,60875,-,60447,-,56461,-,58871,Upgrade
52,Machinery,-,138396,-,137254,-,136010,-,135998,-,110095,-,134608,-,109394,-,108157,-,100646,-,102446,Upgrade
53,Construction In Progress,-,7500,-,4520,-,4192,-,2280,-,2504,-,4975,-,3253,-,3887,-,10828,-,12360,Upgrade
