,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,131342,154640,129359,125588,97508,106359,91701,99075,79887,70248,85109,112174,114767,145676,101627,71125,67188,49667,45322,47301,62323,Upgrade
1,Market Cap Growth,45.39%,45.39%,41.07%,26.76%,22.06%,51.40%,7.75%,-11.68%,-30.39%,-51.78%,-16.25%,57.72%,70.81%,193.31%,124.23%,50.37%,7.81%,-17.55%,-34.54%,-37.34%,14.90%,Upgrade
2,Enterprise Value,223788,247125,227859,224700,194786,210256,205699,212746,157895,156415,183164,216441,221011,257975,217395,187937,183319,163304,162158,164771,180180,Upgrade
3,Last Close Price,5.24,6.07,5.24,4.80,3.77,4.23,3.26,3.80,3.17,2.46,2.84,4.34,4.07,5.56,4.37,3.02,2.59,1.49,1.37,1.45,2.52,Upgrade
4,PE Ratio,7.78,13.53,11.74,16.38,13.30,24.62,27.93,22.38,-,11.29,10.44,13.80,16.85,22.57,23.51,41.24,112.44,150.11,-,196.57,-,Upgrade
5,Forward PE,6.56,8.10,9.07,9.95,11.42,13.60,9.14,9.84,9.03,5.73,5.31,8.02,7.97,13.04,17.44,18.14,29.96,23.87,37.55,66.56,29.04,Upgrade
6,PS Ratio,0.38,0.66,0.60,0.56,0.39,0.39,0.32,0.31,0.24,0.19,0.22,0.28,0.31,0.49,0.38,0.30,0.30,0.25,0.23,0.23,0.29,Upgrade
7,PB Ratio,1.22,1.27,1.11,1.12,0.90,1.03,0.92,0.95,0.81,0.80,0.93,1.21,1.04,1.53,1.11,0.82,0.79,0.61,0.58,0.61,0.79,Upgrade
8,P/TBV Ratio,2.98,2.98,2.64,2.76,2.24,2.57,2.29,2.40,2.08,1.44,1.73,2.26,2.37,3.09,2.21,1.67,1.63,1.21,1.17,1.23,1.58,Upgrade
9,P/FCF Ratio,3.81,6.56,5.41,5.81,4.35,5.56,5.65,5.14,3.07,1.70,1.84,2.32,2.94,5.93,5.37,5.40,5.71,6.39,5.23,6.43,15.92,Upgrade
10,P/OCF Ratio,4.61,4.61,3.98,4.35,3.27,4.12,4.25,4.02,2.54,1.53,1.66,2.11,2.65,5.15,4.57,3.91,3.78,3.15,2.66,2.84,4.42,Upgrade
11,PEG Ratio,0.57,0.81,0.95,0.41,0.71,-,-,-,-,-,0.13,0.15,0.78,1.28,1.00,-,0.98,1.23,3.45,9.58,1.10,Upgrade
12,EV/Sales Ratio,0.96,1.06,1.05,1.00,0.79,0.78,0.72,0.67,0.48,0.43,0.46,0.54,0.60,0.86,0.81,0.80,0.83,0.81,0.82,0.81,0.85,Upgrade
13,EV/EBITDA Ratio,5.79,6.60,6.20,7.04,6.27,7.97,7.98,6.53,4.63,3.59,3.88,4.72,5.23,8.81,8.54,9.69,11.14,11.03,12.62,11.92,12.15,Upgrade
14,EV/EBIT Ratio,8.39,9.26,8.65,10.51,9.57,13.15,13.48,9.97,6.89,4.80,5.07,6.21,6.91,13.02,13.51,18.29,24.85,26.62,36.57,30.16,29.09,Upgrade
15,EV/FCF Ratio,9.50,10.49,9.54,10.39,8.70,11.00,12.67,11.04,6.06,3.79,3.95,4.48,5.66,10.51,11.49,14.28,15.57,21.02,18.71,22.41,46.02,Upgrade
16,Debt / Equity Ratio,0.58,0.58,0.64,0.70,0.79,0.77,0.86,0.92,0.99,1.02,1.05,1.15,1.08,1.11,1.15,1.26,1.29,1.30,1.43,1.49,1.43,Upgrade
17,Debt / EBITDA Ratio,1.83,2.13,1.54,2.32,2.25,2.35,3.02,3.16,4.26,2.84,1.81,2.62,1.76,2.74,2.78,4.14,6.12,4.75,8.29,8.71,7.94,Upgrade
18,Debt / FCF Ratio,3.01,3.01,3.14,3.64,3.82,4.17,5.26,4.94,3.75,2.18,2.07,2.20,3.05,4.30,5.56,8.25,9.30,13.71,12.83,15.71,29.01,Upgrade
19,Asset Turnover,1.17,1.15,0.92,0.69,1.04,1.29,1.25,1.23,1.40,1.60,1.53,1.97,1.51,1.40,1.08,1.08,0.99,0.87,0.77,0.87,Upgrade,
20,Inventory Turnover,7.27,8.99,7.80,6.72,4.98,7.52,9.39,9.16,10.30,12.59,14.06,14.06,17.88,13.70,12.10,9.34,10.18,9.18,8.53,7.37,8.20,Upgrade
21,Quick Ratio,0.65,0.65,0.67,0.61,0.59,0.52,0.46,0.42,0.43,0.64,0.64,0.63,0.49,0.61,0.49,0.41,0.38,0.39,0.43,0.41,0.37,Upgrade
22,Current Ratio,1.15,1.15,1.16,1.13,1.00,0.97,0.92,0.94,0.87,1.08,1.07,1.08,0.87,1.01,0.85,0.79,0.74,0.79,0.74,0.74,0.70,Upgrade
23,Return on Equity (ROE),13.68%,27.33%,16.01%,13.88%,15.36%,11.74%,13.00%,-0.77%,11.66%,26.36%,17.78%,15.34%,16.96%,17.45%,8.71%,3.54%,4.11%,0.54%,0.76%,0.15%,Upgrade,
24,Return on Assets (ROA),5.85%,9.82%,6.34%,6.14%,6.57%,4.34%,4.88%,1.94%,6.00%,10.48%,6.83%,12.86%,7.69%,7.16%,4.56%,1.56%,3.77%,1.07%,1.36%,0.46%,Upgrade,
25,Return on Capital (ROIC),7.17%,11.93%,7.65%,7.47%,8.04%,5.29%,5.96%,2.38%,7.34%,12.78%,8.27%,15.39%,9.14%,8.53%,5.44%,1.85%,4.45%,1.25%,1.60%,0.55%,Upgrade,
26,Return on Capital Employed (ROCE),14.90%,14.90%,15.04%,12.30%,12.08%,9.73%,9.36%,12.27%,13.52%,21.06%,21.89%,19.43%,15.98%,11.38%,9.89%,6.52%,4.69%,3.89%,3.00%,3.71%,4.13%,Upgrade
27,Earnings Yield,8.70%,7.44%,8.57%,6.16%,7.59%,4.18%,3.72%,4.61%,5.93%,9.19%,9.80%,7.48%,6.16%,4.65%,4.52%,2.86%,1.35%,1.17%,0.44%,1.02%,1.53%,Upgrade
