,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,895.39,804.22,712.26,806.76,655.57,890.81,1031,1046,1110,991.02,905.91,1229,391.01,-,1033,1018,656.05,521.54,563.64,837.93,Upgrade
1,Short-Term Investments,-,76.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,113.69,128.48,192.79,255.36,301.8,137.26,30,182.7,274,280,292.87,67.87,57,-,41.45,20.24,39.01,31.24,149.53,104.04,Upgrade
3,Cash & Short-Term Investments,1009,1009,905.05,1062,957.36,1028,1061,1228,1384,1271,1199,1297,448.01,-,1074,1039,695.06,552.78,713.17,941.97,Upgrade
4,Cash Growth,5.40%,-1.86%,-14.68%,-13.53%,-30.82%,-19.11%,-11.51%,-5.27%,208.87%,-,11.59%,24.83%,-35.54%,-,50.63%,10.27%,10.81%,-22.66%,32.63%,41.88%,Upgrade
5,Accounts Receivable,884.94,1024,1025,897.2,930.24,898.75,970.53,1002,841.97,807.25,952.91,871.4,968.62,-,939.79,782.63,711.68,612.12,754.85,719.35,Upgrade
6,Other Receivables,27.36,28.76,32.02,26.4,69.63,64.05,60.28,58.13,53.53,55.76,60.37,53.88,49.57,-,51.73,49.17,49.67,88.62,53.62,47.89,Upgrade
7,Receivables,912.31,1053,1057,923.61,999.87,962.8,1031,1061,895.5,863.01,1013,925.28,1018,-,991.52,831.8,761.35,700.74,808.47,767.25,Upgrade
8,Inventory,316.63,320.25,361.21,372.08,510.48,475.32,473.49,433.1,491.07,427.68,382.35,353.22,382.38,-,321.49,295.23,263.05,251.94,268.8,250.44,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,0.63,-,-,-,-,-,-,-,1.27,-,-,Upgrade
10,Other Current Assets,370.37,267.79,272.67,253.14,462.35,388.15,372.47,270.23,259.31,269.86,189.93,308.97,387.59,-,335.35,223.71,460.41,332.27,356.57,183.77,Upgrade
11,Total Current Assets,2608,2650,2596,2611,2930,2854,2938,2992,3030,2832,2784,2884,2236,-,2723,2389,2180,1839,2147,2143,Upgrade
12,"Property, Plant & Equipment",1095,1071,1041,1028,1117,1032,991.97,900.88,826.49,789.49,771,762.81,671.16,-,596.66,588.3,573.33,554.35,565.38,572.37,Upgrade
13,Long-Term Investments,166.61,164.43,183.47,169.75,161.52,162.08,183.34,173.34,197.41,196.22,195.55,196.56,168.38,-,206.47,220.39,270.31,228.27,225.86,255.76,Upgrade
14,Goodwill,330.73,330.73,330.73,330.73,330.73,330.73,330.73,330.73,330.73,330.73,330.73,330.73,1129,-,1129,1129,1129,1129,1129,1129,Upgrade
15,Other Intangible Assets,55.26,57.31,59.19,62.35,71.6,75.18,79.05,80.2,83.41,87.66,64.16,67.25,73.92,-,84.25,89.37,100.82,104.55,112.8,116.06,Upgrade
16,Long-Term Deferred Tax Assets,42.39,38.82,39.41,41.38,46.34,44.44,41.64,40.66,36.28,36.62,34.97,36.23,26.49,-,30.17,28.11,29.32,30.18,33.42,28.7,Upgrade
17,Long-Term Deferred Charges,6.31,6.82,6.75,6.9,7.85,8.25,8.99,9.4,9.02,12.5,42.3,52.31,75.26,-,126.78,164.67,205.74,265.29,323.07,371.71,Upgrade
18,Other Long-Term Assets,143.51,147.66,168.18,132.97,39.91,40.25,40.62,41,41.35,41.73,42.22,42.48,42.83,-,43.58,43.96,14.27,27.6,14.49,14.62,Upgrade
19,Total Assets,4448,4466,4424,4383,4705,4548,4614,4568,4554,4327,4265,4372,4423,-,4939,4653,4502,4178,4551,4631,Upgrade
20,Accounts Payable,870.84,775.92,637.6,757.44,716.03,784.08,1038,882.23,977.51,762.9,868.11,908.35,732.27,-,1203,831.24,484.88,456.81,459.2,456.71,Upgrade
21,Accrued Expenses,50.85,77.96,60.59,82.58,75.91,69.58,68.07,94.67,57.38,52.92,39.18,69.67,36.85,-,32.61,60.48,30.91,34.89,28.02,135.93,Upgrade
22,Short-Term Debt,272.15,380.09,384.33,342.22,386.02,352.51,315.38,432.47,444.21,449.33,318.24,210.79,195.63,-,166.3,74.09,126.5,128.32,275.22,422.81,Upgrade
23,Current Portion of Long-Term Debt,161.76,142.53,38.75,12.21,25.47,20.02,29.37,77.27,105.88,102.3,228.43,265.96,343.74,-,186.45,149.5,161.42,142.4,117.86,137.19,Upgrade
24,Current Portion of Leases,-,19.36,-,16.51,-,11.72,-,13.14,-,8.1,-,8.91,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,18.42,13.21,24.29,25.72,14.79,7.19,17.53,18.79,14.46,14.1,34.77,34.48,62.54,-,72.64,48.53,44.08,18.67,95.98,28.19,Upgrade
26,Current Unearned Revenue,308.99,288.69,299.26,301.31,547.1,422.14,361.95,360.89,301,332.7,204.73,292.19,259.91,-,270.05,447.68,525.51,322.58,351.61,198.12,Upgrade
27,Other Current Liabilities,186.74,154.41,204.9,144.13,145.85,135.12,122.75,127.07,112.96,110.32,108.42,110.06,134.18,-,114.13,104.92,128.67,102.05,75.75,140.85,Upgrade
28,Total Current Liabilities,1870,1852,1650,1682,1911,1802,1953,2007,2013,1833,1802,1900,1765,-,2045,1716,1502,1206,1404,1520,Upgrade
29,Long-Term Debt,88.15,104.78,230.95,185.26,170.1,171.11,118.17,55.24,62.45,62.45,71.69,93.64,6.01,-,266.48,321.55,366.31,373.57,534.13,446.49,Upgrade
30,Long-Term Leases,28.02,28.39,31.31,30.98,46.64,35.36,31.12,31.31,22.82,24.54,22.19,22.36,1.21,-,4.58,5.85,7.87,9.11,-,12.28,Upgrade
31,Long-Term Unearned Revenue,15.4,16.77,18.21,19.64,21.26,22.8,24.37,25.99,24.36,25.9,27.64,29,28.99,-,30.97,32.49,34.85,25.53,26.43,24.57,Upgrade
32,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,3.39,3.39,4.57,4.57,-,-,2.8,4.71,9.79,10.39,7.11,10.83,Upgrade
33,Other Long-Term Liabilities,5.96,5.98,5.97,5.97,8.6,13.11,12.98,12.76,7.43,7.57,7.29,7.27,5.78,-,5.84,5.87,6.18,6.27,18.34,16.18,Upgrade
34,Total Liabilities,2007,2008,1936,1924,2158,2045,2139,2132,2134,1957,1935,2057,1807,-,2356,2087,1927,1631,1990,2030,Upgrade
35,Common Stock,810.99,810.99,810.99,810.99,810.99,810.99,810.99,810.99,810.99,810.99,817.35,818.66,716.96,-,716.96,716.96,716.96,719.19,719.19,719.19,Upgrade
36,Additional Paid-In Capital,1556,1556,1556,1556,1570,1570,1571,1571,1576,1576,1570,1577,1226,-,1226,1226,1224,1249,1230,1229,Upgrade
37,Retained Earnings,17.32,45.39,57.81,41.94,79.93,40.13,5.14,-13.45,-66.38,-105.19,-138.43,-154.78,609.54,-,568.36,549.44,546.66,506.06,520.13,565.17,Upgrade
38,Treasury Stock,-45,-45,-45,-45,-,-,-,-,-,-,-,-,-,-,-,-,-,-8.86,-8.86,-18.86,Upgrade
39,Comprehensive Income & Other,-9.05,-9.91,13.24,6.39,-5.54,-5.11,12.33,12.51,35.97,28.62,23.29,24.01,7.52,-,6.21,6.7,12.04,11.46,10.59,10.16,Upgrade
40,Total Common Equity,2330,2358,2393,2370,2455,2416,2400,2381,2357,2310,2272,2265,2560,-,2518,2499,2499,2477,2471,2505,Upgrade
41,Minority Interest,110.5,100.73,94.97,88.63,92.21,87.19,74.78,55.19,63.86,60.16,57.81,50.16,55.55,-,65.47,66.7,75.98,70.52,90.53,96.19,Upgrade
42,Shareholders' Equity,2441,2458,2488,2459,2547,2503,2475,2437,2420,2371,2330,2315,2616,-,2583,2566,2575,2547,2561,2601,Upgrade
43,Total Liabilities & Equity,4448,4466,4424,4383,4705,4548,4614,4568,4554,4327,4265,4372,4423,-,4939,4653,4502,4178,4551,4631,Upgrade
44,Total Debt,550.08,675.14,685.34,587.19,628.22,590.72,494.04,609.43,635.36,646.71,640.55,601.65,546.59,-,623.82,550.99,662.09,653.4,927.2,1019,Upgrade
45,Net Cash (Debt),459,333.83,219.71,474.94,329.14,437.36,566.75,618.87,748.42,624.31,558.22,694.95,-98.58,-,450.45,487.73,32.97,-100.62,-214.03,-76.81,Upgrade
46,Net Cash Growth,39.45%,-23.67%,-61.23%,-23.26%,-56.02%,-29.95%,1.53%,-10.95%,-,-,23.93%,42.49%,-,-,-,-,-,-,-,-,Upgrade
47,Net Cash Per Share,0.57,0.42,0.27,0.65,0.41,0.54,0.70,0.76,0.92,0.76,0.68,0.93,-0.14,-,0.63,0.67,0.05,-0.14,-0.30,-0.10,Upgrade
48,Filing Date Shares Outstanding,805.04,805.04,805.04,805.04,810.99,810.99,810.99,810.99,810.99,810.99,817.35,818.66,716.96,716.82,716.96,716.96,716.96,719.19,719.19,719.19,Upgrade
49,Total Common Shares Outstanding,805.04,805.04,805.04,805.04,810.99,810.99,810.99,810.99,810.99,810.99,817.35,818.66,716.96,716.82,716.96,716.96,716.96,719.19,719.19,719.19,Upgrade
50,Working Capital,738.63,797.89,945.95,928.83,1019,1052,984.81,985.63,1016,999.53,982.44,983.68,471.06,-,677.31,673,677.89,633.27,743.36,623.61,Upgrade
51,Book Value Per Share,2.89,2.93,2.97,2.94,3.03,2.98,2.96,2.94,2.91,2.85,2.78,2.77,3.57,-,3.51,3.49,3.49,3.44,3.44,3.48,Upgrade
52,Tangible Book Value,1944,1970,2003,1977,2053,2010,1990,1970,1942,1892,1877,1867,1358,-,1305,1281,1270,1244,1229,1260,Upgrade
53,Tangible Book Value Per Share,2.42,2.45,2.49,2.46,2.53,2.48,2.45,2.43,2.40,2.33,2.30,2.28,1.89,-,1.82,1.79,1.77,1.73,1.71,1.75,Upgrade
54,Buildings,-,1096,-,1023,-,789.61,-,788.32,-,698.87,-,672.24,-,-,-,563.08,-,535.06,-,526.87,Upgrade
55,Machinery,-,341.2,-,328.8,-,395.28,-,296.76,-,284.43,-,283.45,-,-,-,236.55,-,222.39,-,271.45,Upgrade
56,Construction In Progress,-,7.9,-,10.05,-,156.75,-,96.98,-,83.01,-,67.46,-,-,-,22.89,-,8.27,-,9.19,Upgrade
