,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+5 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+5 Quarters
0,Market Capitalization,8128,8025,10563,8745,14824,17077,12928,11060,10315,9019,7578,9052,9710,10696,12874,10865,9516,13168,18439,24547,18364,Upgrade
1,Market Cap Growth,-53.01%,-53.01%,-18.29%,-20.93%,43.72%,89.35%,70.60%,22.19%,6.23%,-15.68%,-41.14%,-16.69%,2.05%,-18.77%,-30.18%,-55.74%,-48.18%,-,-,-,-,Upgrade
2,Enterprise Value,8379,8276,10762,8876,14812,16905,12477,10495,9357,8061,6344,7714,8639,9624,11841,9760,8276,11899,16992,22977,18150,Upgrade
3,Last Close Price,19.63,19.38,25.51,21.12,35.80,41.24,31.22,26.71,24.91,21.78,18.30,21.86,23.45,25.83,31.09,26.24,22.98,31.80,44.53,59.28,44.35,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,130.54,-,-40.72,-,-,-,-,-,Upgrade
5,PS Ratio,10.93,10.80,12.80,11.04,20.84,24.23,24.19,20.45,19.25,19.82,9.44,12.28,11.42,12.79,26.18,23.48,42.59,72.01,173.16,496.03,899.07,Upgrade
6,PB Ratio,9.59,9.47,12.47,8.96,13.55,14.08,10.55,8.17,7.04,5.61,4.14,4.72,4.91,5.12,6.80,5.41,5.02,6.57,8.55,10.79,7.61,Upgrade
7,P/TBV Ratio,12.91,12.91,17.00,11.68,17.14,17.38,13.01,9.86,8.38,6.57,4.75,5.38,5.58,5.79,7.79,6.15,5.76,7.48,9.64,12.10,8.48,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,67.53,-57.05,-,-,-,-,-,-,Upgrade
