,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Mar '25 Mar 7, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Market Capitalization,33,26,36,34,36,43,56,92,165,128,131,98,123,103,117,94,117,66,66,55,78,Upgrade
1,Market Cap Growth,-39.53%,-39.53%,-35.71%,-63.04%,-78.18%,-66.41%,-57.25%,-6.12%,34.15%,24.27%,11.97%,4.26%,5.13%,56.06%,77.27%,70.91%,50.00%,-32.65%,-58.75%,-74.89%,-61.00%,Upgrade
2,Enterprise Value,18,13,23,17,19,18,31,67,140,96,99,71,96,79,93,68,91,37,37,24,47,Upgrade
3,Last Close Price,0.03,0.03,0.04,0.03,0.04,0.04,0.06,0.09,0.17,0.13,0.13,0.10,0.12,0.10,0.12,0.09,0.12,0.07,0.07,0.06,0.08,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-60.72,42.68,-,773.58,-146.72,-18.86,-,-20.93,-,-,-,-,Upgrade
5,PS Ratio,0.66,0.52,0.76,0.74,0.79,0.93,1.00,1.50,2.65,1.71,1.18,0.78,0.96,0.87,1.46,1.55,2.17,1.27,1.39,1.11,1.46,Upgrade
6,PB Ratio,1.56,1.23,1.70,1.58,1.67,1.69,1.93,3.16,-,3.50,3.69,2.76,-,2.67,3.63,2.92,2.98,1.68,1.67,1.39,-,Upgrade
7,P/TBV Ratio,1.23,1.23,1.70,1.58,1.67,1.69,1.93,3.16,-,3.50,3.69,2.76,-,2.67,3.63,2.92,2.98,1.68,1.67,1.39,-,Upgrade
8,P/FCF Ratio,-,-8.80,-9.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-8.90,-9.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.36,0.26,0.48,0.36,0.41,0.39,0.56,1.10,2.25,1.29,0.89,0.56,0.75,0.66,1.15,1.11,1.68,0.71,0.78,0.49,0.88,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-61.02,26.69,-,91.04,77.25,-22.50,-,-56.27,-8.05,-6.20,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-38.47,34.57,-,549.49,-104.72,-15.75,-,-17.56,-4.83,-,-,-,Upgrade
13,EV/FCF Ratio,-6.16,-4.32,-6.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.00,0.02,0.02,0.03,0.04,0.04,-,0.01,0.02,0.02,-,0.03,0.04,0.04,0.04,0.04,0.05,0.05,-,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,0.20,0.24,-,-,0.05,0.32,-,0.35,0.81,0.70,-,-,Upgrade
16,Debt / FCF Ratio,-,-0.03,-0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.92,1.96,1.73,1.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,20.19,39.71,30.49,22.69,16.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,3.87,3.87,3.87,4.55,4.55,6.98,-,4.67,-,5.58,-,4.73,-,3.15,-,4.33,-,4.86,-,8.86,-,Upgrade
20,Current Ratio,4.13,4.13,4.13,4.99,4.99,7.87,-,5.12,-,6.58,-,5.06,-,3.46,-,4.70,-,5.21,-,9.44,-,Upgrade
21,Return on Equity (ROE),-0.96%,-0.95%,-36.52%,-33.41%,-25.65%,-28.64%,-,-,2.81%,7.02%,-,-,61.36%,11.29%,-80.64%,1.73%,-0.73%,-2.26%,-,-,Upgrade,
22,Return on Assets (ROA),-2.13%,-2.17%,-18.40%,-17.60%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),-2.78%,-2.75%,-22.46%,-20.44%,-14.17%,-18.52%,-,-,0.47%,3.29%,-,-,37.23%,6.39%,-48.18%,0.82%,1.93%,-2.21%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-6.85%,-,-,-,-1.93%,-,-,-,-18.90%,-,-,-,Upgrade
25,Earnings Yield,-12.21%,-15.49%,-15.91%,-22.82%,-32.67%,-26.29%,-16.61%,-7.17%,-2.81%,-1.65%,2.34%,3.42%,0.13%,-0.68%,-5.30%,-7.81%,-4.78%,-12.16%,-14.69%,-20.42%,-13.13%,Upgrade
26,FCF Yield,-8.96%,-11.37%,-10.22%,-12.94%,-6.11%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
