,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,563.59,412.75,568.82,426.04,531.53,354.63,505.62,347.33,445.5,313.63
1,Revenue Growth (YoY),-0.92%,-3.12%,7.02%,20.14%,5.12%,2.10%,13.50%,10.74%,18.10%,-0.11%
2,Cost of Revenue,391.86,319.98,402.74,322.36,387.89,270.07,375.85,250.27,291.43,192.74
3,Gross Profit,171.72,92.77,166.09,103.68,143.64,84.57,129.77,97.06,154.07,120.89
4,"Selling, General & Admin",136.14,127.73,132.76,132.92,129.33,130.37,143.44,134.31,111.88,96.17
5,Other Operating Expenses,-6.03,3.47,-9,-14.94,-12.64,-3.99,-12.46,-11.01,-8.02,-2.96
6,Operating Expenses,130.11,131.2,123.75,117.94,116.69,125.2,130.99,124.75,103.86,93.21
7,Operating Income,41.61,-38.43,42.34,-14.26,26.95,-40.63,-1.22,-27.69,50.2,27.69
8,Interest Expense,-4.05,-5.17,-4.45,-1.21,-1.7,-1.83,-1.05,-0.29,-0.04,-
9,Interest & Investment Income,6.32,8.06,6.84,5.05,5.57,7.04,5.87,7.76,9.4,5.02
10,Earnings From Equity Investments,-0.21,-0.2,-0.57,-0.53,-0.59,-2.52,1.77,-1.49,-1.38,-1.89
11,Currency Exchange Gain (Loss),-0.02,-1.09,2.32,0,0.25,0.07,-2.55,-21.08,8.86,13.11
12,Other Non Operating Income (Expenses),-0.54,-0.13,-0.12,-0.11,-0.91,-0.12,-0.34,-0.36,-0.11,-0.22
13,EBT Excluding Unusual Items,43.1,-36.94,46.36,-11.05,29.57,-37.99,2.49,-43.16,66.94,43.71
14,Gain (Loss) on Sale of Investments,-,-,-7.79,4.91,-14.28,-14.68,1.94,3.13,-2.38,-0.54
15,Gain (Loss) on Sale of Assets,-6.13,1.31,-0.2,-1.69,0.37,0.02,-0.42,-0.14,1.34,2.78
16,Other Unusual Items,-,-,-,-,-,-,-,-,-,15.83
17,Pretax Income,36.97,-35.62,38.38,-7.83,15.66,-52.65,4,-40.17,65.9,61.77
18,Income Tax Expense,4.16,-7.46,12.27,-1.57,11.17,19.59,12.65,-7.58,15.64,12.59
19,Earnings From Continuing Operations,32.81,-28.16,26.11,-6.26,4.49,-72.24,-8.65,-32.6,50.26,49.18
20,Minority Interest in Earnings,-,-,0.05,0.24,0.14,0.06,-,-,-,-
21,Net Income,32.81,-28.16,26.16,-6.01,4.63,-72.19,-8.65,-32.6,50.26,49.18
22,Net Income to Common,32.81,-28.16,26.16,-6.01,4.63,-72.19,-8.65,-32.6,50.26,49.18
23,Net Income Growth,25.42%,-,465.48%,-,-,-,-,-,56.99%,454.28%
24,Shares Outstanding (Basic),755,755,755,755,755,755,755,676,675,675
25,Shares Outstanding (Diluted),755,755,755,755,755,755,755,676,676,675
26,Shares Change (YoY),-,-,-,-,-,11.70%,11.78%,0.10%,8.41%,18.33%
27,EPS (Basic),0.04,-0.04,0.03,-0.01,0.01,-0.10,-0.01,-0.05,0.07,0.07
28,EPS (Diluted),0.04,-0.04,0.03,-0.01,0.01,-0.10,-0.01,-0.05,0.07,0.07
29,EPS Growth,24.12%,-,477.48%,-,-,-,-,-,45.10%,370.98%
30,Free Cash Flow,-8.69,84.95,-173.67,-13.18,-74.13,-94.59,-181.15,-200.78,19.15,-69.79
31,Free Cash Flow Per Share,-0.01,0.11,-0.23,-0.02,-0.10,-0.13,-0.24,-0.30,0.03,-0.10
32,Operating Margin,7.38%,-9.31%,7.44%,-3.35%,5.07%,-11.46%,-0.24%,-7.97%,11.27%,8.83%
33,Profit Margin,5.82%,-6.82%,4.60%,-1.41%,0.87%,-20.36%,-1.71%,-9.38%,11.28%,15.68%
34,Free Cash Flow Margin,-1.54%,20.58%,-30.53%,-3.09%,-13.95%,-26.67%,-35.83%,-57.81%,4.30%,-22.25%
35,EBITDA,84.28,4.19,75.33,18.86,57.48,-15.44,18.79,-10.67,63.45,43.83
36,D&A For EBITDA,42.66,42.61,33,33.12,30.53,25.18,20,17.02,13.25,16.15
37,EBIT,41.61,-38.43,42.34,-14.26,26.95,-40.63,-1.22,-27.69,50.2,27.69
