,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,768.33,693.61,1061,842.6,932.14,857.76,1212,988.73,1016,918.51,1315,999.7,1001,834.42,1215,957.97,894.12,790.67,1314,1031,Upgrade
1,Other Revenue,-37.63,37.63,-,132.21,-39.74,39.74,-,144.14,-78.67,78.67,-,122.29,-50.78,50.78,-,69.15,-31.38,31.38,-,56.5,Upgrade
2,Revenue,730.7,731.24,1061,974.81,892.41,897.5,1212,1133,937.34,997.18,1315,1122,950.65,885.19,1215,1027,862.74,822.05,1314,1088,Upgrade
3,Revenue Growth (YoY),-18.12%,-18.52%,-12.47%,-13.95%,-4.79%,-10.00%,-7.80%,0.97%,-1.40%,12.65%,8.27%,9.24%,10.19%,7.68%,-7.59%,-5.58%,-1.63%,-2.56%,10.08%,4.14%,Upgrade
4,Cost of Revenue,442.59,431.84,620.7,570.79,513.28,524.44,689.25,667.61,537.47,533.43,753.76,668.33,565.73,535.3,665.8,630.09,485.99,478.38,725.89,636.65,Upgrade
5,Gross Profit,288.11,299.4,440.53,404.02,379.12,373.06,523.22,465.26,399.87,463.75,561.24,453.66,384.92,349.89,548.73,397.03,376.76,343.67,588.42,451.17,Upgrade
6,"Selling, General & Admin",345.19,343.46,381.84,362.42,430.52,391.42,436.82,431.56,436.86,432.63,447.23,453.67,504.52,367.21,432.49,431.35,426.22,417.59,490.02,456.89,Upgrade
7,Research & Development,2.91,2.71,2.28,9.11,2.76,2.96,3.66,6.6,4.18,6.19,0.73,0.55,2.17,0.77,1.54,6.68,7.38,1.02,0.71,18.1,Upgrade
8,Other Operating Expenses,6.09,5.38,6.03,33.37,-4.79,-3.09,2,22.12,-5.28,6.48,6.51,19.34,6.54,-0.98,4.84,30.74,2.82,-3.6,0.41,16.88,Upgrade
9,Operating Expenses,354.56,350.63,390.6,404.28,428.93,390.91,442.05,462.24,435.45,447.01,455.07,474.24,514.1,366.66,438.93,468.3,437.52,414.34,491.14,486.62,Upgrade
10,Operating Income,-66.45,-51.23,49.93,-0.26,-49.81,-17.85,81.17,3.02,-35.58,16.74,106.17,-20.59,-129.17,-16.76,109.8,-71.27,-60.77,-70.66,97.28,-35.46,Upgrade
11,Interest Expense,-4.11,-4.57,-4.5,-7.95,-4.45,-3.9,-4.43,-5.37,-6.9,-4.17,-5.69,-6.07,-5.69,-11.56,-,-0.04,-,-,-,-3.36,Upgrade
12,Interest & Investment Income,15.41,-,19.51,-,9.8,3.09,8.62,26.43,8,11.94,7.52,9.1,8.64,70.01,5.92,12.9,5.58,8.65,8.15,6.05,Upgrade
13,Currency Exchange Gain (Loss),-0.05,0.05,-,0.15,-0.16,0.16,-,-0.03,-0.01,0.01,-,0,0.02,-0.02,-,-0.11,-0.01,0.01,-,0.01,Upgrade
14,Other Non Operating Income (Expenses),-1.43,-2.4,-2.82,-5.27,0.68,-3,-3.35,-4.85,0.52,-5.26,-2.4,-7.34,1.27,2.15,-8.25,-3.27,0.94,-3.88,-5.83,-5.24,Upgrade
15,EBT Excluding Unusual Items,-56.62,-58.15,62.11,-13.33,-43.94,-21.51,82,19.2,-33.97,19.25,105.6,-24.89,-124.94,43.82,107.48,-61.79,-54.26,-65.88,99.6,-37.99,Upgrade
16,Gain (Loss) on Sale of Investments,-9.05,7.68,-4.2,16.72,2.85,7.74,3.4,-19.31,1.44,-2.45,1.94,22.99,0.06,2.84,2.02,-3.71,2.34,-0.15,-0.38,1.39,Upgrade
17,Gain (Loss) on Sale of Assets,-0.16,-0.02,-0.77,1.67,0.02,-0.78,0.03,-1.11,0.26,0.04,0.01,-1.51,1.26,-1.44,0.01,-0.09,-0.08,0.08,-,-,Upgrade
18,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.09,Upgrade
19,Other Unusual Items,6.84,4.24,8.11,33.35,-1.7,1.7,-,23.09,-1.98,1.98,-,24.15,-2.4,2.4,-,28.76,-1.91,1.91,-,27.96,Upgrade
20,Pretax Income,-58.99,-46.25,65.25,38.41,-42.77,-12.85,85.43,21.87,-34.25,18.82,107.55,20.75,-126.02,47.63,109.51,-36.83,-53.91,-64.05,99.22,-8.56,Upgrade
21,Income Tax Expense,-1.24,2.8,3.17,-19.01,6.71,4.32,14.21,-9.47,5.56,0.84,15.03,2.54,-30.49,19.6,29.22,-9.23,-3.98,-3.17,26,-3.86,Upgrade
22,Earnings From Continuing Operations,-57.75,-49.05,62.08,57.42,-49.48,-17.17,71.22,31.34,-39.81,17.98,92.53,18.22,-95.53,28.03,80.29,-27.61,-49.93,-60.88,73.23,-4.7,Upgrade
23,Minority Interest in Earnings,0.2,2.66,-0.77,-4.92,-0.36,0.34,-0.01,-0.01,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
