,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Market Capitalization,1816,1927,1958,2050,2544,2476,2995,2902,3063,2859,3199,Upgrade
1,Market Cap Growth,-6.02%,-6.02%,-23.06%,-17.21%,-15.05%,-14.68%,-2.22%,1.51%,-4.25%,-26.39%,-40.80%,Upgrade
2,Enterprise Value,728,711,694,743,1145,829,1141,1034,1142,-492,-171,Upgrade
3,Last Close Price,2.94,3.00,2.93,2.95,3.54,3.35,3.94,3.73,3.85,3.50,3.82,Upgrade
4,PE Ratio,23.95,25.42,26.14,42.01,-127.21,-,-,133.75,-,-,25.65,Upgrade
5,Forward PE,7.17,6.90,6.40,7.34,12.68,9.66,8.22,9.13,11.67,9.03,10.36,Upgrade
6,PS Ratio,46.20,49.03,16.09,14.37,38.37,41.55,22.71,19.73,41.50,79.64,74.39,Upgrade
7,PB Ratio,0.28,0.30,0.30,0.32,0.39,0.38,0.45,0.43,0.45,0.41,0.46,Upgrade
8,P/TBV Ratio,0.30,0.30,0.30,0.32,0.39,0.38,0.45,0.43,0.45,0.41,0.46,Upgrade
9,P/FCF Ratio,-,-,-,-53.53,-,-,-,-,-2.22,-,-,Upgrade
10,P/OCF Ratio,-,-,-,-54.10,-,-,-,-,-2.23,-,-,Upgrade
11,EV/Sales Ratio,18.54,18.09,5.70,5.21,17.27,13.91,8.65,7.03,15.48,-,-,Upgrade
12,EV/EBITDA Ratio,35.19,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,72.12,-,-,-,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-3.14,-,-,-19.41,-,-,-,-,-0.83,-,-,Upgrade
15,Debt / Equity Ratio,0.01,0.01,0.01,0.00,0.02,0.02,0.02,0.02,0.03,0.04,0.04,Upgrade
16,Debt / FCF Ratio,-,-,-,-0.56,-,-,-,-,-0.15,-,-,Upgrade
17,Earnings Yield,4.18%,3.93%,3.83%,2.38%,-0.79%,-2.81%,0.10%,0.75%,-0.92%,1.53%,3.90%,Upgrade
18,FCF Yield,-12.80%,-12.06%,-5.21%,-1.87%,-5.98%,-8.48%,-3.69%,-0.22%,-44.96%,-50.21%,-4.08%,Upgrade
19,Dividend Yield,8.16%,8.01%,8.20%,8.13%,6.79%,7.17%,6.09%,6.44%,6.24%,6.86%,6.28%,Upgrade
20,Total Shareholder Return,8.16%,8.01%,8.20%,8.13%,6.79%,7.17%,6.09%,6.44%,6.24%,6.86%,6.28%,Upgrade
