,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,1118,1227,1258,1385,1505,1730,1914,2048,2157,3611,Upgrade
1,Trading Asset Securities,39.1,28.1,27.7,37.2,38.4,57.2,77.9,24.2,28,27.4,Upgrade
2,Cash & Short-Term Investments,1157,1255,1285,1422,1544,1787,1992,2072,2185,3639,Upgrade
3,Cash Growth,-9.99%,-11.72%,-16.73%,-20.42%,-22.52%,-13.76%,-8.84%,-43.06%,-40.80%,-5.72%,Upgrade
4,Other Receivables,33.1,26.1,25.1,20.7,16.5,9.7,39.3,10.1,19.1,25.9,Upgrade
5,Receivables,33.1,50.7,133.7,20.7,16.5,34.3,39.3,10.1,19.1,50.5,Upgrade
6,Inventory,5193,5063,4967,4972,4956,4880,4805,4804,4836,3510,Upgrade
7,Total Current Assets,6383,6369,6386,6415,6517,6701,6836,6886,7040,7199,Upgrade
8,"Property, Plant & Equipment",18.8,23.9,29.1,34.1,39.3,55.7,62.7,69.6,76.3,79.2,Upgrade
9,Long-Term Investments,258.9,230.4,202.5,174.9,165.8,163.4,151.3,147.4,151.5,149.5,Upgrade
10,Long-Term Deferred Tax Assets,41,41,41,41,41,41,41,41,41,41,Upgrade
11,Other Long-Term Assets,-,-,-,-,-,-,-,-,24.6,-,Upgrade
12,Total Assets,6702,6664,6659,6774,6871,6975,7092,7168,7334,7469,Upgrade
13,Accounts Payable,26.7,7.9,8.9,2.3,10.8,10.2,20.3,2.1,3.6,0.9,Upgrade
14,Current Portion of Long-Term Debt,-,-,-,88,112.4,-,62.3,141.9,197.3,-,Upgrade
15,Current Portion of Leases,10.4,11.1,10.9,10.7,10.5,13.4,13.1,12.9,12.4,11.2,Upgrade
16,Current Income Taxes Payable,0.7,0.4,0.6,0.1,0.3,0.1,0.1,0.1,0.1,0.1,Upgrade
17,Other Current Liabilities,199.1,171.6,147.6,141.7,141.7,144.7,140.3,136,149.4,179.3,Upgrade
18,Total Current Liabilities,236.9,191,168,242.8,275.7,168.4,236.1,293,362.8,191.5,Upgrade
19,Long-Term Debt,59.2,23.2,-,-,-,91.1,21,-,-,218.9,Upgrade
20,Long-Term Leases,0.3,5.1,10.7,16.2,21.6,34.9,41.7,48.3,54.9,57.8,Upgrade
21,Long-Term Deferred Tax Liabilities,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,Upgrade
22,Other Long-Term Liabilities,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,Upgrade
23,Total Liabilities,300.6,223.5,182.9,263.2,301.5,298.6,303,345.5,421.9,472.4,Upgrade
24,Common Stock,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,Upgrade
25,Additional Paid-In Capital,-,348,-,348,-,348,-,348,-,348,Upgrade
26,Retained Earnings,5990,6028,6062,6096,6157,6264,6374,6409,6501,6585,Upgrade
27,Comprehensive Income & Other,348.9,3.5,352.3,5.1,351.6,2.9,352.6,4.2,349.2,1.2,Upgrade
28,Shareholders' Equity,6401,6441,6476,6510,6570,6676,6789,6823,6912,6996,Upgrade
29,Total Liabilities & Equity,6702,6664,6659,6774,6871,6975,7092,7168,7334,7469,Upgrade
30,Total Debt,69.9,39.4,21.6,114.9,144.5,139.4,138.1,203.1,264.6,287.9,Upgrade
31,Net Cash (Debt),1087,1216,1264,1307,1399,1647,1854,1869,1921,3351,Upgrade
32,Net Cash Growth,-13.98%,-6.98%,-9.68%,-20.66%,-24.54%,-11.85%,-3.47%,-44.23%,-42.99%,-6.13%,Upgrade
33,Net Cash Per Share,1.76,1.97,2.05,2.12,2.27,2.67,3.00,3.03,3.11,5.43,Upgrade
34,Filing Date Shares Outstanding,617.53,617.53,617.53,617.53,617.53,617.53,617.53,617.53,617.53,617.53,Upgrade
35,Total Common Shares Outstanding,617.53,617.53,617.53,617.53,617.53,617.53,617.53,617.53,617.53,617.53,Upgrade
36,Working Capital,6146,6178,6218,6172,6241,6532,6600,6593,6677,7007,Upgrade
37,Book Value Per Share,10.37,10.43,10.49,10.54,10.64,10.81,10.99,11.05,11.19,11.33,Upgrade
38,Tangible Book Value,6401,6441,6476,6510,6570,6676,6789,6823,6912,6996,Upgrade
39,Tangible Book Value Per Share,10.37,10.43,10.49,10.54,10.64,10.81,10.99,11.05,11.19,11.33,Upgrade
40,Buildings,-,2.6,-,2.6,-,2.6,-,2.6,-,2.6,Upgrade
41,Machinery,-,37,-,37.1,-,37,-,36.8,-,37.3,Upgrade
