,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,23.73,39.5,38.58,112.79,97.17,95.38,86.14,102.52,74.1,51.7,Upgrade
1,Short-Term Investments,11.69,25.82,54.76,0.25,-,0.64,-,1.19,-,1.06,Upgrade
2,Trading Asset Securities,9.75,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,45.17,65.32,93.34,113.04,97.17,96.02,86.14,103.72,74.1,52.75,Upgrade
4,Cash Growth,-51.60%,-42.22%,-3.95%,17.73%,12.81%,-7.42%,16.26%,96.60%,15.13%,-77.26%,Upgrade
5,Accounts Receivable,28.97,30.5,40.4,31.95,36.73,21.64,30.18,15.52,22.41,22.84,Upgrade
6,Other Receivables,-,0.01,-,0.01,-,0.01,-,0.01,-,0.95,Upgrade
7,Receivables,28.97,30.51,40.4,31.96,36.73,21.65,30.18,15.53,22.41,23.8,Upgrade
8,Inventory,27.84,26.01,29.21,25.58,30.48,32.61,28.7,30.64,29.98,32.05,Upgrade
9,Other Current Assets,14.51,2.32,11.7,0.25,1.28,1.17,1.18,0.91,5.45,3.88,Upgrade
10,Total Current Assets,116.49,124.15,174.64,170.83,165.66,151.44,146.2,150.8,131.93,112.48,Upgrade
11,"Property, Plant & Equipment",184.09,192.94,202.8,220.19,232.67,250.68,248.87,240.98,227.36,237.37,Upgrade
12,Long-Term Investments,-,23.35,-,-,-,-,-,-,-,-,Upgrade
13,Long-Term Deferred Tax Assets,2.43,2.6,1.92,2.06,2.04,2.03,1.17,1.03,0.86,0.79,Upgrade
14,Other Long-Term Assets,-,-,0.27,0.31,0.79,0.75,0.72,3.04,0.63,0.63,Upgrade
15,Total Assets,303.01,343.04,379.63,393.38,401.17,404.9,396.96,395.84,360.78,351.27,Upgrade
16,Accounts Payable,7.21,4.15,8.17,6.04,5.43,3.59,4.6,3.8,4,4.3,Upgrade
17,Accrued Expenses,-,4.99,-,4.02,-,3.86,-,4.58,-,4.67,Upgrade
18,Short-Term Debt,-,-,-,-,-,-,-,11.85,10.57,-,Upgrade
19,Current Portion of Long-Term Debt,-,-,-,0.18,-,-,-,-,-,-,Upgrade
20,Current Portion of Leases,0.2,0.06,0.07,0.07,0.13,0.27,0.26,0.25,0.13,0.26,Upgrade
21,Current Income Taxes Payable,1.42,-,1.87,1.02,1.15,0.04,0.86,-,2.3,0.17,Upgrade
22,Current Unearned Revenue,0.25,6.32,0.25,6.06,0.27,9.45,0.28,11.75,0.19,14.45,Upgrade
23,Other Current Liabilities,15.87,3.59,13.49,6.13,17.61,4.12,19.77,3.93,17.7,4.61,Upgrade
24,Total Current Liabilities,24.94,19.11,23.84,23.51,24.59,21.33,25.77,36.16,34.89,28.48,Upgrade
25,Long-Term Debt,0.18,0.13,0.16,0.21,0.25,0.28,-,-,-,-,Upgrade
