,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,119.66,110.89,124.62,97.78,112.73,102.31,106.59,85.35,98.57,80.16,Upgrade
1,Revenue Growth (YoY),-3.98%,13.41%,10.54%,-4.43%,5.76%,19.87%,8.13%,6.47%,-21.64%,-28.36%,Upgrade
2,Cost of Revenue,84.23,78.78,87.2,73.21,83.02,79.2,74.32,58.22,61.56,57.45,Upgrade
3,Gross Profit,35.43,32.11,37.41,24.58,29.71,23.11,32.27,27.13,37.02,22.71,Upgrade
4,"Selling, General & Admin",13.51,15.04,15.54,15.91,13.01,15.51,14.15,14.26,13.73,16.54,Upgrade
5,Research & Development,4.8,5.33,4.99,5.21,5.81,6.09,5.35,5.58,4.87,6.74,Upgrade
6,Other Operating Expenses,0.87,7.42,0.16,2.63,1.66,0.11,2.03,0.25,1.19,-0.39,Upgrade
7,Operating Expenses,19.18,28.1,20.7,23.94,20.47,22.76,21.54,19.93,20.47,22.43,Upgrade
8,Operating Income,16.25,4.01,16.72,0.64,9.24,0.36,10.73,7.2,16.54,0.29,Upgrade
9,Interest Expense,-0.01,-0.01,-0.01,-0.01,-0.02,-0.02,-0.08,-0.09,-0.07,-0.02,Upgrade
10,Interest & Investment Income,-,0.79,-,1.81,-,0.82,-,0.69,-,0.79,Upgrade
11,Currency Exchange Gain (Loss),-0.57,-1.02,0.24,1.5,0.57,-0.22,-0.22,-1.9,0.76,-0.32,Upgrade
12,Other Non Operating Income (Expenses),5.1,3.39,5.68,2.63,4.91,2.45,5.12,3.96,1.66,2.48,Upgrade
13,EBT Excluding Unusual Items,20.77,7.17,22.62,6.56,14.69,3.39,15.55,9.86,18.89,3.21,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-0.44,Upgrade
15,Gain (Loss) on Sale of Assets,-,-0.08,-,-0,-,-0.15,-,-0.01,-,-1.06,Upgrade
16,Asset Writedown,0.49,-,-0.16,-,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,0.24,-,1.86,-,2.12,-,-,-,2.41,Upgrade
18,Pretax Income,21.26,7.32,22.47,8.41,14.69,5.35,15.55,9.85,18.89,4.13,Upgrade
19,Income Tax Expense,4.78,2.94,4.96,0.89,1.35,-0.16,2.64,2.02,4.65,1.02,Upgrade
20,Earnings From Continuing Operations,16.47,4.38,17.51,7.52,13.35,5.51,12.91,7.83,14.24,3.11,Upgrade
21,Net Income to Company,16.47,4.38,17.51,7.52,13.35,5.51,12.91,7.83,14.24,3.11,Upgrade
22,Minority Interest in Earnings,-0.28,-0.13,-0.3,-0.13,-0.22,-0.12,-0.2,-0.15,-0.26,-0.1,Upgrade
23,Net Income,16.19,4.25,17.21,7.39,13.12,5.38,12.71,7.68,13.99,3.01,Upgrade
24,Net Income to Common,16.19,4.25,17.21,7.39,13.12,5.38,12.71,7.68,13.99,3.01,Upgrade
25,Net Income Growth,-5.93%,-42.48%,31.14%,37.26%,3.23%,-29.90%,-9.12%,155.44%,-61.33%,-90.00%,Upgrade
26,Shares Outstanding (Basic),931,914,904,902,902,902,902,902,902,935,Upgrade
27,Shares Outstanding (Diluted),1208,1258,1348,1396,1396,1396,1396,1396,1396,1186,Upgrade
28,Shares Change (YoY),-10.40%,-9.88%,-3.45%,-,-,-,-,17.68%,17.38%,-0.33%,Upgrade
29,EPS (Basic),0.02,0.00,0.02,0.01,0.01,0.01,0.01,0.01,0.02,0.00,Upgrade
30,EPS (Diluted),0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.01,0.01,0.00,Upgrade
31,EPS Growth,-0.01%,-47.13%,30.00%,25.01%,11.11%,-33.34%,-10.00%,101.17%,-66.77%,-88.07%,Upgrade
32,Free Cash Flow,21.21,26.43,8.75,17.85,7.03,7.16,-0.47,21.31,18.94,11.67,Upgrade
33,Free Cash Flow Per Share,0.02,0.02,0.01,0.01,0.01,0.01,-0.00,0.02,0.01,0.01,Upgrade
34,Dividend Per Share,0.003,0.004,0.003,0.004,0.003,0.003,0.001,0.007,0.002,0.004,Upgrade
35,Dividend Growth,-3.45%,5.26%,0%,22.58%,107.14%,-53.03%,-39.13%,78.38%,-45.24%,-,Upgrade
36,Operating Margin,13.58%,3.62%,13.41%,0.65%,8.19%,0.35%,10.07%,8.44%,16.78%,0.36%,Upgrade
37,Profit Margin,13.53%,3.83%,13.81%,7.56%,11.64%,5.26%,11.93%,9.00%,14.19%,3.75%,Upgrade
38,Free Cash Flow Margin,17.73%,23.83%,7.02%,18.25%,6.23%,6.99%,-0.44%,24.97%,19.21%,14.56%,Upgrade
39,EBITDA,24.67,11.31,26.27,10.41,19.11,10.47,20.5,17.18,26.4,10.24,Upgrade
40,D&A For EBITDA,8.42,7.3,9.55,9.77,9.88,10.11,9.77,9.98,9.86,9.96,Upgrade
41,EBIT,16.25,4.01,16.72,0.64,9.24,0.36,10.73,7.2,16.54,0.29,Upgrade
