,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,9951,9861,11399,12050,8976,10212,13849,13415,9406,7883,7561,7346,9119,10356,8797,11663,10051,8958,9119,7794,8761,Upgrade
1,Market Cap Growth,-3.44%,-3.44%,-17.70%,-10.17%,-4.57%,29.55%,83.18%,82.62%,3.14%,-23.88%,-14.05%,-37.02%,-9.27%,15.60%,-3.54%,49.66%,14.72%,-7.24%,-24.03%,-45.76%,-2.59%,Upgrade
2,Enterprise Value,34216,34457,34963,34677,31604,32937,36371,33137,29128,28370,28785,26029,27802,28786,23876,26743,24427,23936,23151,22263,23480,Upgrade
3,PE Ratio,26.27,26.18,27.39,21.53,-,213.64,55.43,-,-,-6.65,-,-3.01,-,-,-,13.53,10.49,8.70,11.75,10.77,13.70,Upgrade
4,PS Ratio,0.46,0.46,0.55,0.60,0.47,0.58,0.75,0.74,0.51,0.43,0.46,0.46,0.61,0.67,0.56,0.73,0.65,0.62,0.64,0.56,0.63,Upgrade
5,PB Ratio,0.96,0.76,0.89,0.93,0.72,0.81,1.11,1.10,0.76,0.62,0.62,0.60,0.75,0.74,0.59,0.75,0.65,0.62,0.64,0.54,0.63,Upgrade
6,P/FCF Ratio,22.59,22.39,-,-,79.18,-8.86,-28.50,-,-,-18.30,-4.29,-,-,-,5.42,6.93,5.66,4.69,5.70,7.48,8.70,Upgrade
7,P/OCF Ratio,3.55,3.55,-,3.88,4.24,13.05,11.00,-,4.92,7.20,-18.95,-,-,-,3.06,4.01,3.52,2.90,3.22,3.31,3.53,Upgrade
8,EV/Sales Ratio,1.60,1.61,1.69,1.72,1.67,1.86,1.98,1.82,1.59,1.56,1.75,1.63,1.85,1.87,1.52,1.68,1.59,1.65,1.63,1.61,1.68,Upgrade
9,EV/EBITDA Ratio,14.66,15.33,15.28,15.38,18.49,24.28,21.08,21.78,-,41.88,-39.23,-39.74,-,-,7.92,7.64,6.75,6.84,6.94,7.00,7.83,Upgrade
10,EV/EBIT Ratio,42.33,42.63,40.28,38.79,-,920.14,104.13,-,-,-35.70,-,-11.18,-,-,-,15.28,12.60,12.61,13.25,13.33,15.64,Upgrade
11,EV/FCF Ratio,77.68,78.22,-,-,278.78,-28.57,-74.84,-,-,-65.87,-16.31,-,-,-,14.70,15.89,13.75,12.53,14.46,21.38,23.31,Upgrade
12,Debt / Equity Ratio,1.77,1.77,1.80,1.80,1.66,1.73,1.72,1.87,1.52,1.63,1.74,1.72,1.72,1.29,1.21,0.98,0.98,0.96,1.03,0.99,1.01,Upgrade
13,Debt / EBITDA Ratio,9.83,9.60,11.32,6.92,12.51,8.55,11.30,19.38,97.33,5.14,20.01,7.31,-,-,12.68,3.78,4.62,4.01,4.52,3.17,4.93,Upgrade
14,Debt / FCF Ratio,52.11,52.11,-,-,183.02,-18.89,-44.02,-,-,-48.04,-11.92,-,-,-,11.23,9.05,8.58,7.28,9.07,13.64,13.92,Upgrade
15,Quick Ratio,0.43,0.43,0.40,0.53,0.49,0.72,0.75,0.89,0.57,0.91,0.89,0.93,0.76,0.39,0.52,-,0.47,0.52,0.52,0.54,0.45,Upgrade
16,Current Ratio,0.65,0.65,0.64,0.73,0.74,1.06,1.11,1.22,0.80,1.17,1.14,1.21,1.01,0.68,0.76,-,0.67,0.77,0.72,0.72,0.65,Upgrade
17,Asset Turnover,0.50,0.41,0.67,0.59,0.46,0.38,0.56,0.48,0.53,0.37,0.57,0.46,0.35,-,-,0.55,0.43,0.39,0.48,0.47,Upgrade,
18,Return on Equity (ROE),4.19%,1.85%,9.63%,-1.01%,5.67%,7.70%,-6.88%,-9.19%,15.32%,-4.78%,3.79%,-54.17%,-31.05%,-6.02%,9.49%,5.14%,11.37%,4.90%,14.37%,7.41%,Upgrade,
19,Return on Assets (ROA),1.55%,0.45%,3.12%,-0.05%,2.06%,0.65%,-0.21%,-2.29%,4.15%,-0.60%,2.23%,-11.08%,-5.82%,-,-,2.69%,3.73%,2.68%,5.66%,2.54%,Upgrade,
20,Return on Capital (ROIC),1.74%,0.50%,3.55%,-0.06%,2.27%,0.72%,-0.24%,-2.63%,4.68%,-0.67%,2.55%,-12.86%,-6.63%,-1.07%,4.46%,3.10%,4.23%,3.05%,6.54%,2.93%,Upgrade,
