,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,153.22,152.78,131.48,442.09,145.97,191.08,137.35,249.35,139.2,177.98,74.74,647.12,258.2,242.2,119.32,612.84,203.53,145.47,30.11,299.97,Upgrade
1,Other Revenue,-0.59,0.59,-,2.1,-1.04,1.04,-,2.94,-1.52,1.52,-,3.2,-1.58,1.58,-,0.78,-0.16,0.16,-,0.21,Upgrade
2,Revenue,152.63,153.37,131.48,444.19,144.92,192.12,137.35,252.29,137.68,179.5,74.74,650.32,256.62,243.78,119.32,613.62,203.37,145.63,30.11,300.18,Upgrade
3,Revenue Growth (YoY),5.31%,-20.17%,-4.28%,76.06%,5.26%,7.03%,83.77%,-61.20%,-46.35%,-26.37%,-37.36%,5.98%,26.18%,67.40%,296.24%,104.41%,57.63%,36.24%,-54.87%,65.97%,Upgrade
4,Cost of Revenue,60.38,52.41,54.32,208.73,54.87,98.06,57.07,107.67,50.13,72.05,20.75,276.15,73.35,74.7,31.29,222.27,66.78,48.74,8.07,91.62,Upgrade
5,Gross Profit,92.25,100.96,77.16,235.46,90.06,94.06,80.28,144.62,87.54,107.44,53.99,374.17,183.27,169.08,88.03,391.34,136.59,96.89,22.04,208.56,Upgrade
6,"Selling, General & Admin",109.05,107.71,109.63,132.96,109.43,103.92,117.76,122.7,109.65,137.99,97.72,129.64,107.81,99.23,77.61,93.77,66.52,55.48,32.85,52.44,Upgrade
7,Research & Development,50.38,53.49,54,40.24,69.19,62.17,87.6,90.16,92.99,109.04,111.46,125.79,85.2,64.49,47.65,72.33,38.85,32.86,22.37,39.04,Upgrade
8,Other Operating Expenses,-3.48,-1.76,-10.45,-1.93,-3.65,-5.59,-8.19,2.88,-9.51,-3.91,-16.17,-3.05,-7.1,-11.77,-17.89,-1.38,-5.37,-6,-4.63,0.84,Upgrade
9,Operating Expenses,154.35,165.55,156.84,180.21,175.96,157.87,193.78,229.08,190.97,246.74,189.21,266.67,189.05,155.39,104.28,179.95,102.77,82.75,49.73,96.91,Upgrade
10,Operating Income,-62.1,-64.59,-79.68,55.26,-85.91,-63.81,-113.51,-84.46,-103.43,-139.29,-135.22,107.51,-5.78,13.7,-16.24,211.39,33.82,14.13,-27.69,111.65,Upgrade
11,Interest Expense,-2,-2.23,-2.38,-2.73,-2.54,-3.44,-3.45,-1.47,-2.99,-0.81,-0.84,-2.7,-0.33,-0.04,-,-,-,-,-,-,Upgrade
12,Interest & Investment Income,2.12,1.29,0.69,0.87,2.03,1.42,2.01,7.5,0.85,0.74,1.11,1.25,6.59,5.62,5.46,5.28,2.68,1.25,1.36,0.81,Upgrade
13,Other Non Operating Income (Expenses),-1.19,0.6,0.01,-2.17,0.85,-1.34,-0.24,3.22,-0.55,-0.02,-0.26,0.6,-0.37,-0.28,-0.05,2.34,0.44,-0.69,-2.23,1.2,Upgrade
14,EBT Excluding Unusual Items,-63.17,-64.93,-81.36,51.23,-85.57,-67.16,-115.19,-75.22,-106.12,-139.39,-135.21,106.66,0.11,18.99,-10.83,219.01,36.94,14.7,-28.55,113.67,Upgrade
15,Gain (Loss) on Sale of Investments,1.04,-0.07,-0.25,-,-,-0.06,-0.19,4.99,-3.04,-1.22,-0.48,-0.62,-0.76,0.32,0.43,0.63,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,0.04,0.43,0.09,9.12,0.12,0.42,0.05,-0.58,0,0.01,-0.01,-0.67,0.67,0.08,-0.02,-0,-,0,-0,-0.02,Upgrade
17,Asset Writedown,-1.67,0.36,-0.36,0.42,-0.42,0.26,-0.26,0.81,-0.81,1.29,-1.29,-0.53,0.53,-0.18,0.18,0.6,-0.6,-,-,-,Upgrade
18,Other Unusual Items,6.2,7.85,7.09,20.33,0.13,-0.13,-,12.85,-,-,-,7.9,-,-,-,12.75,-,-,-,8.45,Upgrade
