,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q2 2018,Q1 2018,Q4 2017,Q3 2017,Q2 2017,Q1 2017,Q4 2016,Q3 2016,Q2 2016,+4 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017","Sep '17 Sep 30, 2017","Jun '17 Jun 30, 2017","Mar '17 Mar 31, 2017","Dec '16 Dec 31, 2016","Sep '16 Sep 30, 2016","Jun '16 Jun 30, 2016",+4 Quarters
0,Market Capitalization,2221,2333,2718,2705,3388,3983,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-41.43%,-41.43%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2775,2595,3064,2903,3585,4633,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,13.53,14.21,16.36,16.28,20.39,23.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,80.19,-,50.11,39.39,50.04,39.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,3.62,3.67,3.91,3.73,4.81,4.98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,1.47,1.48,1.70,1.71,2.15,2.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,1.57,1.57,1.79,1.80,2.27,2.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-10.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-11.85,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,4.37,4.09,4.40,4.00,5.09,5.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,50.87,46.86,42.22,28.51,34.58,31.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,85.85,80.31,62.37,37.20,45.08,37.57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-8.92,-,-,-,-11.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.63,0.63,0.59,0.54,0.52,0.46,0.94,0.83,0.83,-,-,0.79,0.14,0.12,0.12,0.12,-,0.21,0.21,0.21,0.24,Upgrade
15,Debt / EBITDA Ratio,18.12,14.27,14.26,14.84,27.02,5.21,4.13,9.91,3.11,-,-,5.15,0.45,5.04,0.79,0.79,-,-,1.40,1.40,0.93,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-2.61,-,-,-,-8.72,-,-,-,-,-,19.95,-5.62,-,-,-6.13,-1.70,-,Upgrade
17,Asset Turnover,0.18,0.25,0.17,0.27,0.33,-,-,-,-,-,-,0.90,0.19,0.48,-,-,-,0.67,0.69,0.59,Upgrade,
18,Inventory Turnover,5.95,5.90,6.20,3.81,6.88,6.24,-,-,-,-,-,-,5.47,1.02,2.84,-,-,-,1.83,2.17,2.41,Upgrade
19,Quick Ratio,1.98,1.98,2.32,2.14,2.38,2.12,1.08,-,1.07,-,-,-,1.60,2.49,3.14,3.14,-,-,1.54,1.54,1.44,Upgrade
20,Current Ratio,2.53,2.53,2.61,2.80,2.66,2.77,1.42,-,1.31,-,-,-,2.55,3.88,3.55,3.55,-,-,2.10,2.10,1.88,Upgrade
21,Return on Equity (ROE),-1.80%,3.86%,1.19%,3.71%,6.48%,15.15%,2.20%,-,-,-,-,22.53%,3.08%,11.49%,-,-,-3.79%,10.78%,11.44%,15.58%,Upgrade,
22,Return on Assets (ROA),0.96%,0.91%,0.73%,0.13%,2.94%,-,-,-,-,-,-,14.23%,0.33%,6.25%,-,-,-,4.42%,4.56%,8.03%,Upgrade,
23,Return on Capital (ROIC),1.13%,1.08%,0.88%,0.16%,3.69%,6.68%,1.78%,-,-,-,-,16.81%,0.38%,7.39%,-,-,-2.41%,5.71%,5.99%,10.72%,Upgrade,
24,Return on Capital Employed (ROCE),1.32%,1.32%,2.02%,3.28%,3.38%,5.48%,8.77%,-,9.02%,-,-,-,13.32%,12.87%,12.34%,10.14%,-,-,14.79%,15.80%,17.96%,Upgrade
25,Earnings Yield,1.29%,1.23%,2.00%,2.54%,2.00%,2.53%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,FCF Yield,-14.00%,-13.33%,-12.20%,-10.87%,-9.26%,-6.31%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Dividend Yield,1.47%,-,-,-,0.98%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,242.62%,-,59.64%,180.75%,57.54%,44.91%,33.26%,192.77%,13.73%,26.32%,47.90%,47.90%,4.30%,7.23%,4.27%,4.27%,4.14%,-,9.59%,9.59%,7.14%,Upgrade
29,Buyback Yield / Dilution,-30.66%,-27.68%,-37.07%,-24.44%,-35.24%,-23.10%,9.08%,-9.87%,-16.30%,-7.33%,-13.16%,-13.16%,-68.16%,-2.48%,-19.32%,-19.32%,21.64%,-37.32%,-11.37%,-14.06%,-4.05%,Upgrade
30,Total Shareholder Return,-29.19%,-27.68%,-37.07%,-24.44%,-34.26%,-23.10%,9.08%,-9.87%,-16.30%,-7.33%,-13.16%,-13.16%,-68.16%,-2.48%,-19.32%,-19.32%,21.64%,-37.32%,-11.37%,-14.06%,-4.05%,Upgrade
