,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,1552,2537,1872,851.79,823.15,1660,2260,1735,985.88,1385,1701,1289,645.43,1060,1068,1680,2004,1009,873.62,1294,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,200.84,-,451.12,-,-,-,-,Upgrade
2,Trading Asset Securities,0.04,-,9.05,-,9.03,409.89,510.1,-,-,200.52,400.58,-,-,300.58,200.91,-,50.36,200.82,-,-,Upgrade
3,Cash & Short-Term Investments,1552,2537,1881,851.79,832.18,2070,2770,1735,985.88,1585,2101,1289,645.43,1561,1269,2132,2055,1210,873.62,1294,Upgrade
4,Cash Growth,86.51%,22.57%,-32.09%,-50.92%,-15.59%,30.57%,31.85%,34.60%,52.75%,1.55%,65.54%,-39.51%,-68.58%,29.06%,45.30%,64.79%,103.48%,-10.36%,9.44%,19.14%,Upgrade
5,Accounts Receivable,336.99,395.86,811.36,1704,1769,778.71,525.44,1003,1600,602.37,301.37,682.89,1662,186.84,138.56,136.5,101.98,86.6,109.79,75.51,Upgrade
6,Other Receivables,71.64,78.8,72.5,66.75,52.27,50.07,35.77,31.28,33.41,33.08,25.83,23.48,23.97,22.83,23.4,20.85,21.02,34.44,22.06,19.68,Upgrade
7,Receivables,600.71,474.66,1096,1771,2011,828.78,728.63,1035,1863,879.24,631.18,1100,1686,209.68,161.95,463.11,123,121.04,131.85,95.2,Upgrade
8,Inventory,4215,4182,4262,3643,3569,3563,3441,3342,3063,2906,2889,2748,2856,2794,2695,2391,2324,2562,2553,2597,Upgrade
9,Other Current Assets,248.58,239.91,266.66,182.62,160.55,158.3,129.57,122.38,97.31,101.18,114.3,119.93,97.49,106.36,523.98,78.6,61.42,113.34,444.88,175.82,Upgrade
10,Total Current Assets,6616,7434,7505,6448,6573,6620,7070,6235,6009,5471,5736,5257,5285,4671,4650,5065,4563,4006,4003,4162,Upgrade
11,"Property, Plant & Equipment",915.72,911.04,849.72,832.31,756.43,701.17,639.52,614.75,559.63,534.18,513.6,505.29,491.24,467.11,437.33,328.28,263.46,254.37,219.33,203.64,Upgrade
12,Long-Term Investments,155.81,156.21,156.25,158.13,158.56,158.49,158.75,158.51,448.28,430.98,454.89,689.42,722.21,721.06,711.47,708.23,660.56,660.37,758.85,752.37,Upgrade
