,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,3662,2009,2067,2986,3090,2262,2558,2272,1962,1877,2112,2268,2806,2645,2624,2144,2564,3431,2300,2106,2631,Upgrade
1,Market Cap Growth,-11.20%,-11.20%,-19.17%,31.44%,57.52%,20.49%,21.08%,0.15%,-30.08%,-29.01%,-19.50%,5.77%,9.43%,-22.93%,14.11%,1.85%,-2.54%,46.63%,-3.35%,-24.17%,-9.40%,Upgrade
2,Enterprise Value,3608,1952,2021,2903,3080,2247,2552,2288,1979,1920,2174,2438,2976,2576,2602,2108,2527,3331,2219,1968,2493,Upgrade
3,Last Close Price,18.05,9.80,10.09,14.66,15.17,11.42,12.92,11.47,9.91,9.48,10.67,11.18,13.83,13.03,12.93,10.49,12.54,16.79,11.25,10.24,12.80,Upgrade
4,PE Ratio,-,-187.46,-126.20,-,-,-,108.11,69.14,40.37,36.32,32.33,33.13,35.42,28.54,27.49,23.09,33.23,52.37,39.65,35.62,45.67,Upgrade
5,PS Ratio,3.27,4.40,4.75,7.06,7.13,5.15,5.38,4.34,3.34,2.92,3.02,3.13,3.90,3.72,3.91,3.51,4.68,6.91,4.89,4.88,6.42,Upgrade
6,PB Ratio,4.88,2.68,2.68,3.90,4.02,3.13,3.52,3.17,2.77,2.68,3.06,3.30,4.20,3.35,3.38,2.77,3.77,5.24,3.69,3.42,4.37,Upgrade
7,P/TBV Ratio,2.95,2.95,2.96,4.30,4.45,3.49,3.92,3.54,3.11,3.01,3.45,3.72,4.78,4.29,4.32,3.54,4.97,6.97,4.91,4.56,5.86,Upgrade
8,P/FCF Ratio,-,-,-151.77,-,338.92,-,50.32,-,44.32,47.25,-54.17,-,-29.24,-,-,-,135.27,-,58.28,46.62,103.49,Upgrade
9,P/OCF Ratio,50.62,50.62,47.70,-,42.60,23.33,16.90,13.33,13.78,13.00,34.19,-,81.70,-,119.87,-,43.17,53.64,27.89,24.44,40.47,Upgrade
10,EV/Sales Ratio,7.91,4.28,4.64,6.86,7.11,5.12,5.37,4.37,3.37,2.99,3.10,3.37,4.14,3.62,3.88,3.45,4.61,6.71,4.72,4.56,6.08,Upgrade
