,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,53.48,53.48,13.59,13.59,19.47,-,22.99,-,26.68,-,11.82,-,8.63,-,15.3,-,21.19,-,38.15,-,Upgrade
1,Short-Term Investments,-,-,0.26,0.26,-,-,0.27,-,-,-,0.18,-,-,-,0.78,-,-,-,1.05,-,Upgrade
2,Cash & Short-Term Investments,53.48,53.48,13.85,13.85,19.47,23.27,23.27,26.68,26.68,12,12,-,8.63,16.08,16.08,-,21.19,39.2,39.2,-,Upgrade
3,Cash Growth,174.72%,129.84%,-40.47%,-48.08%,-27.04%,93.88%,93.88%,-,209.00%,-25.36%,-25.36%,-,-59.25%,-58.98%,-58.98%,-,-65.28%,-37.61%,-37.61%,-,Upgrade
4,Accounts Receivable,0.08,0.08,0.17,0.17,0.51,-,0.14,-,0.14,-,0.07,-,0.16,-,0.21,-,0.2,-,0.13,-,Upgrade
5,Other Receivables,0.6,0.6,0.24,0.24,0.4,-,0.27,-,0.5,-,1.19,-,5.47,-,0.56,-,5.72,-,0.15,-,Upgrade
6,Receivables,0.68,0.68,0.4,0.4,0.91,-,0.41,-,0.64,-,17.29,-,11.63,-,0.77,-,5.92,-,0.28,-,Upgrade
7,Inventory,-,-,0.02,0.02,-,-,-,-,-,-,-,-,-,-,0.95,-,-,-,-,-,Upgrade
8,Prepaid Expenses,11.09,11.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
