,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,2.26,2.26,1.23,1.23,3.48,1.91,2.88,0.83,1.41,0.4,2.43,2.7,1.54,1.83,3.36,2.24,1.26,-,0.8,6.62,Upgrade
1,Revenue Growth (YoY),-34.97%,18.58%,-57.21%,48.07%,146.04%,375.81%,18.50%,-69.19%,-8.18%,-78.09%,-27.75%,20.56%,21.84%,-,318.83%,-66.20%,-84.65%,-,-92.50%,-6.38%,Upgrade
2,Cost of Revenue,0.86,0.86,0.53,0.53,1.71,0.77,1.24,0.32,0.58,0.16,1.08,1.11,0.66,0.8,1.47,0.94,0.58,-,0.3,2.68,Upgrade
3,Gross Profit,1.4,1.4,0.7,0.7,1.77,1.14,1.64,0.51,0.83,0.24,1.34,1.59,0.88,1.04,1.89,1.3,0.68,-,0.51,3.94,Upgrade
4,"Selling, General & Admin",3.45,3.45,3.24,3.24,2.56,4.76,3.02,3.77,3.57,3.58,3.64,3.83,4.08,4.6,4.67,4.09,7.96,5.74,11.13,8.21,Upgrade
5,Other Operating Expenses,-0.04,-0.04,-0.03,-0.03,-0.15,-0.04,1.17,-0.38,-0.5,-0.63,0.3,-0.12,-0.23,-0.12,-0.15,-0.71,-0.56,-0.41,-1.56,-0.07,Upgrade
6,Operating Expenses,6.47,6.47,3.21,3.21,2.41,4.72,4.19,3.38,3.07,2.95,3.94,3.72,5.04,4.5,3.96,3.49,9.03,6.17,10.55,8.75,Upgrade
7,Operating Income,-5.07,-5.07,-2.51,-2.51,-0.64,-3.58,-2.55,-2.87,-2.24,-2.71,-2.6,-2.13,-4.16,-3.47,-2.08,-2.19,-8.35,-6.17,-10.04,-4.81,Upgrade
8,Interest Expense,-0.57,-0.57,-0.55,-0.55,-0.53,-0.5,-0.48,-0.47,-0.47,-0.46,-0.72,-0.65,-0.63,-0.6,-0.67,-0.59,-0.62,-0.86,-0.5,-1.6,Upgrade
9,Interest & Investment Income,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0,0,0,0.05,0.13,0.02,0.03,0.05,0.01,0.11,0.13,0.18,Upgrade
10,Earnings From Equity Investments,-0,-0,-0,-0,-,-,-,-,-0.01,-0.02,0,0.02,-0.13,0.12,-0,-0,0.06,-,-0.05,-,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,0.61,-,-,0.26,1.87,-,-,-,-,-,Upgrade
12,EBT Excluding Unusual Items,-5.61,-5.61,-3.05,-3.05,-1.17,-4.07,-3.02,-3.34,-2.71,-3.19,-2.71,-2.71,-4.79,-3.68,-0.85,-2.73,-8.9,-6.92,-10.47,-6.24,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.95,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,0.11,0.11,-,-,-,-,-,-,0.53,-,0.31,-,-,-,-,-,-,-,Upgrade
15,Asset Writedown,-,-,-0.54,-0.54,-,-,-,-,-,-,-1.92,-,-,-,-5.57,-,-,-,-11.58,-,Upgrade
16,Legal Settlements,-,-,0.08,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,0.01,0.01,-,-,3.88,-,-,-,0.29,-,-,-,1.03,-,-,-,0.46,-14.51,Upgrade
18,Pretax Income,-5.61,-5.61,-3.38,-3.38,-1.17,-4.07,0.86,-3.34,-2.71,-3.19,-3.81,-2.71,-4.48,-3.68,-6.34,-2.73,-8.9,-6.92,-21.58,-20.75,Upgrade
19,Income Tax Expense,0.18,0.18,0.01,0.01,0.06,-,-,-,-,-,-,-,-,-,0,-,-,0.02,-,-,Upgrade
20,Earnings From Continuing Operations,-5.79,-5.79,-3.39,-3.39,-1.22,-4.07,0.86,-3.34,-2.71,-3.19,-3.81,-2.71,-4.48,-3.68,-6.34,-2.73,-8.9,-6.94,-21.58,-20.75,Upgrade
21,Net Income to Company,-5.79,-5.79,-3.39,-3.39,-1.22,-4.07,0.86,-3.34,-2.71,-3.19,-3.81,-2.71,-4.48,-3.68,-6.34,-2.73,-8.9,-6.94,-21.58,-20.75,Upgrade
22,Minority Interest in Earnings,0.04,0.04,-0.27,-0.27,-0.37,0.2,-0.75,0.05,0.02,0.03,0.2,-0.03,0.53,0.2,1.29,0.43,1.17,0.54,6.2,6.8,Upgrade
23,Net Income,-5.75,-5.75,-3.66,-3.66,-1.59,-3.87,0.11,-3.29,-2.69,-3.15,-3.61,-2.74,-3.95,-3.48,-5.05,-2.3,-7.73,-6.4,-15.38,-13.95,Upgrade
24,Net Income to Common,-5.75,-5.75,-3.66,-3.66,-1.59,-3.87,0.11,-3.29,-2.69,-3.15,-3.61,-2.74,-3.95,-3.48,-5.05,-2.3,-7.73,-6.4,-15.38,-13.95,Upgrade
25,Shares Outstanding (Basic),103,103,103,103,103,103,103,103,103,103,102,99,86,86,86,86,86,86,86,86,Upgrade
26,Shares Outstanding (Diluted),103,103,103,103,103,103,103,103,103,103,102,99,86,86,86,86,86,86,86,86,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-,0.17%,3.18%,20.00%,20.00%,19.80%,16.30%,-,-0.00%,-,-,-,-,-,-,Upgrade
28,EPS (Basic),-0.06,-0.06,-0.04,-0.04,-0.02,-0.04,0.00,-0.03,-0.03,-0.03,-0.04,-0.03,-0.05,-0.04,-0.06,-0.03,-0.09,-0.07,-0.18,-0.16,Upgrade
29,EPS (Diluted),-0.06,-0.06,-0.04,-0.04,-0.02,-0.04,0.00,-0.03,-0.03,-0.03,-0.04,-0.03,-0.05,-0.04,-0.06,-0.03,-0.09,-0.07,-0.18,-0.16,Upgrade
30,Free Cash Flow,20.55,20.55,-2.74,-2.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Free Cash Flow Per Share,0.20,0.20,-0.03,-0.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Gross Margin,61.86%,61.86%,57.21%,57.21%,50.93%,59.91%,56.95%,61.37%,58.70%,59.35%,55.38%,58.92%,57.34%,56.56%,56.12%,58.16%,53.80%,-,63.22%,59.54%,Upgrade
33,Operating Margin,-224.15%,-224.15%,-203.78%,-203.78%,-18.42%,-187.68%,-88.66%,-345.85%,-158.27%,-676.81%,-107.00%,-78.94%,-269.94%,-189.51%,-61.80%,-97.94%,-660.36%,-,-1252.24%,-72.67%,Upgrade
34,Profit Margin,-254.32%,-254.32%,-297.36%,-297.36%,-45.70%,-202.99%,3.79%,-396.15%,-190.52%,-786.28%,-148.70%,-101.67%,-256.49%,-190.05%,-150.43%,-102.95%,-611.63%,-,-1918.20%,-210.76%,Upgrade
35,Free Cash Flow Margin,908.11%,908.11%,-222.75%,-222.75%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
36,EBITDA,-5.07,-5.07,-2.5,-2.51,-0.64,-3.58,-2.55,-2.78,-2.15,-2.62,-2.51,-1.91,-3.94,-3.25,-1.85,-1.58,-7.8,-5.56,-9.44,-4.2,Upgrade
37,EBITDA Margin,-224.02%,-224.02%,-203.54%,-203.62%,-18.37%,-187.58%,-88.60%,-,-151.87%,-,-103.28%,-70.70%,-255.84%,-177.36%,-55.19%,-70.76%,-,-,-,-63.45%,Upgrade
38,D&A For EBITDA,0,0,0,0,0,0,0,0.09,0.09,0.09,0.09,0.22,0.22,0.22,0.22,0.61,0.54,0.61,0.61,0.61,Upgrade
39,EBIT,-5.07,-5.07,-2.51,-2.51,-0.64,-3.58,-2.55,-2.87,-2.24,-2.71,-2.6,-2.13,-4.16,-3.47,-2.08,-2.19,-8.35,-6.17,-10.04,-4.81,Upgrade
40,EBIT Margin,-224.15%,-224.15%,-203.78%,-203.78%,-18.42%,-187.68%,-88.66%,-,-158.27%,-,-107.00%,-78.94%,-269.94%,-189.51%,-61.80%,-97.94%,-,-,-,-72.67%,Upgrade
