,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+8 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+8 Quarters
0,Revenue,4.17,4.74,6.36,6.36,24.44,31.87,21.64,9.85,17.11,19.13,39.96,57.79,69.2,63.97,59.31,55.32,50,75.47,51.73,95.36,Upgrade
1,Revenue Growth (YoY),-82.94%,-85.14%,-70.59%,-35.38%,42.82%,66.61%,-45.86%,-82.96%,-75.28%,-70.10%,-32.62%,4.46%,38.39%,-15.25%,14.66%,-41.99%,-54.09%,-20.64%,-47.62%,-25.26%,Upgrade
2,Cost of Revenue,4.54,4.73,6.09,6.09,22.06,29.34,19.79,9.59,17.02,18.05,38.5,56.95,66.7,61.87,60.23,54.34,49.92,73.49,50.33,93.56,Upgrade
3,Gross Profit,-0.37,0.01,0.28,0.28,2.37,2.53,1.85,0.26,0.09,1.08,1.46,0.83,2.5,2.09,-0.92,0.98,0.08,1.99,1.4,1.81,Upgrade
4,"Selling, General & Admin",2.72,2.24,2.1,2.1,1.5,1.77,2.38,1.92,2.23,2.02,1.96,2.06,2.15,1.89,1.38,2.85,2.75,1.91,3.5,2.04,Upgrade
5,Operating Expenses,2.72,2.24,6.23,6.23,1.5,1.77,9.1,1.96,2.37,2.06,3.3,2.1,2.29,1.96,3.55,3.03,2.85,1.98,4.18,2.23,Upgrade
6,Operating Income,-3.09,-2.24,-5.96,-5.96,0.87,0.76,-7.25,-1.7,-2.28,-0.98,-1.84,-1.26,0.21,0.13,-4.46,-2.04,-2.76,0.01,-2.77,-0.43,Upgrade
7,Interest Expense,-0.15,-0.16,-0.16,-0.16,-0.17,-0.15,-0.13,-0.12,-0.1,-0.09,-0.09,-0.08,-0.06,-0.06,-0.06,-0.05,-0.05,-0.05,-0.04,-0.03,Upgrade
8,Interest & Investment Income,-,-,-,-,-,-,-,-,-,-,0.04,-,-,-,-,-,-,-,0.05,-,Upgrade
9,Other Non Operating Income (Expenses),-,-,-,-,-,-,-0.54,0.05,0,0.34,-0.41,0.26,-,-,-1.25,-,-,0.68,-0.04,0.23,Upgrade
10,EBT Excluding Unusual Items,-3.23,-2.39,-6.11,-6.11,0.7,0.61,-7.93,-1.77,-2.38,-0.73,-2.3,-1.08,0.16,0.07,-5.76,-2.09,-2.82,0.64,-2.81,-0.23,Upgrade
11,Gain (Loss) on Sale of Investments,-,-,0.05,0.05,-,-,0.02,-,-,-,-0.29,-,-,-,-,-,-,-,-,-,Upgrade
