,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+8 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+8 Quarters
0,Cash & Equivalents,0.48,-,0.05,0.05,0.04,-,0.38,-,0.74,-,1.94,-,0.71,-,2.06,-,1.17,-,0.63,-,Upgrade
1,Short-Term Investments,0.54,-,0.67,0.67,0.54,-,0.67,-,0.71,-,0.31,-,0.3,-,0.8,-,0.8,-,0.8,-,Upgrade
2,Cash & Short-Term Investments,1.02,0.71,0.71,0.71,0.58,1.04,1.04,1.45,1.45,2.25,2.25,-,1.01,2.86,2.86,-,1.96,1.43,1.43,-,Upgrade
3,Cash Growth,75.61%,-31.57%,-31.57%,-50.86%,-60.17%,-53.65%,-53.65%,-,43.52%,-21.26%,-21.26%,-,-48.52%,100.35%,100.35%,-,-72.93%,-94.57%,-94.57%,-,Upgrade
4,Accounts Receivable,36.87,-,37.93,37.93,51.93,-,45.9,-,55.8,-,59.26,-,65.61,-,50.06,-,52.74,-,55.07,-,Upgrade
5,Other Receivables,0.14,-,-0.05,-0.05,0.07,-,-0.05,-,0.07,-,-0.08,-,0.04,-,0.04,-,1.68,-,1.55,-,Upgrade
6,Receivables,37.02,-,37.88,37.88,52,-,45.85,-,55.86,-,59.19,-,65.65,-,50.1,-,54.42,-,56.62,-,Upgrade
7,Prepaid Expenses,2.42,-,2.34,2.34,0.21,-,1.37,-,0.31,-,0.4,-,0.45,-,2.24,-,1.71,-,0.42,-,Upgrade
8,Total Current Assets,40.45,-,40.93,40.93,52.79,-,48.26,-,57.62,-,61.83,-,67.11,-,55.19,-,58.1,-,58.47,-,Upgrade
9,"Property, Plant & Equipment",1.37,-,2.26,2.26,3.48,-,4.72,-,6.39,-,8.04,-,9.23,-,8.44,-,9.56,-,7.11,-,Upgrade
10,Long-Term Investments,1.85,-,1.84,1.84,1.74,-,1.74,-,1.71,-,1.71,-,-,-,-,-,-,-,-,-,Upgrade
11,Other Intangible Assets,4.67,-,5.2,5.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Long-Term Assets,-,-,-,-,3.68,-,3.52,-,-,-,-,-,-,-,1.25,-,0.05,-,2.27,-,Upgrade
13,Total Assets,48.34,-,50.24,50.24,61.69,-,58.23,-,65.72,-,71.59,-,76.34,-,64.87,-,67.71,-,67.85,-,Upgrade
14,Accounts Payable,1.43,-,1.69,1.69,2.73,-,2.24,-,2.66,-,5.33,-,10.62,-,5.03,-,2.69,-,1.84,-,Upgrade
15,Accrued Expenses,2.84,-,7.12,7.12,5.2,-,3.84,-,4.17,-,2.42,-,4.81,-,2.38,-,1.94,-,1.8,-,Upgrade
16,Short-Term Debt,19.49,-,12.12,12.12,12.5,-,12.19,-,9.73,-,10.46,-,4.98,-,1.27,-,0.76,-,-,-,Upgrade
17,Current Portion of Leases,-,-,-,-,-,-,-,-,0.08,-,0.3,-,0.44,-,0.42,-,0.45,-,0.41,-,Upgrade
18,Other Current Liabilities,0.08,-,0.01,0.01,0.01,-,0.01,-,0.01,-,1.06,-,0.01,-,0.32,-,0.02,-,0.09,-,Upgrade
