,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+9 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+9 Quarters
0,Cash & Equivalents,71.54,71.54,67.55,-,127.17,-,79.17,-,79.02,-,74.29,-,112.56,-,103.37,-,92.62,-,89.14,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,56.82,-,46.83,-,46.75,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,71.54,71.54,67.55,127.17,127.17,135.99,135.99,-,125.85,121.05,121.05,-,112.56,103.37,103.37,-,92.62,89.14,89.14,-,Upgrade
3,Cash Growth,-43.74%,-47.39%,-50.33%,-,1.05%,12.34%,12.34%,-,11.80%,17.11%,17.11%,-,21.53%,15.96%,15.96%,-,24.47%,18.40%,18.40%,-,Upgrade
4,Accounts Receivable,89.46,89.46,89.51,-,73.76,-,66.13,-,64.27,-,58.22,-,50.14,-,52.03,-,44.33,-,42.16,-,Upgrade
5,Other Receivables,13.2,13.2,13.21,-,7.42,-,9.68,-,4.06,-,5.83,-,4.31,-,4.19,-,3.98,-,3.94,-,Upgrade
6,Receivables,102.66,102.66,102.71,-,81.18,-,75.81,-,68.34,-,64.05,-,54.45,-,56.22,-,48.32,-,46.1,-,Upgrade
7,Prepaid Expenses,1.53,1.53,1.52,-,2.21,-,1.58,-,0.61,-,0.41,-,-,-,0.2,-,-,-,0.15,-,Upgrade
8,Other Current Assets,0.36,0.36,0.44,-,0.17,-,0.17,-,0.17,-,0.13,-,0.16,-,0.15,-,0.15,-,0.13,-,Upgrade
9,Total Current Assets,176.09,176.09,172.22,-,210.72,-,213.54,-,194.97,-,185.65,-,167.17,-,159.94,-,141.08,-,135.52,-,Upgrade
10,"Property, Plant & Equipment",9.62,9.62,11.54,-,6.58,-,6.59,-,7.52,-,8.61,-,5,-,5.73,-,5.65,-,7.34,-,Upgrade
11,Long-Term Deferred Tax Assets,2.55,2.55,2.38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Long-Term Assets,-,-,-,-,-,-,0.2,-,-,-,-,-,-,-,0.11,-,-,-,-,-,Upgrade
13,Total Assets,188.25,188.25,186.14,-,217.3,-,220.34,-,202.48,-,194.25,-,172.17,-,165.78,-,146.73,-,142.86,-,Upgrade
14,Accounts Payable,1.03,1.03,2.92,-,0.27,-,1.57,-,1.08,-,1.35,-,0.22,-,0.44,-,0.54,-,0.54,-,Upgrade
15,Accrued Expenses,7.74,7.74,16.39,-,5.8,-,21.38,-,6.82,-,13.48,-,4.75,-,9.31,-,3.4,-,8.27,-,Upgrade
16,Current Portion of Leases,4.4,4.4,3.54,-,1.78,-,2.78,-,3.78,-,3.48,-,1.23,-,1.99,-,2.45,-,2.55,-,Upgrade
17,Current Income Taxes Payable,2.94,2.94,1.21,-,1.31,-,-,-,2.85,-,0.42,-,2.44,-,0.54,-,1.54,-,0.12,-,Upgrade
18,Current Unearned Revenue,0.32,0.32,0.27,-,0.15,-,0.15,-,0.15,-,0.13,-,0.14,-,0.13,-,0.13,-,0.16,-,Upgrade
19,Other Current Liabilities,1.79,1.79,1.48,-,2.12,-,1.67,-,2.2,-,1.8,-,2.33,-,1.87,-,2.22,-,1.87,-,Upgrade
20,Total Current Liabilities,18.22,18.22,25.81,-,11.43,-,27.55,-,16.87,-,20.66,-,11.1,-,14.28,-,10.29,-,13.52,-,Upgrade
21,Long-Term Leases,2.15,2.15,4.5,-,1.29,-,1.03,-,0.92,-,2.04,-,0.41,-,0.05,-,0.73,-,1.89,-,Upgrade
22,Long-Term Deferred Tax Liabilities,-,-,-,-,0.02,-,0.05,-,0.16,-,0.16,-,0.28,-,0.28,-,0.4,-,0.28,-,Upgrade
23,Other Long-Term Liabilities,2.72,2.72,2.72,-,-,-,1.85,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Total Liabilities,23.09,23.09,33.04,-,12.74,-,30.47,-,17.96,-,22.86,-,11.79,-,14.62,-,11.42,-,15.69,-,Upgrade
25,Common Stock,8,8,8,-,8,-,8,-,8,-,8,-,8,-,8,-,8,-,8,-,Upgrade
26,Additional Paid-In Capital,64.67,64.67,64.67,-,64.67,-,64.67,-,64.67,-,64.67,-,64.67,-,64.67,-,64.67,-,64.67,-,Upgrade
27,Retained Earnings,75.49,75.49,63.43,-,114.89,-,100.2,-,94.86,-,81.73,-,70.71,-,61.5,-,45.65,-,37.51,-,Upgrade
28,Comprehensive Income & Other,17,17,17,-,17,-,17,-,17,-,17,-,17,-,17,-,17,-,17,-,Upgrade
29,Shareholders' Equity,165.16,165.16,153.1,204.55,204.55,191.35,189.87,-,184.53,171.4,171.4,-,160.38,151.16,151.16,-,135.32,127.18,127.18,-,Upgrade
30,Total Liabilities & Equity,188.25,188.25,186.14,-,217.3,-,220.34,-,202.48,-,194.25,-,172.17,-,165.78,-,146.73,-,142.86,-,Upgrade
31,Total Debt,6.55,6.55,8.05,3.07,3.07,3.81,3.81,-,4.7,5.51,5.51,-,1.64,2.05,2.05,-,3.18,4.44,4.44,-,Upgrade
32,Net Cash (Debt),64.99,64.99,59.5,124.1,124.1,132.18,132.18,-,121.14,115.53,115.53,-,110.92,101.32,101.32,-,89.45,84.7,84.7,-,Upgrade
33,Net Cash Growth,-47.63%,-50.83%,-54.99%,-,2.44%,14.41%,14.41%,-,9.22%,14.03%,14.03%,-,24.01%,19.62%,19.62%,-,28.77%,12.50%,12.50%,-,Upgrade
34,Net Cash Per Share,0.08,0.08,0.07,0.16,0.16,0.17,0.17,-,0.15,0.14,0.14,-,0.14,0.13,0.13,-,0.11,0.11,0.11,-,Upgrade
35,Filing Date Shares Outstanding,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
