,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+9 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+9 Quarters
0,Revenue,44.41,44.41,50.06,41.29,41.93,37.12,32.83,37.62,41.87,36.97,39.63,28.7,29.96,31.62,35.97,25.06,25.67,25.21,25.05,23.42,Upgrade
1,Revenue Growth (YoY),5.90%,19.63%,52.48%,9.76%,0.14%,0.41%,-17.16%,31.08%,39.76%,16.91%,10.18%,14.55%,16.69%,25.42%,43.58%,7.00%,0.09%,-5.23%,12.96%,0.18%,Upgrade
2,Cost of Revenue,29.48,29.48,27.31,32.58,26.78,23.39,23.56,33,27.47,22.67,26.97,18.75,19.07,19.68,19.91,15.93,14.77,15.46,15.98,13.47,Upgrade
3,Gross Profit,14.92,14.92,22.75,8.72,15.15,13.73,9.27,4.62,14.41,14.3,12.66,9.95,10.89,11.94,16.06,9.13,10.9,9.75,9.08,9.95,Upgrade
4,"Selling, General & Admin",7.23,7.23,1.83,7.96,6.66,6.93,0.27,7.05,6.39,5.99,1.04,5.32,4.41,6.35,2.06,5.91,5.6,6.46,6.75,5.11,Upgrade
5,Operating Expenses,8.68,8.68,8.03,7.96,9.43,6.93,6.16,7.05,8.12,5.99,5.49,5.32,5.64,6.35,7.27,5.91,6.45,6.46,7.29,5.11,Upgrade
6,Operating Income,6.25,6.25,14.72,0.76,5.72,6.8,3.12,-2.44,6.29,8.31,7.17,4.63,5.25,5.6,8.78,3.22,4.45,3.29,1.79,4.84,Upgrade
7,Interest Expense,-0.11,-0.11,-0.13,-0.05,-0.03,-0.03,-0.02,-0.02,-0.03,-0.02,-0.04,-0.01,-0.02,-0.02,-0.13,-,-,-0.04,-0.22,-,Upgrade
8,Interest & Investment Income,0.34,0.34,3.11,-,2.13,-,1.23,-,0.04,-,0.27,-,0.05,-,0.63,-,0.26,-,1.05,-,Upgrade
9,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,0.14,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Non Operating Income (Expenses),0.34,0.34,-4.47,2.56,-0.02,0.62,-3.46,3.34,0.14,0.63,-0.12,0.29,0.1,0.17,-3.75,3.13,0.7,0.98,-0.49,0.17,Upgrade
