,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+9 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+9 Quarters
0,Market Capitalization,220,236,248,224,268,208,208,212,204,220,200,236,280,224,208,188,191,175,175,167,244,Upgrade
1,Market Cap Growth,13.46%,13.46%,19.23%,5.66%,31.37%,-5.45%,4.00%,-10.17%,-27.14%,-1.79%,-3.85%,25.53%,46.44%,27.85%,18.72%,12.44%,-21.64%,-53.40%,-54.85%,-65.74%,-44.55%,Upgrade
2,Enterprise Value,155,177,189,100,144,76,76,91,83,104,84,125,169,123,107,99,102,91,91,98,175,Upgrade
3,Last Close Price,0.28,0.24,0.25,0.23,0.27,0.16,0.16,0.16,0.16,0.17,0.15,0.18,0.22,0.17,0.16,0.15,0.15,0.14,0.14,0.13,0.19,Upgrade
4,PE Ratio,8.12,8.71,8.91,7.94,13.08,11.22,12.09,11.48,9.66,9.11,8.67,11.66,11.94,8.94,8.26,7.84,11.86,12.20,11.67,10.13,14.31,Upgrade
5,PS Ratio,1.22,1.31,1.40,1.31,1.75,1.39,1.39,1.42,1.31,1.49,1.48,1.82,2.22,1.83,1.76,1.68,1.89,1.76,1.76,1.66,2.49,Upgrade
6,PB Ratio,1.33,1.43,1.50,1.46,1.31,1.02,1.09,1.12,-,1.19,1.17,1.38,-,1.40,1.38,1.24,-,1.29,1.38,1.31,-,Upgrade
7,P/TBV Ratio,1.43,1.43,1.50,1.46,1.31,1.02,1.09,1.12,-,1.19,1.17,1.38,-,1.40,1.38,1.24,-,1.29,1.38,1.31,-,Upgrade
8,P/FCF Ratio,16.31,38.06,79.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
