,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Market Capitalization,5722,4523,3895,3972,4922,3723,3680,4124,3951,3788,4254,4288,5705,4389,4944,4992,4391,5717,6755,3562,2893,Upgrade
1,Market Cap Growth,21.48%,21.48%,5.84%,-3.68%,24.58%,-1.71%,-13.49%,-3.83%,-30.74%,-13.70%,-13.96%,-14.09%,29.93%,-23.23%,-26.82%,40.14%,51.76%,116.46%,124.22%,29.77%,27.73%,Upgrade
2,Enterprise Value,6107,5194,4457,4765,5715,4199,4195,4793,4620,4301,4623,4390,5807,4911,5325,5342,4551,5873,6681,3489,2821,Upgrade
3,Last Close Price,13.31,10.52,9.06,9.24,11.45,8.66,8.56,9.42,9.03,8.67,9.64,9.72,12.92,11.21,12.63,12.71,11.18,14.59,17.29,8.84,7.18,Upgrade
4,PE Ratio,32.97,28.74,56.60,56.55,184.04,-122.41,186.69,-,-,13.82,16.61,15.55,18.64,15.66,17.62,17.58,17.81,21.25,25.21,20.11,18.57,Upgrade
5,PS Ratio,1.33,1.16,1.05,1.14,1.51,1.19,1.09,1.14,1.03,0.92,1.11,1.07,1.43,1.07,1.15,1.24,1.23,1.85,2.62,1.71,1.43,Upgrade
6,PB Ratio,2.02,1.60,1.37,1.39,1.73,1.31,1.31,1.45,1.42,1.33,1.51,1.56,2.11,1.70,2.55,2.60,2.45,3.32,4.07,2.26,1.90,Upgrade
7,P/TBV Ratio,1.66,1.66,1.49,1.53,1.90,1.45,1.44,1.58,1.56,1.46,1.67,1.68,2.28,1.80,2.66,2.72,2.57,3.48,4.28,2.39,2.00,Upgrade
8,P/FCF Ratio,-,-,-,44.18,-,-,15.32,74.70,-,-13.73,-,-,-,-,-,-,-,-21.34,-,-,-,Upgrade
9,P/OCF Ratio,12.09,12.09,-,9.04,9.38,-,5.14,9.42,11.51,11.52,-,8.96,13.68,47.84,38.64,266.69,-,47.47,-,24.96,-,Upgrade
10,EV/Sales Ratio,1.56,1.33,1.20,1.37,1.75,1.34,1.24,1.33,1.20,1.05,1.21,1.10,1.46,1.20,1.24,1.33,1.27,1.90,2.59,1.67,1.40,Upgrade
11,EV/EBITDA Ratio,13.75,13.39,13.84,16.08,21.49,21.64,17.57,14.43,-,8.68,10.82,10.56,13.35,10.69,10.74,10.27,10.08,14.25,18.80,14.82,12.92,Upgrade
12,EV/EBIT Ratio,39.25,33.38,-,54.81,83.42,487.06,-,27.44,-,11.90,15.30,14.73,17.77,13.63,13.18,12.23,12.13,17.13,22.80,19.35,16.58,Upgrade
13,EV/FCF Ratio,-52.65,-,-,52.99,-,-,17.47,86.83,-,-15.59,-,-,-,-,-,-,-,-21.92,-,-,-,Upgrade
14,Debt / Equity Ratio,0.53,0.53,0.55,0.52,0.51,0.51,0.51,0.51,0.40,0.44,0.38,0.38,0.36,0.42,0.59,0.55,0.50,0.46,0.45,0.35,0.28,Upgrade
15,Debt / EBITDA Ratio,3.41,2.10,5.68,4.02,4.09,3.18,8.26,5.83,19.34,1.99,2.01,2.42,1.99,3.00,2.51,2.11,1.73,1.57,1.34,2.39,1.20,Upgrade
16,Debt / FCF Ratio,-,-,-,16.48,-,-,5.93,26.08,-,-4.57,-,-,-,-,-,-,-,-2.97,-,-,-,Upgrade
17,Asset Turnover,0.74,0.65,0.62,0.65,0.66,0.52,0.52,0.58,0.81,0.70,0.70,0.84,0.73,1.00,0.83,1.14,1.13,1.07,0.65,0.96,Upgrade,
18,Inventory Turnover,3.48,3.30,3.09,2.97,3.48,3.59,3.20,2.97,3.56,3.92,3.61,4.00,4.79,3.54,4.74,4.02,5.56,5.00,4.80,3.26,4.96,Upgrade
19,Quick Ratio,1.14,1.14,1.03,0.99,1.05,1.00,1.11,1.14,0.89,0.97,0.91,1.04,1.09,1.20,0.91,0.96,0.98,0.92,0.98,1.01,1.01,Upgrade
20,Current Ratio,1.62,1.62,1.55,1.49,1.55,1.61,1.62,1.61,1.32,1.36,1.36,1.41,1.47,1.59,1.32,1.33,1.33,1.32,1.41,1.43,1.39,Upgrade
21,Return on Equity (ROE),15.22%,-0.61%,0.74%,1.06%,2.64%,0.99%,-4.97%,-7.72%,10.05%,10.27%,6.78%,11.08%,9.94%,19.12%,16.99%,11.48%,13.76%,23.85%,10.80%,19.38%,Upgrade,
22,Return on Assets (ROA),5.22%,-0.33%,1.54%,0.13%,3.15%,-1.03%,0.84%,-2.59%,5.52%,3.95%,3.55%,3.63%,3.55%,4.55%,5.82%,6.51%,7.40%,8.83%,3.53%,6.64%,Upgrade,
