,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,945.86,879.2,885.11,750.69,779.35,737.36,1057,463.19,689.44,644.66,627.39,679.72,1019,593.04,647.85,523.62,635.61,583.54,473.77,473.65,Upgrade
1,Short-Term Investments,-,-,-,-,-,300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,183.43,137.24,180.27,252.49,39.7,45,-,-,55,70,135,50,30,30,40,30,-,-,148,51,Upgrade
3,Cash & Short-Term Investments,1129,1016,1065,1003,819.05,1082,1057,463.19,744.44,714.66,762.39,729.72,1049,623.04,687.85,553.62,635.61,583.54,621.77,524.65,Upgrade
4,Cash Growth,37.88%,-6.09%,0.76%,116.58%,10.02%,51.45%,38.69%,-36.52%,-29.00%,14.71%,10.84%,31.81%,64.97%,6.77%,10.63%,5.52%,34.30%,-8.35%,-8.27%,-4.52%,Upgrade
5,Accounts Receivable,1389,1212,1256,1153,1109,873.03,1044,1316,1612,1482,1536,1459,1345,1378,1507,1493,1126,1009,705.51,789.39,Upgrade
6,Other Receivables,85.87,26.21,12.19,30.65,23.08,20.49,24.85,20.13,21.96,27.43,13.09,39.25,16.2,25.6,21.27,44.55,19.8,17.27,19.24,19.87,Upgrade
7,Receivables,1475,1239,1268,1184,1132,893.52,1069,1336,1634,1510,1549,1498,1361,1404,1529,1538,1146,1026,724.75,809.26,Upgrade
8,Inventory,1048,1097,1119,983.56,859.4,828.08,803.07,804.77,886.63,1006,756.1,767.84,763.7,865.31,791.41,719.89,725.53,657.5,494.92,449.22,Upgrade
9,Prepaid Expenses,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,48.73,62.98,75.42,59.36,316.49,69.05,67.02,69.94,74.38,72.23,57.35,27.79,24.29,36.91,40.96,27.59,58.73,50.46,52.55,47.78,Upgrade
11,Total Current Assets,3701,3415,3528,3231,3127,2873,2996,2674,3340,3303,3125,3023,3198,2929,3049,2839,2566,2318,1894,1831,Upgrade
12,"Property, Plant & Equipment",1911,2251,2286,2285,2318,2338,2290,2208,2168,2054,1911,1726,1491,1413,1330,1270,1173,1037,962.93,946.76,Upgrade
