,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+10 Quarters
,Period Ending,"Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020","Nov '19 Nov 30, 2019",+10 Quarters
0,Cash & Equivalents,0.63,0.63,0.19,0.19,1.36,-,0.05,-,0.11,-,0.19,-,0.38,-,0.96,-,1.42,-,1.85,-,Upgrade
1,Cash & Short-Term Investments,0.63,0.63,0.19,0.19,1.36,-,0.05,0.11,0.11,-,0.19,0.38,0.38,-,0.96,1.42,1.42,-,1.85,1.54,Upgrade
2,Cash Growth,-53.94%,-,293.88%,78.70%,1158.33%,-,-73.51%,-71.50%,-71.50%,-,-80.77%,-73.22%,-73.22%,-,-48.08%,-8.24%,-8.24%,-,-,-,Upgrade
3,Accounts Receivable,4.07,4.07,1.41,1.41,1.13,-,0.18,-,0.05,-,0.36,-,0.22,-,0.16,-,0.12,-,1.39,-,Upgrade
4,Other Receivables,1.25,1.25,0.26,0.26,4.36,-,3.12,-,0.47,-,1,-,0.79,-,0.67,-,0.42,-,2.64,-,Upgrade
5,Receivables,5.32,5.32,1.67,1.67,5.49,-,3.3,-,0.53,-,1.53,-,1.24,-,1.13,-,1,-,4.66,-,Upgrade
6,Inventory,0.19,0.19,1.89,1.89,0.73,-,0.1,-,0.05,-,0.07,-,0.08,-,0.05,-,0.04,-,0.08,-,Upgrade
7,Prepaid Expenses,0.04,0.04,-,-,0.27,-,-,-,0.04,-,-,-,0.06,-,-,-,0.08,-,-,-,Upgrade
8,Other Current Assets,0.21,0.21,-,-,1.4,-,-,-,0.58,-,-,-,0.19,-,-,-,0.39,-,-,-,Upgrade
9,Total Current Assets,6.38,6.38,3.74,3.74,9.25,-,3.45,-,1.31,-,1.78,-,1.94,-,2.15,-,2.91,-,6.58,-,Upgrade
10,"Property, Plant & Equipment",1.65,1.65,0.11,0.11,0.16,-,1.31,-,1.14,-,2.97,-,4.06,-,14.23,-,14.16,-,17.77,-,Upgrade
11,Other Intangible Assets,-,-,0.1,0.1,-,-,0.2,-,0.11,-,0.23,-,0.25,-,1.05,-,1.09,-,1.26,-,Upgrade
12,Other Long-Term Assets,0.23,0.23,0.26,0.26,0.04,-,0.31,-,0.31,-,0.41,-,1.06,-,1.48,-,1.63,-,1.33,-,Upgrade
13,Total Assets,8.26,8.26,4.21,4.21,9.44,-,5.27,-,2.87,-,5.38,-,7.31,-,18.91,-,19.8,-,26.94,-,Upgrade
14,Accounts Payable,4.09,4.09,7.38,7.38,3.07,-,0.82,-,0.9,-,0.97,-,0.86,-,0.95,-,0.76,-,0.85,-,Upgrade
15,Accrued Expenses,2.16,2.16,-,-,12.84,-,0.29,-,2.25,-,0.39,-,1.38,-,0.39,-,1.47,-,0.29,-,Upgrade
16,Short-Term Debt,22.36,22.36,0.08,0.08,10.39,-,0.09,-,0.09,-,0.09,-,0.27,-,0.09,-,0.58,-,0.09,-,Upgrade
17,Current Portion of Long-Term Debt,-,-,0.69,0.69,3.93,-,0.69,-,0.56,-,0.5,-,0.47,-,0.69,-,0.26,-,0.91,-,Upgrade
18,Current Portion of Leases,0.87,0.87,0.22,0.22,1.57,-,0.9,-,1.59,-,2.37,-,3.19,-,2.62,-,3.42,-,8.09,-,Upgrade
19,Current Income Taxes Payable,-,-,-,-,1.29,-,-,-,0.09,-,-,-,-,-,0.01,-,0.01,-,0.01,-,Upgrade
20,Current Unearned Revenue,0.4,0.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.45,-,-,-,Upgrade
21,Other Current Liabilities,0.96,0.96,-,-,9.99,-,9.33,-,3.02,-,3.17,-,2.26,-,2.87,-,1.96,-,2.18,-,Upgrade
22,Total Current Liabilities,30.84,30.84,8.37,8.37,43.09,-,12.11,-,8.5,-,7.49,-,8.42,-,7.63,-,8.92,-,12.42,-,Upgrade
23,Long-Term Debt,-,-,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,-,Upgrade
24,Long-Term Leases,0.86,0.86,0.03,0.03,0.33,-,0.33,-,0.47,-,1.64,-,2.61,-,8.65,-,7.62,-,4.83,-,Upgrade
25,Long-Term Deferred Tax Liabilities,0.33,0.33,0.03,0.03,0.2,-,0.03,-,0.03,-,0.03,-,0.03,-,0.03,-,0.03,-,0.07,-,Upgrade
26,Other Long-Term Liabilities,-,-,4.35,4.35,14.64,-,0.15,-,0.36,-,0.17,-,0.15,-,0.21,-,0.2,-,0.18,-,Upgrade
27,Total Liabilities,32.02,32.02,12.79,12.79,58.26,-,12.61,-,9.36,-,9.34,-,11.2,-,16.52,-,16.77,-,17.53,-,Upgrade
28,Common Stock,5.84,5.84,0.98,0.98,5.28,-,0.76,-,0.76,-,0.76,-,0.76,-,0.76,-,0.76,-,0.76,-,Upgrade
29,Additional Paid-In Capital,72.42,72.42,12.27,12.27,70.23,-,11.85,-,11.85,-,11.85,-,11.85,-,11.85,-,11.85,-,11.91,-,Upgrade
30,Retained Earnings,-102.8,-102.8,-25.42,-25.42,-143.04,-,-23.48,-,-22.69,-,-20.21,-,-20.13,-,-14.05,-,-13.41,-,-7.55,-,Upgrade
31,Comprehensive Income & Other,0.1,0.1,4.61,4.61,24.97,-,4.56,-,4.53,-,4.51,-,4.52,-,4.51,-,4.51,-,4.45,-,Upgrade
32,Total Common Equity,-24.44,-24.44,-7.56,-7.56,-42.57,-,-6.3,-5.54,-5.54,-,-3.08,-3,-3,-,3.08,3.72,3.72,-,9.58,8.52,Upgrade
33,Minority Interest,0.68,0.68,-1.03,-1.03,-6.25,-,-1.05,-,-0.96,-,-0.87,-,-0.9,-,-0.69,-,-0.69,-,-0.16,-,Upgrade
34,Shareholders' Equity,-23.76,-23.76,-8.58,-8.58,-48.82,-,-7.35,-6.5,-6.5,-,-3.95,-3.9,-3.9,-,2.39,3.03,3.03,-,9.42,8.38,Upgrade
35,Total Liabilities & Equity,8.26,8.26,4.21,4.21,9.44,-,5.27,-,2.87,-,5.38,-,7.31,-,18.91,-,19.8,-,26.94,-,Upgrade
36,Total Debt,24.08,24.08,1.03,1.03,16.22,-,1.99,2.71,2.71,-,4.61,6.53,6.53,-,12.05,11.88,11.88,-,13.95,1.11,Upgrade
37,Net Cash (Debt),-23.46,-23.46,-0.84,-0.84,-14.87,-,-1.95,-2.6,-2.6,-,-4.43,-6.15,-6.15,-,-11.09,-10.47,-10.47,-,-12.1,0.43,Upgrade
38,Net Cash Per Share,-0.41,-0.41,-0.01,-0.01,-0.30,-,-0.04,-0.06,-0.06,-,-0.10,-0.14,-0.14,-,-0.25,-0.24,-0.24,-,-0.29,0.01,Upgrade
39,Filing Date Shares Outstanding,58.38,58.38,56.8,56.8,52.8,44,44,44,44,44,44,44,44,44,44,44,44,44,44,40,Upgrade
40,Total Common Shares Outstanding,58.38,58.38,56.8,56.8,52.8,44,44,44,44,44,44,44,44,44,44,44,44,44,44,40,Upgrade
41,Working Capital,-24.46,-24.46,-4.62,-4.62,-33.84,-,-8.65,-,-7.2,-,-5.71,-,-6.48,-,-5.48,-,-6,-,-5.84,-,Upgrade
42,Book Value Per Share,-0.42,-0.42,-0.13,-0.13,-0.81,-,-0.14,-0.13,-0.13,-,-0.07,-0.07,-0.07,-,0.07,0.08,0.08,-,0.22,0.21,Upgrade
43,Tangible Book Value,-24.44,-24.44,-7.66,-7.66,-42.57,-,-6.5,-5.65,-5.65,-,-3.31,-3.24,-3.24,-,2.02,2.64,2.64,-,8.32,7.37,Upgrade
44,Tangible Book Value Per Share,-0.42,-0.42,-0.13,-0.13,-0.81,-,-0.15,-0.13,-0.13,-,-0.08,-0.07,-0.07,-,0.05,0.06,0.06,-,0.19,0.18,Upgrade
45,Machinery,0.03,0.03,-,-,7.69,-,-,-,1.82,-,-,-,1.81,-,-,-,1.66,-,-,-,Upgrade
46,Leasehold Improvements,-,-,-,-,27.46,-,-,-,5.18,-,-,-,6.36,-,-,-,6.41,-,-,-,Upgrade
